Genes,Naive,Early Extra-GC,Late Extra-GC,GC
HMG20A,1.373222279552538,1.4062285760207078,1.6739764335716716,1.2061681948893717
FOSL1,1.6565846908598023,0.41871033485818493,0.4338239726682332,0.4338239726682332
CEBPA,0.28987746301521666,0.925377948475512,0.25744218726206275,1.6226831391841214
NFE2L1,0.8456544746434735,0.1505934179012441,1.59799052659375,0.8154635023643281
SMAD1,1.228391331674082,0.45693154767838273,1.1118575154181305,1.5659877955075758
MXI1,1.550362477604495,0.07512063046810817,0.008257685238981688,0.6141171312007951
RORC,0.4912810276930205,1.3412706797459357,1.5349775587650156,0.4363652700969057
ZBTB43,0.4752806863465793,1.5049001035277376,0.026668247082161294,0.5637361069084428
ESRRA,0.26170658604852026,1.4901939561380424,0.925377948475512,1.3103084541419687
HMG20B,1.4829211968089624,1.2061681948893717,1.3287705169817043,0.9548537666084655
SMAD5,0.25957211351988757,1.4334411395455928,0.9985288301111271,1.4403615823901668
DBP,1.322578546733783,0.17969343438768515,1.4334411395455928,0.7437481938537348
IKZF2,1.0871649028277588,0.22808997524953534,1.286210902562908,1.4265682602578307
TCF7L2,0.36754204828378556,0.6325225587435105,1.4265682602578307,0.3964597259233652
ETS2,1.4265682602578307,1.1579014539195374,0.2553167879497492,0.8847219428343831
ZKSCAN1,0.9007865453381898,1.419742295187431,0.7753852787969174,0.989639882693881
POU3F1,0.5185306701403959,0.5157720477013162,0.46737550683946594,1.419742295187431
CIC,0.5324391001865278,1.1168700572416748,1.412962608202052,0.6325225587435105
FOXB1,0.09481688044383235,0.03005234506640194,1.4062285760207078,0.6050399130496785
NR1D1,1.4062285760207078,0.8342257788198508,1.1474846930612816,0.9295359586241758
RARG,0.02835886456006894,0.19356878088130222,1.3928950451512427,0.02498048296844159
MGA,1.36031887471663,1.1474846930612816,0.8887139641039208,1.1320602227356498
ZSCAN16,1.0583167484901006,1.2006887291247461,1.3412706797459357,0.7402939589856472
ARID3B,1.3350010667323402,0.9548537666084655,0.3371303478657622,0.019934214900817253
PPARA,1.3287705169817043,1.2340251493923378,0.8533468202666293,0.5753641449035618
POU5F1,1.0030031105060482,1.3287705169817043,0.5048130339115968,0.9940744797617469
STAT5A,1.1898190568878422,1.2921810695494118,1.0348964742820022,1.0678406300013559
MAFG,0.09662683568907177,0.9171134386256186,0.7198154276421066,1.2802761670430933
MYNN,1.2743764449159054,1.1790662651115804,1.1269711532281788,1.1737329191362178
NKX3-1,1.2685113254635072,0.30538164955118186,0.3394371539636771,0.3143503195339422
VDR,0.0032948958968524265,1.256883287468388,0.761200643804961,0.6544326683792548
FOXP3,0.8266785731844679,1.2511195827516381,1.222789076125412,0.39401772226781356
ZFP90,0.8380208497884025,0.8043728156701697,1.2061681948893717,0.5437068250328703
PLAG1,1.2006887291247461,0.12604072089536505,0.5900919516138052,1.0441988669443156
ZBTB2,1.106869973907091,0.09301019521888317,1.2006887291247461,1.0256798191770782
RELB,0.9548537666084655,0.008257685238981688,0.9591364284004664,1.1898190568878422
EBF1,1.1526795099383855,0.2363887780642304,1.0583167484901006,1.0302775284257075
IKZF5,0.5075415485648007,0.7576857016975165,0.6481234991859902,1.1118575154181305
FOXD2,0.3121005997999267,0.39401772226781356,0.37948962170490375,1.106869973907091
NFIC,0.2746099908844282,1.0535886072941547,0.5102775283836756,0.7300022729490997
FOXC1,1.0535886072941547,0.989639882693881,0.8927219855014594,0.9048433460338043
MECP2,1.0488827162567418,0.8304450559799449,0.7541830711463146,0.946343076940557
