Prot_1,Prot_2
MBD2,CHAF1A
MBD2,BRMS1L
MBD2,EED
MBD2,SMARCA1
MBD2,ARID4B
MBD2,SHPRH
MBD2,CDK2AP1
MBD2,MTA1
MBD2,RBPJ
MBD2,DNMT1
MBD2,C1QBP
MBD2,SMARCA5
MBD2,SUZ12
MBD2,KDM5C
MBD2,HJURP
MBD2,SIN3B
MBD2,MTA2
MBD2,MTA3
MBD2,BEND7
MBD2,PRMT1
MBD2,ZMYND8
MBD2,BAP18
MBD2,DPY30
MBD2,CDCA5
MBD2,PRMT5
MBD2,SUDS3
MBD2,PHF20L1
MBD2,PHF1
MBD2,ZNF219
MBD2,ZNF296
MBD2,LIN9
MBD2,ESR1
MBD2,HAT1
MBD2,GATAD2A
MBD2,MTF2
MBD2,PURB
MBD2,RALYL
MBD2,GATAD2B
MBD2,GATAD1
MBD2,SIN3A
MBD2,LIN52
MBD2,WDR77
MBD2,ZNF512B
CMTM6,CD274
CMTM7,SHISA3
CMTM5,APOA1
CMTM5,FERMT2
CMTM5,ARMC9
TSPAN17,EPHX1
REXO1,AP2M1
REXO1,PAFAH1B2
SLC25A10,LACRT
TUBA3C,DYNLT1
TUBA3D,DYNLT1
CCDC18,COG3
SYNCRIP,C2CD5
PI4KA,CD274
SMARCE1,NCOA1
SMARCE1,EXOC7
COX6B1,ALDH2
STAM,STAMBP
CCNE1,RBL2
MT-ND4L,STAT1
CLDN9,ERMP1
CLDN5,ERMP1
CLDN7,ANKRD46
CLDN7,ERMP1
H2BC18,CENPN
IRF2,IRF8
IRF1,STAT1
IRF1,CIITA
IRF1,IRF8
IRF9,STAT1
IRF9,POU2F1
IRF8,COPS2
IRF8,CIITA
IRF8,SPI1
IRF8,TRIM21
IRF8,IL12A
IRF8,CYBB
IRF8,NF1
IRF8,UBC
IRF8,IL1B
SNX24,POU2F1
SUFU,STX19
SUFU,NFATC3
SUFU,ZNF330
SUFU,LIPT1
SUFU,GLIS3
SUFU,CRX
SUFU,HDX
SUFU,OK/KNS-CL.4
SUFU,CRTC2
SUFU,LDLRAD4
SUFU,ARHGAP9
SUFU,MEOX2
SUFU,ZNF747
SUFU,FAM90A1
SUFU,PEX26
SUFU,GLI3
SUFU,L3MBTL3
SUFU,DISC1
SUFU,GLI1
SUFU,ZIC1
SUFU,ZNF764
SUFU,LZTS1
SUFU,RCN3
SUFU,SH3RF1
SUFU,CDC25C
SUFU,ZNF263
SUFU,KRT27
SUFU,FXR1
SUFU,ATN1
SUFU,NR2E1
SUFU,KLK6
SUFU,EDEM1
SUFU,ALDH1B1
SUFU,Q9H686
SUFU,ZNF763
SUFU,NME4
SUFU,SLC41A3
SUFU,LCA5
SUFU,PEX26T35INSC
SUFU,ZSCAN18
SUFU,ZNF446
SUFU,ZBTB46
SUFU,NXPH3
ZBTB10,FOXP1
ZBTB10,FUT8
DDX19B,APOA1
TRIM68,LZTFL1
TRIM68,IFI30
MTOR,STAT1
MTOR,THADA
MTOR,CD274
MTOR,TTI1
TRIM63,USP33
TRIM66,THADA
TMEM17,FERMT2
TMEM17,SLC30A6
TMEM17,COG3
LCAT,EXOSC10
LCAT,WFS1
LCAT,APOA1
SERTAD1,FAAP20
SERTAD3,FAAP20
BIK,ANKRD46
BIK,CNIH3
BID,GBP2
HEMK1,ASCL3
PPM1F,KLHL8
SLA,PAFAH1B2
PHYH,PTH2R
NOTCH1,UBA52
NOTCH2,MTA3
EPHB6,TCF12
NTAQ1,BPIFB3
NTAQ1,DYNLT1
NTAQ1,LZTFL1
NTAQ1,ARID4B
NTAQ1,ETV6
RORC,NCOA1
RORB,NCOA1
RORB,LCOR
RORA,NCOA1
PARK2,PAFAH1B2
HES1,FANCE
MDM2,FOXO3
MDM2,PPARD
MDM4,PPARD
GRK6,APP
GRK6,UBC
GRK6,HSP90AB1
GRK6,GPR183
GRK6,ADRB2
GRK6,Q96BE0
GRK6,HSP90AA1
GRK6,PRSS23
KIT,STAT1
KPNA4,LCOR
KPNA3,LCOR
KPNA1,STAT1
KPNA1,MTA3
ERVFRD-1,ERMP1
CRX,FAAP20
CRX,CA8
CRK,LCOR
CRK,PAFAH1B2
CRK,STAT4
DVL3,TSPYL6
RTN4IP1,CENPK
RTN4IP1,EXOC7
B4GALT1,IFI30
TRRAP,FOXO3
TRRAP,TTI1
PAX5,LDLRAP1
TNFRSF1A,UBA52
FAM174A,ANKRD46
SULT2B1,KLHL8
KASH5,ANKRD46
PTPN3,TJP2
EHMT2,LCOR
EHMT2,CDYL
MARK1,DYNLT1
CD68,TTI1
HSPA1B,PRKCZ
PPP2R1A,BBS12
PPP2R1A,FOXO3
C18ORF21,KIF18A
ZMYND12,EVX2
IFT57,EXOC7
KRT33B,ICA1
HSPB7,DYNLT1
HSPB1,PRKCZ
HSPB1,MAPKAPK2
HSPB1,SAMD3
HSPB9,DYNLT1
UTP14A,PRKCZ
C1ORF109,TCF12
TEX264,STAT1
LDLRAD1,ANKRD46
CSNK1D,LDLRAD4
CSNK1E,LDLRAD4
LIG3,FOXP1
ISCU,FXN
FNTB,RRAS2
CRCP,TCF12
KCTD17,POLK
KRTAP10-7,PPARD
KRTAP10-3,PPARD
H0Y415,ALDH2
VIM,DYNLT1
TUBA1B,PRMT3
TAF1,FOXP1
TAF1,TCF12
HMOX2,NR3C1
POMT2,CD200R1
LY6G6D,NCALD
FOSB,CENPO
STOM,TTI1
STOM,CNIH3
SMIM3,CNIH3
SMIM3,PDCD1LG2
AP2M1,PRKCZ
TCF21,TCF12
PDCD1,PDCD1LG2
PDCD1,SOCS1
PDCD1,CD274
ARFGEF2,LDLRAD4
VPS26B,ETV6
PIG59,PPARD
TXNDC15,IL17A
CIT,NLN
CIT,CD274
CIT,SPTB
CIT,TJP2
CIT,CDYL
CIT,RSBN1L
CIT,MYL12B
CIT,MAPKAPK2
CIT,FERMT2
CIT,MTA3
DMAC2L,EVX2
MTA2,MTA3
MTA2,ARID4B
MTA3,HDAC1
MTA3,HDAC2
MTA3,BAG4
MTA3,LIN37
MTA3,BCL11A
MTA3,IGF1R
MTA3,SUDS3
MTA3,KIF14
MTA3,FAM219A
MTA3,EZH2
MTA3,CHAF1A
MTA3,EED
MTA3,SMARCA1
MTA3,ARID4B
MTA3,SHPRH
MTA3,CDK2AP1
MTA3,BPTF
MTA3,FZR1
MTA3,TSG101
MTA3,SMARCA5
MTA3,BCAR3
MTA3,MTF2
MTA3,SUZ12
MTA3,CDH1
MTA3,HJURP
MTA3,SIN3B
MTA3,MTA1
MTA3,SIN3A
MTA3,TGFB1
MTA3,CDKN2C
MTA3,BRMS1L
MTA3,CHAF1B
MTA3,BAP18
MTA3,DPY30
MTA3,UBC
MTA3,PARP1
MTA3,BCL11B
MTA3,FGFR2
MTA3,PHF20L1
MTA3,ZMYND8
MTA3,PHF1
MTA3,ZNF219
MTA3,GATAD2A
MTA3,LIN9
MTA3,ARNT
MTA3,HAT1
MTA3,TCF20
MTA3,ESR1
MTA3,GATAD2B
MTA3,MBD3L1
MTA3,GATAD1
MTA3,ZNF296
MTA3,LIN52
MTA3,ZNF512B
LRP10,PDCD1LG2
BBS9,BBS7
BBS9,LZTFL1
SEC22B,CENPO
BBS1,LZTFL1
BBS1,BBS7
BBS2,MKKS
BBS2,LZTFL1
BBS2,BBS7
BBS5,BBS7
BBS5,LZTFL1
BBS4,LZTFL1
BBS4,BBS7
BBS7,SCGN
BBS7,DDX39A
BBS7,NUDC
BBS7,BBS10
BBS7,TTC21A
BBS7,BBS12
BBS7,KLK5
BBS7,CCT2
BBS7,UBC
BBS7,PLEKHO2
BBS7,MKKS
BBS7,LZTFL1
BBS7,THBS3
BBS7,DSCC1
DIABLO,MTFR1
GPR183,NRP1
ORM1,APOA1
MAX,MXD1
ERI3,CENPO
MAL,CLDN20
MAL,SHISA3
EIF2AK2,STAT1
ALDH3A2,SMPD1
ALDH3A2,THADA
KCNIP4,IL17A
KCNIP4,LACRT
HAND1,TCF12
RPS6KA1,GBP2
UTP20,CD274
LEUTX,CNIH3
VAPB,USP33
TELO2,TTI1
MOB2,FAAP20
MOB2,MYL12B
IRF7,STAT1
BPIFA1,FAAP20
PCBD1,RBL2
LACRT,RSPO1
LACRT,PRAP1
LACRT,PPP1R3C
LACRT,CCDC148
LACRT,ALDH3B1
LACRT,FN3KRP
LACRT,KIF14
LACRT,NEUROD1
LACRT,UBC
LACRT,POLL
RAB2A,ICA1
RAB2B,ICA1
ARL17,FXN
ARL16,TCF12
CD44,PRKCZ
FXR1,GBP2
FXR1,GBP7
FXR1,CDYL
CALU,PRKCZ
WDR77,UBE2F
WDR76,LCOR
WDR76,EXOC2
ARRDC3,UBA52
PAK1,FAAP20
EZH1,LCOR
RPRM,WDFY2
TRAF3IP2,IL17RA
MRE11,FOXP1
CALML5,ALDH2
TMEM216,SLC30A6
TRIM2,COG3
ANKRD13D,LDLRAD4
BTLA,TNFRSF14
ANKRD13A,LDLRAD4
TEX101,PICK1
TEX101,KLHL8
TPM3,DAPK1
FBXW7,FAAP20
TGFBR2,NRP1
SMNDC1,MAPKAPK2
TJP2,YWHAQ
TJP2,KIAA1671
TJP2,KIF14
TJP2,MYO18A
TJP2,PGAM5
TJP2,DCAF15
TJP2,IQGAP1
TJP2,EXOSC5
TJP2,YWHAZ
TJP2,TRAF6
TJP2,ECT2
TJP2,PLOD1
TJP2,YWHAB
TJP2,MAPK8
TJP2,SRPK2
TJP2,YWHAG
TJP2,HMGB1
TJP2,OCLN
TJP2,ODF2
TJP2,CSK
TJP2,ANLN
TJP2,CHM
TJP2,IFI30
TJP2,VIRMA
TJP2,RAE1
TJP2,SNAI3
TJP2,SRPK1
TJP2,MAGIX
TJP2,TJP1
TJP2,CEP135
TJP2,YAP1
TJP2,ARHGAP12
TJP2,CNTRL
TJP2,KBTBD7
TJP2,PRKD1
TJP2,KIF20A
TJP1,IFI30
GKAP1,KIF18A
ACVR2A,LDLRAD4
LYSMD1,TCF12
SMARCA1,ARID4B
GOLGA6L9,DENND5A
GOLGA6L9,MAB21L2
GOLGA6L9,FAAP20
GOLGA6L9,FXN
FYN,SELENON
RUFY1,WDFY2
RUFY1,NLN
DPH2,IL17A
DCD,PARP8
DCD,PRMT3
THRB,NCOA1
THRA,NCOA1
CUL5,NOS2
CUL5,IRF4
CUL5,UBE2F
CUL1,MYL12B
CUL3,DYNC1I2
CUL3,DYNLT1
CUL3,ALDH2
CUL3,THADA
CUL3,KLHL8
CUL3,MAPKAPK2
TRIM28,STAT1
TRIM28,PRKCZ
PNKP,FOXO3
TRIM24,MYL12B
TRIM24,NR3C2
TRIM27,NCOA1
TRIM27,NDE1
CREB3,SQLE
CREB3,RRAS2
CREB1,NR3C1
TRIM23,POLI
PNKD,EXOC7
KAT5,POLI
MMGT1,ANKRD46
TMEM79,ANKRD46
A0A024R8L2,TCF12
RPUSD4,PRKCZ
MRPL9,NLN
BAG2,DAPK1
BAG2,PRKCZ
BAG1,NR3C1
BAG6,C2CD5
MEOX2,MAB21L2
MEOX2,SHISA3
MEOX2,NCALD
MEOX2,PRMT3
MEOX2,FAAP20
CD79A,CNIH3
ATXN10,SAMD3
MYL12B,MYH10
MYL12B,FOXP1
MYL12B,IMMP2L
MYL12B,MYL6
MYL12B,PRC1
MYL12B,HTRA2
MYL12B,ECT2
MYL12B,TRAP1
MYL12B,USP45
MYL12B,MYH9
MYL12B,HAUS1
MYL12B,NSMF
MYL12B,KDM4A
MYL12B,DPP7
MYL12B,TSPYL6
MYL12B,BECN1
MYL12B,ANLN
MYL12B,MCM2
MYL12B,SND1
MYL12B,PA2G4
MYL12B,SETD7
MYL12B,KIF14
MYL12B,UBE2N
MYL12B,UBC
MYL12B,KIF20A
ECM1,CA8
LYPD5,ERMP1
LYPD3,C2CD5
LYPD3,THADA
NAP1L1,RIC8B
NAP1L1,PRKCZ
NAP1L4,PRKCZ
DOLK,CD274
GAK,STAMBP
CDK2AP1,ARID4B
HSP90AB1,PPARD
HSP90AB1,PRKCZ
HSP90AB1,ZBTB20
HSP90AB1,STAT1
HSP90AB1,NR3C2
PTP4A3,TTI1
PTP4A3,STAT1
ERG28,ALDH2
MRPS7,IFI30
CD22,ANKRD46
MRPS2,PRKCZ
TWF1,DAPK1
NR1I3,NCOA1
NR1I2,NCOA1
FAT1,PRKCZ
GRB2,SELENON
GRB2,UBA52
GRB2,STAMBP
GRB7,TCF12
PSG3,ANKRD46
PSG1,ANKRD46
HOXC9,POU2F1
HOXC8,LDLRAP1
LSM8,IFNLR1
CYBB,CYBC1
DDA1,PRKCZ
FAM120A,IFI30
MAPK14,SLX4IP
MAPK14,MAPKAPK2
MAPK11,MAPKAPK2
FZD7,NCALD
B3GALNT1,FUT8
TACC1,ERCC4
PICK1,C2CD5
PICK1,FXN
PICK1,ICA1
PICK1,LZTFL1
TMEM239,POLI
TMEM239,CLDN20
TMEM239,PDCD1LG2
TMEM237,ERMP1
TMEM237,CNIH3
KIF20A,SPTB
KIF20A,NLN
KIF20A,CDYL
MCC,PAFAH1B2
BCL2L13,ERMP1
MSX2,NR3C1
SIN3B,ARID4B
ZNF558,APOA1
SIN3A,ARID4B
SIN3A,MXD1
RPL30,LCOR
SMARCC1,NR3C1
SUMO1,NR3C1
SUMO1,ETV6
TMCO2,UBASH3A
TMCO2,SDCBP
TMCO2,PTPN9
TMCO2,COQ8A
TMCO2,TCEANC
MIB1,DAPK1
PTGER3,C2CD5
PTGER3,EPHX1
PTGER3,EXOC2
SLC38A7,PDCD1LG2
STK3,CENPO
STK3,GBP2
H3-3A|H3-3B,POLK
AFDN,RRAS2
TNFRSF9,TNFSF9
ING5,ICA1
RNF40,CENPO
WDFY2,UTP6
WDFY2,EFNB1
WDFY2,CCDC51
WDFY2,GPD2
WDFY2,DNTTIP1
WDFY2,ERCC6L
WDFY2,NUDC
WDFY2,RBM17
WDFY2,NFXL1
WDFY2,ZBED1
WDFY2,C2CD5
WDFY2,ARL6IP1
WDFY2,DAP3
WDFY2,CHERP
WDFY2,MESD
WDFY2,VAMP3
WDFY2,NUP54
WDFY2,NUP58
WDFY2,FIBP
WDFY2,RBM26
WDFY2,PALLD
WDFY2,SYP
WDFY2,MIEF1
INA,MAB21L2
DYNC1LI1,DYNLT1
DYNC1LI1,DYNC1I2
ACP6,FXN
SNIP1,POU2F1
NCOA3,NR3C1
NCOA3,PPARD
NCOA6,NCOA1
NCOA6,NR3C1
PRAME,UBE2F
LCOR,H1-4
LCOR,HDAC6
LCOR,BIRC7
LCOR,AEBP2
LCOR,PHF19
LCOR,CBX8
LCOR,EZH2
LCOR,BAZ2A
LCOR,NDE1
LCOR,RPF1
LCOR,RBPJ
LCOR,USP43
LCOR,PRRC2C
LCOR,CDYL
LCOR,SUZ12
LCOR,VIRMA
LCOR,TRAF1
LCOR,TFEB
LCOR,RFC1
LCOR,KPNB1
LCOR,NIPSNAP1
LCOR,SLC25A6
LCOR,GOLGA2
LCOR,CNOT2
LCOR,DECR1
LCOR,A0A024R9F6
LCOR,EPOP
LCOR,EED
LCOR,MTF2
LCOR,CEP70
LCOR,CTBP1
LCOR,CTBP2
LCOR,PHF1
LCOR,EWSR1
LCOR,NBEAL2
BSG,COG3
BSG,EXOC2
EGFR,EXOC7
EGFR,PRKCZ
EGFR,STAT1
EGFR,NR3C1
SLC27A2,SMPD1
PABPN1,CENPO
AP1S2,MAB21L2
SH2D3C,PAFAH1B2
ZNF398,NDE1
SNCB,CENPT
HHLA2,ERMP1
BRMS1L,ARID4B
BRMS1L,MXD1
IL17RA,DNASE2B
IL17RA,IL17F
IL17RA,IL17A
IL17RA,TRAF6
IL17RA,SUSD4
SPTB,KIF14
SPTB,ANLN
SPTB,ECT2
SPTB,STAT1
SPTB,SPTAN1
SPTB,TULP3
SPTB,ANK1
SPTB,SH2D2A
SPTB,RAB40AL
SPTB,VIRMA
SPTB,PRC1
SPTB,SNAPIN
SPTB,TXNDC5
SPTB,APP
SPTB,RHOD
UBA52,UBQLN1
UBA52,ACVR1
UBA52,FAM168A
UBA52,USP1
UBA52,USP2
UBA52,USP7
UBA52,CIAO1
UBA52,LAPTM5
UBA52,BMPR1B
UBA52,ARAF
UBA52,IKBKG
UBA52,FANCD2
UBA52,GRB10
UBA52,DCTN1
UBA52,USP21
UBA52,DDX58
UBA52,UBC
UBA52,LRRK2
UBA52,WDR48
UBA52,CALCOCO2
UBA52,WWP1
UBA52,JUN
UBA52,HNRNPU
UBA52,HDAC6
UBA52,MCM5
UBA52,PLEKHB2
UBA52,MAPK6
UBA52,FAAP20
UBA52,NFKB1
UBA52,TGFBR1
UBA52,RABGEF1
UBA52,TRAF6
UBA52,PRKCB
UBA52,DAZAP2
UBA52,SMARCAL1
UBA52,DESI1
UBA52,KLK3
UBA52,TP53BP1
UBA52,MCM2
UBA52,EPN2
UBA52,UBQLN2
UBA52,SQSTM1
UBA52,TP53
UBA52,NCK1
UBA52,VAV3
UBA52,LITAF
UBA52,NUP37
UBA52,RAD23A
UBA52,NEDD4L
UBA52,HOXA5
UBA52,BRAF
UBA52,UBB
UBA52,SNCA
UBA52,MAVS
UBA52,UBE2L3
CNFN,EVX2
CD2BP2,POLK
EXOSC9,PARP8
EXOSC7,PARP8
CYB561,ANKRD46
DISC1,NDE1
DISC1,EXOC7
SPACA1,STAT1
FARP2,PRKCZ
STXBP4,LDLRAD4
NOC2L,PRKCZ
FANCG,FANCE
FANCG,SAMD3
FANCG,FAAP20
FANCE,FANCD2
FANCE,FANCC
FANCE,FANCA
FANCE,UBC
FANCE,FAAP20
FANCE,FANCM
FANCC,STAT1
FANCC,FAAP20
FANCB,FAAP20
FANCA,FAAP20
FANCM,FAAP20
FANCL,FAAP20
FANCI,FAAP20
HNRNPA1,NR3C1
RACK1,STAT1
EXOC5,ICA1
EXOC5,EXOC2
EXOC5,EXOC7
TFIP11,MAB21L2
TFIP11,NDE1
CDK5,C2CD5
IGLL5,CA8
TIMM50,PRKCZ
TIMM50,PAFAH1B2
RGL3,RRAS2
HSPD1,SAMD3
PRKCI,PRKCZ
PRKCA,PRKCZ
PRKCA,POLI
PRKCB,STAT1
PRKCD,STAT1
PRKCZ,DYNLL1
PRKCZ,HSPA6
PRKCZ,HUWE1
PRKCZ,EPB41L4B
PRKCZ,GLG1
PRKCZ,HSPA7
PRKCZ,ZNF71
PRKCZ,SLC35G1
PRKCZ,WWC1
PRKCZ,ITSN2
PRKCZ,PARD6B
PRKCZ,MRPL53
PRKCZ,RELA
PRKCZ,HSPA8
PRKCZ,SLC25A3
PRKCZ,TRIM26
PRKCZ,SLC25A5
PRKCZ,SLC25A4
PRKCZ,NMT2
PRKCZ,CSNK2A3
PRKCZ,CSNK2A1
PRKCZ,TUBB4B
PRKCZ,PPFIBP1
PRKCZ,UBC
PRKCZ,GTF3C5
PRKCZ,MRPL12
PRKCZ,RCN2
PRKCZ,TUBB6
PRKCZ,DENND5A
PRKCZ,CAMSAP3
PRKCZ,PCID2
PRKCZ,TUBB
PRKCZ,PRKD1
PRKCZ,IPO5
PRKCZ,NCF1
PRKCZ,NEDD8
PRKCZ,WDR26
PRKCZ,ASPH
PRKCZ,C1QBP
PRKCZ,POLD1
PRKCZ,DDB1
PRKCZ,PRKAR1A
PRKCZ,PAWR
PRKCZ,NIPSNAP2
PRKCZ,NIPSNAP1
PRKCZ,KEAP1
PRKCZ,PIAS4
PRKCZ,HSP90AA1
PRKCZ,CSNK2B
PRKCZ,HSPA1A
PRKCZ,AP3S1
PRKCZ,CAD
PRKCZ,YWHAZ
PRKCZ,AIFM1
PRKCZ,HADHB
PRKCZ,HADHA
PRKCZ,C9JWR9
PRKCZ,YWHAB
PRKCZ,MBP
PRKCZ,CPT1A
PRKCZ,PSME3
PRKCZ,SLC25A6
PRKCZ,CFL1
PRKCZ,NPM1
PRKCZ,NPM3
PRKCZ,SQSTM1
PRKCZ,PARD3
PRKCZ,DCAF1
PRKCZ,ADH1C
PRKCZ,PDPK1
PRKCZ,CKAP4
H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12,CDYL
WWP2,LDLRAD4
WWP1,LDLRAD4
PPP1R7,KIF18A
SETDB1,POLI
CTSK,ARID4B
RPL14,RSBN1L
FGFR1,LDLRAD4
INCA1,FAAP20
UBA5,ALDH2
UBA3,UBE2F
UBE2I,ETV6
UBE2I,POU2F1
UBE2I,STAT1
UBE2I,NR3C1
UBE2F,STAT1
UBE2F,LCN2
UBE2F,GNB2
UBE2F,DCUN1D1
UBE2F,PAX6
UBE2F,DCUN1D3
UBE2F,TYK2
UBE2F,RNF34
ILK,FERMT2
KRTAP13-2,TSPYL6
IL2,IL2RA
IL2,IL17A
IL2,IGL@
IL2,IGH@
SAT1,GBP2
SAT1,GBP7
DTX2,NCALD
BIRC3,EPHX1
BIRC3,ALDH2
BIRC3,RIC8B
BIRC3,GPD2
EIF6,USP33
EIF6,ALDH2
TMEM31,ANKRD46
TMEM31,CNIH3
TMEM31,NINJ1
CENPC,CENPO
ELOC,USP33
CENPA,CENPN
CENPA,CENPT
KRTAP4-12,IFI30
Q5VVX3,PAFAH1B2
POGZ,POU2F1
SP100,TCF12
SP100,FOXP1
TIMP3,IFI30
HIBADH,ERMP1
SUSD3,CNIH3
SUSD3,ANKRD46
DDX6,TCF12
MYO15B,TCF12
HLA-B,THADA
HLA-B,STAT1
SLC7A1,PDCD1LG2
ARID4A,MXD1
ARID4B,HDAC1
ARID4B,RANBP2
ARID4B,HDAC2
ARID4B,FOXK2
ARID4B,FOXK1
ARID4B,AARSD1
ARID4B,LIN37
ARID4B,SUMO2
ARID4B,BCL11A
ARID4B,SUDS3
ARID4B,EZH2
ARID4B,KIF11
ARID4B,EED
ARID4B,SHPRH
ARID4B,BPTF
ARID4B,PLEKHF2
ARID4B,DYNLT1
ARID4B,PRR23B
ARID4B,BRPF3
ARID4B,EAF1
ARID4B,PIK3R3
ARID4B,HNRNPA2B1
ARID4B,VIRMA
ARID4B,MTA1
ARID4B,BAP18
ARID4B,ZNF219
ARID4B,NHSL2
ARID4B,PHF1
ARID4B,BCL11B
ARID4B,ING2
ARID4B,LACC1
ARID4B,MXD1
ARID4B,GATAD2A
ARID4B,LIN9
ARID4B,CASP1
ARID4B,HAT1
ARID4B,MTF2
ARID4B,DNAAF6
ARID4B,GATAD2B
ARID4B,CHAF1A
ARID4B,GATAD1
ARID4B,ZNF512B
HAUS4,COG3
HAUS3,COG3
HAUS1,COG3
NR5A2,CENPT
NR5A2,NCOA1
MYD88,IRF4
OTUD4,STAT1
TNFAIP3,STAT1
IPO7,CD274
DTX3L,STAT1
DTX3L,PARP9
SDCBP,LZTFL1
SDCBP,DYNLT1
STOX1,POU2F1
NIFK,CENPN
FERMT2,CENPJ
FERMT2,UBC
FERMT2,APEX1
FERMT2,CTNNB1
FERMT2,BBS12
FERMT2,PXN
FERMT2,CEP19
CTDSP1,FAAP20
DGUOK,NCALD
CSE1L,KIF18A
MAK16,POLK
SGF29,TCF12
FAAP20,FAAP100
FAAP20,LCN2
FAAP20,TRIB3
FAAP20,TEX11
FAAP20,NFKBID
FAAP20,REV1
FAAP20,REL
FAAP20,LRP2BP
FAAP20,KRTAP8-1
FAAP20,CRYAA2
FAAP20,KRTAP6-2
FAAP20,SOD1
FAAP20,DDIT4L
FAAP20,ATN1
FAAP20,KLK6
FAAP20,GIPC1
FAAP20,ARNT2
FAAP20,CEP170
FAAP20,LMO2
FAAP20,PRDM5
FAAP20,UBC
FAAP20,GAR1
ANLN,ZBTB20
ANLN,NR3C1
ALDH6A1,ALDH2
USP15,USP33
CCL11,CCR3
AMZ2,NDE1
PIK3C2A,STAMBP
NEUROD1,TCF4
NEUROD1,NUP58
NEUROD1,HSPA2
NEUROD1,TCF3
NEUROD1,PRPH
NEUROD1,HTRA2
NEUROD1,TCF12
NEUROD1,EP300
NEUROD1,DUSP3
DHX29,CENPT
CEP70,MAB21L2
TANK,ANXA4
NR2E3,NR3C1
TSPYL6,MDFI
TSPYL6,RBPMS
TSPYL6,TSPYL2
TSPYL6,LRRC15
TSPYL6,PSME3
TSPYL6,KRTAP6-2
TSPYL6,MYL6
TSPYL6,KANK2
TSPYL6,KRTAP8-1
TSPYL6,MAGEA6
SLC39A9,ANKRD46
SLC39A4,GPD2
SLC39A4,SELENON
SLC39A4,FUT8
MYH10,FOXP1
PEX19,SELENON
REL,IRF4
REL,NDE1
MAP4K5,CDRT15
TRIM72,TCF12
RBM4,POLK
PAEP,IFNLR1
ACTBL2,SLC30A6
PELO,DYNLT1
PGR,NCOA1
SEPSECS,LZTFL1
NRP1,EVA1C
NRP1,AGER
NRP1,RPL27
NRP1,ICAM2
NRP1,VIRMA
NRP1,PLXND1
NRP1,HNRNPD
NRP1,KDR
NRP1,PDGFB
NRP1,TGFBR1
NRP1,TMEM30A
NRP1,TNF
NRP1,VEGFA
NRP1,GIPC1
NRP1,CSNK2A2
NRP1,SEMA3A
NRP1,PLXNA1
NRP1,UBC
NRP1,PIP5K1A
CA8,HSD17B14
CA8,POF1B
CA8,TBX3
CA8,PKP1
CA8,SERPINA1
CA8,STAT3
CA8,TF
CA8,FGG
CA8,CST6
CA8,LNX1
CA8,KLK7
CA8,ITPR2
CA8,ITPR1
CA8,KLHL8
CA8,ALB
CA8,LRCH4
CA8,UBC
CA8,SAP25
FUT8,CEACAM21
FUT8,ESR1
FUT8,OLFM4
FUT8,FGL2
FUT8,HTR3C
FUT8,CD200R1
FUT8,STX18
FUT8,CHRNA9
FBLN1,APOA1
FBLN1,IFI30
DYNLT1,DYNLL1
DYNLT1,IMMP2L
DYNLT1,DYNLL2
DYNLT1,CCDC68
DYNLT1,OLFM3
DYNLT1,PITX2
DYNLT1,HTRA2
DYNLT1,DYNC2I2
DYNLT1,DCTN1
DYNLT1,TCEANC
DYNLT1,PTH2R
DYNLT1,TXN
DYNLT1,DYNC2I1
DYNLT1,NEFL
DYNLT1,DYNC1I2
DYNLT1,AARSD1
DYNLT1,DYNLT3
DYNLT1,PSMA1
DYNLT1,DYNLRB2
DYNLT1,DYNLRB1
DYNLT1,LNX1
DYNLT1,PRMT1
DYNLT1,NHSL2
DYNLT1,DYNC1H1
DYNLT1,KLK15
DYNLT1,PAFAH1B1
DYNLT1,WFS1
DYNLT1,UBC
DYNLT1,MAPRE2
DYNLT1,DYNLT2B
DYNLT3,DYNC1I2
PAFAH1B1,NDE1
PAFAH1B1,DYNC1I2
PAFAH1B1,DYNLRB2
PAFAH1B1,PAFAH1B2
KIFC3,COG3
KIFC3,EXOC7
PAFAH1B3,GBP2
PAFAH1B3,GBP7
PAFAH1B3,PAFAH1B2
PAFAH1B2,Q5SZY0
PAFAH1B2,RPLP0
PAFAH1B2,PRKN
PAFAH1B2,EPB41
PAFAH1B2,PINX1
PAFAH1B2,STAT3
PAFAH1B2,CCT3
PAFAH1B2,PPP1R12C
PAFAH1B2,ASF1A
PAFAH1B2,SNUPN
PAFAH1B2,TRAF6
PAFAH1B2,PRKAB1
PAFAH1B2,ACIN1
PAFAH1B2,NME2
PAFAH1B2,UBC
PAFAH1B2,CLVS2
ACTB,SLC30A6
ACTB,NCALD
BBS10,MKKS
BBS12,PTPDC1
BBS12,DCAF7
BBS12,MKKS
DYNLT2B,DYNLRB2
SNCA,RRAS2
SNCA,APOA1
RANBP9,EXOC2
RANBP9,PPARD
SLC23A2,ERMP1
QARS1,TCF12
YWHAZ,FOXO3
YWHAZ,NR3C1
YWHAH,FOXO3
YWHAH,ERMP1
YWHAH,NR3C1
YWHAB,PARP8
YWHAB,FOXO3
YWHAG,POLI
YWHAE,FOXO3
PDCD1LG2,GALNT15
PDCD1LG2,SLC38A1
PDCD1LG2,KTN1
PDCD1LG2,ATP6V0C
