,Genes,LogChange,LogChange_Thresh
0,TSPAN6,-19.323377564947442,-2.0
1,TNMD,0.0,0.0
2,DPM1,0.7157623020645854,0.7157623020645854
3,SCYL3,2.2043531881261935,2.0
4,C1orf112,-0.08036086966997866,-0.08036086966997866
5,FGR,17.73349659505675,2.0
6,CFH,0.0,0.0
7,FUCA2,0.5236901979755004,0.5236901979755004
8,GCLC,-0.09617624933648738,-0.09617624933648738
9,NFYA,-2.6201488514842395,-2.0
10,STPG1,3.0002064001360393,2.0
11,NIPAL3,0.8753704103020388,0.8753704103020388
12,LAS1L,-0.06009923386979612,-0.06009923386979612
13,ENPP4,0.09883027508175529,0.09883027508175529
14,SEMA3F,0.0,0.0
15,CFTR,0.0,0.0
16,ANKIB1,-1.030679521210346,-1.030679521210346
17,CYP51A1,0.9815578040121755,0.9815578040121755
18,KRIT1,0.008830614770519055,0.008830614770519055
19,RAD52,2.7488659557039568,2.0
20,MYH16,0.0,0.0
21,BAD,1.498288798536496,1.498288798536496
22,LAP3,-0.7920130109748738,-0.7920130109748738
23,CD99,0.34915458874599464,0.34915458874599464
24,HS3ST1,-16.284914920414586,-2.0
25,AOC1,0.0,0.0
26,WNT16,0.0,0.0
27,HECW1,18.80671687106784,2.0
28,MAD1L1,0.7309541581843779,0.7309541581843779
29,LASP1,0.106866304233189,0.106866304233189
30,SNX11,1.6697481147834208,1.6697481147834208
31,TMEM176A,0.0,0.0
32,M6PR,0.8746114992208741,0.8746114992208741
33,KLHL13,0.0,0.0
34,CYP26B1,0.0,0.0
35,ICA1,0.43744133525409656,0.43744133525409656
36,DBNDD1,-5.246332067884939,-2.0
37,ALS2,1.8022577600539536,1.8022577600539536
38,CASP10,-4.0253273701384895,-2.0
39,CFLAR,-0.6592460210115715,-0.6592460210115715
40,TFPI,-1.9942891567821617,-1.9942891567821617
41,NDUFAF7,-0.9961854452782426,-0.9961854452782426
42,RBM5,-0.7626813196353497,-0.7626813196353497
43,MTMR7,-20.649663505872976,-2.0
44,SLC7A2,0.0,0.0
45,ARF5,0.7892296242570385,0.7892296242570385
46,SARM1,23.37917996497732,2.0
47,POLDIP2,-0.11191618632278456,-0.11191618632278456
48,PLXND1,0.06853717019559297,0.06853717019559297
49,AK2,0.9017784813663312,0.9017784813663312
50,CD38,-2.0144157775414375,-2.0
51,FKBP4,-0.5241519694126763,-0.5241519694126763
52,KDM1A,-0.3178475581832012,-0.3178475581832012
53,RBM6,-0.7474159945823504,-0.7474159945823504
54,CAMKK1,-0.2270202402172778,-0.2270202402172778
55,RECQL,-0.03457376754409559,-0.03457376754409559
56,VPS50,-0.24307640243520423,-0.24307640243520423
57,HSPB6,0.0,0.0
58,ARHGAP33,-3.8178214910654886,-2.0
59,NDUFAB1,0.5132137847193985,0.5132137847193985
60,PDK4,0.0,0.0
61,SLC22A16,16.733503215074276,2.0
62,ZMYND10,0.0,0.0
63,ABCB5,16.566557625412006,2.0
64,ARX,0.0,0.0
65,SLC25A13,20.517069297284174,2.0
66,ST7,-1.1430574369144284,-1.1430574369144284
67,CDC27,0.876035037274747,0.876035037274747
68,SLC4A1,-19.212346428492072,-2.0
69,CALCR,0.0,0.0
70,HCCS,-0.6162785412562133,-0.6162785412562133
71,DVL2,1.5637596675749994,1.5637596675749994
72,PRSS22,0.0,0.0
73,UPF1,-1.5147286151343695,-1.5147286151343695
74,SKAP2,0.07515100895671066,0.07515100895671066
75,SLC25A5,0.6510369859515268,0.6510369859515268
76,CCDC109B,0.3183972079700701,0.3183972079700701
77,HOXA11,0.0,0.0
78,POLR2J,0.8032219390461627,0.8032219390461627
79,DHX33,-2.6842899668893385,-2.0
80,MEOX1,-24.953127110384816,-2.0
81,THSD7A,0.0,0.0
82,LIG3,0.34389455138098723,0.34389455138098723
83,RPAP3,0.0467263004639053,0.0467263004639053
84,ACSM3,17.582075595550357,2.0
85,AC004381.6,0.0,0.0
86,CIAPIN1,1.7451716749524528,1.7451716749524528
87,SPPL2B,0.9220181132212697,0.9220181132212697
88,FAM214B,0.6908491257827637,0.6908491257827637
89,COPZ2,18.566546477161726,2.0
90,PRKAR2B,17.73349659505675,2.0
91,MSL3,0.2834813971921154,0.2834813971921154
92,CREBBP,-0.40782015785651093,-0.40782015785651093
93,BZRAP1,1.3038036542968685,1.3038036542968685
94,MPO,0.0,0.0
95,PON1,0.0,0.0
96,GCFC2,0.21248802406776668,0.21248802406776668
97,WDR54,0.7826362796157583,0.7826362796157583
98,CROT,-1.3076021397393727,-1.3076021397393727
99,ABCB4,-19.212346428492072,-2.0
100,KMT2E,-0.047946556406812925,-0.047946556406812925
101,RHBDD2,-0.3892585814070335,-0.3892585814070335
102,SOX8,0.0,0.0
103,IBTK,-0.27737941988589115,-0.27737941988589115
104,ZNF195,0.7576364722030925,0.7576364722030925
105,MYCBP2,-0.8504766857498643,-0.8504766857498643
106,FBXL3,0.6202061111238242,0.6202061111238242
107,ITGAL,-0.4690430807304601,-0.4690430807304601
108,PDK2,0.1144313915106753,0.1144313915106753
109,ITGA3,2.5880150035196317,2.0
110,ZFX,-0.7963111076505941,-0.7963111076505941
111,LAMP2,0.43053609211838517,0.43053609211838517
112,ITGA2B,-17.095873326466872,-2.0
113,ASB4,16.566557625412006,2.0
114,GDE1,-0.7521722265370772,-0.7521722265370772
115,C19orf60,-0.7894899876521789,-0.7894899876521789
116,CRLF1,18.80671687106784,2.0
117,OSBPL7,2.5209837472209684,2.0
118,TMEM98,-17.728137887403772,-2.0
119,YBX2,0.0,0.0
120,KRT33A,0.0,0.0
121,MAP3K14,-2.370155880229966,-2.0
122,ABCC8,0.0,0.0
123,CACNG3,0.0,0.0
124,TMEM132A,0.0,0.0
125,AP2B1,-0.45534008622652766,-0.45534008622652766
126,TAC1,0.0,0.0
127,ZNF263,-2.4630964472025374,-2.0
128,CX3CL1,-19.7753671328159,-2.0
129,SPATA20,3.053062495447153,2.0
130,CACNA1G,0.0,0.0
131,TNFRSF12A,0.0,0.0
132,DLX6,0.0,0.0
133,MAP3K9,21.78467616063351,2.0
134,RALA,0.5874973299742854,0.5874973299742854
135,BAIAP2L1,0.0,0.0
136,KDM7A,-0.2640780784173898,-0.2640780784173898
137,ETV1,0.12588791003539118,0.12588791003539118
138,AGK,0.18609206637638487,0.18609206637638487
139,ALDH3B1,1.4202824819720703,1.4202824819720703
140,TTC22,1.7202912914611614,1.7202912914611614
141,PHTF2,0.7250525576204088,0.7250525576204088
142,CCL26,0.0,0.0
143,FARP2,-0.5687406643818271,-0.5687406643818271
144,USH1C,0.0,0.0
145,GGCT,-0.4596640565651198,-0.4596640565651198
146,DBF4,0.27523441389804776,0.27523441389804776
147,TBXA2R,-4.751534815779458,-2.0
148,IFRD1,0.7779415110869621,0.7779415110869621
149,LGALS14,0.0,0.0
150,COX10,-1.0039091304750756,-1.0039091304750756
151,GTF2IRD1,-2.222963591118474,-2.0
152,PAF1,-0.5270439953802178,-0.5270439953802178
153,VPS41,-2.5974792336471126,-2.0
154,ARHGAP44,-17.095873326466872,-2.0
155,ELAC2,-1.399046084377992,-1.399046084377992
156,SCIN,-0.4948966946989929,-0.4948966946989929
157,ARSD,-1.130360108980855,-1.130360108980855
158,PNPLA4,-1.8792021523419322,-1.8792021523419322
159,MYH13,0.0,0.0
160,ADIPOR2,0.6811706278562559,0.6811706278562559
161,CDKL3,17.963080769443156,2.0
162,UPP2,0.0,0.0
163,PRSS21,-4.48386229537291,-2.0
164,MARK4,21.228611055333,2.0
165,PROM1,0.0,0.0
166,CCDC124,0.8560093964647799,0.8560093964647799
167,CEACAM21,0.4912170795409303,0.4912170795409303
168,PAFAH1B1,-0.10436306097477434,-0.10436306097477434
169,NOS2,0.0,0.0
170,DNAH9,-17.095873326466872,-2.0
171,KIAA0100,-0.10369575491590177,-0.10369575491590177
172,SLC13A2,0.0,0.0
173,GAS7,0.0,0.0
174,TRAPPC6A,0.6993791340492463,0.6993791340492463
175,MATK,17.844527417072616,2.0
176,CEACAM7,0.0,0.0
177,CD79B,-0.5429533429485259,-0.5429533429485259
178,SCN4A,0.0,0.0
179,ST7L,2.780594251569883,2.0
180,TKTL1,0.0,0.0
181,PAX6,1.4140382314827589,1.4140382314827589
182,RPUSD1,-1.308923492934713,-1.308923492934713
183,RHBDF1,0.0,0.0
184,LUC7L,0.30879859647826263,0.30879859647826263
185,CACNA2D2,0.0,0.0
186,BAIAP3,5.3729256691923934,2.0
187,TSR3,-4.56395598853004,-2.0
188,PIGQ,0.19730757779170546,0.19730757779170546
189,CRAMP1,5.199962950892062,2.0
190,TEAD3,0.0,0.0
191,SELE,0.0,0.0
192,DNAJC11,2.4277417693295495,2.0
193,FMO3,0.0,0.0
194,MYLIP,2.8564812177769707,2.0
195,NOX1,0.0,0.0
196,E2F2,4.5194020230944965,2.0
197,PSMB1,0.19045687450001092,0.19045687450001092
198,SYN1,0.0,0.0
199,JARID2,-0.39098096248875114,-0.39098096248875114
200,CDKL5,3.347483826840705,2.0
201,CAMK1G,0.0,0.0
202,CDK11A,1.401003482115751,1.401003482115751
203,NADK,-2.729621452055066,-2.0
204,TFAP2B,0.0,0.0
205,TFAP2D,0.0,0.0
206,DLEC1,0.0,0.0
207,CYTH3,-21.265788600845802,-2.0
208,ADAM22,0.0,0.0
209,SYPL1,0.8898608733168778,0.8898608733168778
210,CYB561,-4.976319459280261,-2.0
211,SPAG9,0.5671514650147647,0.5671514650147647
212,CELSR3,0.8587147732936201,0.8587147732936201
213,AASS,18.80671687106784,2.0
214,PLEKHG6,0.0,0.0
215,SS18L2,-0.5001558986894634,-0.5001558986894634
216,MPND,18.733493285036595,2.0
217,MGST1,-3.0266256478130558,-2.0
218,CRY1,-6.943213749227789,-2.0
219,PGLYRP1,-18.095868176853248,-2.0
220,NFIX,0.0,0.0
221,ST3GAL1,0.10782541123648123,0.10782541123648123
222,MMP25,0.0,0.0
223,IL32,0.08653047393237093,0.08653047393237093
224,PKD1,-1.5747946992789121,-1.5747946992789121
225,MAPK8IP2,-0.32127585449667245,-0.32127585449667245
226,MED24,1.8690052508604216,1.8690052508604216
227,RHOBTB2,2.916295705865262,2.0
228,HEATR5B,-2.443960859336334,-2.0
229,SEC62,1.697335408817601,1.697335408817601
230,RPS20,-0.27276115794252553,-0.27276115794252553
231,CSDE1,0.09672642489421927,0.09672642489421927
232,UBE3C,-3.0354396154844965,-2.0
233,REV3L,-0.6380422294645813,-0.6380422294645813
234,TENM1,-3.537265440264958,-2.0
235,PAX7,0.0,0.0
236,MASP2,0.0,0.0
237,IYD,-21.2366911184287,-2.0
238,FAM76A,22.7783398987317,2.0
239,TRAF3IP3,0.10322763548184936,0.10322763548184936
240,POMT2,-1.521798211320871,-1.521798211320871
241,VTA1,1.0630869125738749,1.0630869125738749
242,MLXIPL,-19.2267016979533,-2.0
243,BAZ1B,-2.864017475365797,-2.0
244,RANBP9,-0.336487410605005,-0.336487410605005
245,ETV7,-0.9044607648796807,-0.9044607648796807
246,SPRTN,0.25327222047662223,0.25327222047662223
247,METTL13,0.03670976707247244,0.03670976707247244
248,DYRK4,0.4199792042969088,0.4199792042969088
249,ZNF207,-0.22681275279104915,-0.22681275279104915
250,UQCRC1,1.2182046338433938,1.2182046338433938
251,STARD3NL,0.011067737229822431,0.011067737229822431
252,CD9,-1.3623649617789704,-1.3623649617789704
253,HHATL,0.0,0.0
254,NCAPD2,-2.4113865150856557,-2.0
255,IFFO1,-0.9617610345944375,-0.9617610345944375
256,GIPR,20.591990317356284,2.0
257,PHF7,1.9056474524033005,1.9056474524033005
258,SEMA3G,0.0,0.0
259,NISCH,2.0272564746457857,2.0
260,STAB1,0.0,0.0
261,FUZ,2.1300072287461522,2.0
262,SLC6A13,0.0,0.0
263,IDS,-0.25473949961332076,-0.25473949961332076
264,PRSS3,0.0,0.0
265,ZNF200,-0.40358898124043735,-0.40358898124043735
266,CD4,-0.5742072174605333,-0.5742072174605333
267,LRRC23,-0.8340439295116836,-0.8340439295116836
268,BTK,-0.8981081492688058,-0.8981081492688058
269,HFE,-1.329742683527753,-1.329742683527753
270,SCMH1,1.4846360265919456,1.4846360265919456
271,FYN,-0.7489852504543344,-0.7489852504543344
272,HIVEP2,-0.7003721948578197,-0.7003721948578197
273,FMO1,0.0,0.0
274,TCEB3,2.0792623373020187,2.0
275,LYPLA2,0.9865848124338411,0.9865848124338411
276,CLCN6,-3.713390563372495,-2.0
277,MRC2,-20.680826386215678,-2.0
278,NME1-NME2,-4.087796520662247,-2.0
279,SLC6A7,0.0,0.0
280,TSPAN9,-18.68082896103245,-2.0
281,BTBD7,0.28352861131558865,0.28352861131558865
282,APBA3,0.4918709272144286,0.4918709272144286
283,MKS1,0.5814092468727841,0.5814092468727841
284,ABHD5,1.1955690157661587,1.1955690157661587
285,ANOS1,0.0,0.0
286,AKAP8L,5.674299270642946,2.0
287,MBTD1,-19.768603788650832,-2.0
288,UTP18,-0.779475185173399,-0.779475185173399
289,RNF216,-1.0093056310732684,-1.0093056310732684
290,TTC19,0.7264098686659008,0.7264098686659008
291,PTBP1,-0.06729393498632041,-0.06729393498632041
292,DPF1,16.566557625412006,2.0
293,SYT7,0.0,0.0
294,LARS2,-0.04898735611997398,-0.04898735611997398
295,PIK3C2A,-0.9812096974446366,-0.9812096974446366
296,PLAUR,16.733503215074276,2.0
297,ANLN,-6.635679815256214,-2.0
298,WIZ,-2.8381261085032192,-2.0
299,RABGAP1,-1.929877453845077,-1.929877453845077
300,DCN,-17.671182270162184,-2.0
301,QPCTL,1.9529627234198934,1.9529627234198934
302,PPP5C,-0.2230558490710559,-0.2230558490710559
303,CEP68,-0.5404629257402565,-0.5404629257402565
304,MAP4K3,-1.3312088234569703,-1.3312088234569703
305,ZBTB32,-2.827040510665905,-2.0
306,TYROBP,0.0,0.0
307,TMEM159,0.6363618672498728,0.6363618672498728
308,GABRA3,0.0,0.0
309,BRCA1,1.037124395648363,1.037124395648363
310,ERCC1,-0.6135871827610135,-0.6135871827610135
311,CD22,-3.7431628481618313,-2.0
312,SEMA3B,-20.79730734581208,-2.0
313,MBTPS2,-0.46847428127013363,-0.46847428127013363
314,PRICKLE3,0.33583109690334706,0.33583109690334706
315,LTF,0.0,0.0
316,EXTL3,0.40122691319746,0.40122691319746
317,NR1H4,0.0,0.0
318,ELOVL5,-0.6406980067884127,-0.6406980067884127
319,ALOX5,-3.8436884064816743,-2.0
320,KDM5D,0.0,0.0
321,CALCOCO1,-0.27659477885051387,-0.27659477885051387
322,UBR7,-0.7145136315563746,-0.7145136315563746
323,MAP4K5,0.22258908037646286,0.22258908037646286
324,EHD3,-0.2896329121871724,-0.2896329121871724
325,PSMC4,1.1479537944249407,1.1479537944249407
326,MAN2B2,-0.2547694334486543,-0.2547694334486543
327,SLC7A14,-19.748241059230633,-2.0
328,CLDN11,0.19639341239127753,0.19639341239127753
329,SLC25A39,-1.079072244361245,-1.079072244361245
330,MVP,0.013451555714136882,0.013451555714136882
331,NUB1,1.0908136139471674,1.0908136139471674
332,PGM3,-2.772909222381252,-2.0
333,RWDD2A,3.7406619640998016,2.0
334,CLK1,-1.4707731400905053,-1.4707731400905053
335,POLR3B,0.0233427744957102,0.0233427744957102
336,ANGEL1,-0.985764898072548,-0.985764898072548
337,RNF14,0.007596510145271891,0.007596510145271891
338,DNASE1L1,1.2284724507456544,1.2284724507456544
339,DDX11,1.598820878675654,1.598820878675654
340,HEBP1,-1.397238768038143,-1.397238768038143
341,GPRC5A,-0.5548511209482327,-0.5548511209482327
342,MAMLD1,0.0,0.0
343,CD6,-0.5831441680561942,-0.5831441680561942
344,TACC3,1.211506427839857,1.211506427839857
345,UFL1,1.2803371607016465,1.2803371607016465
346,POLA2,-1.3714266025990214,-1.3714266025990214
347,ZC3H3,0.8961399611334984,0.8961399611334984
348,CAPN1,0.1754219054267639,0.1754219054267639
349,ACPP,0.0,0.0
350,MDH1,0.659224192805757,0.659224192805757
351,SLC30A9,-0.86133745308232,-0.86133745308232
352,MTMR11,0.0,0.0
353,COX15,1.4209823269015907,1.4209823269015907
354,CCDC88C,-0.533833359753154,-0.533833359753154
355,YAF2,0.10608134228464552,0.10608134228464552
356,ZMYND11,0.384873420026263,0.384873420026263
357,WAS,0.11895987529106022,0.11895987529106022
358,DPEP1,0.0,0.0
359,BID,1.3767561593120925,1.3767561593120925
360,MATR3,-0.4585849912265254,-0.4585849912265254
361,NPC1L1,0.0,0.0
362,XYLT2,0.5605108698686198,0.5605108698686198
363,RGPD5,-2.5220366492352246,-2.0
364,STMN4,17.566550193254727,2.0
365,NUDCD3,-0.5715689370469548,-0.5715689370469548
366,ISL1,0.0,0.0
367,CHDH,-18.718831695441366,-2.0
368,IL20RA,0.0,0.0
369,CLCA1,0.0,0.0
370,CLCA4,0.0,0.0
371,GLT8D1,3.645922781000329,2.0
372,ATP2C1,-0.6076227867128235,-0.6076227867128235
373,IGF1,0.0,0.0
374,SLC38A5,-1.0244605237377973,-1.0244605237377973
375,RALBP1,1.1609783957393687,1.1609783957393687
376,RUFY3,1.1175002047306606,1.1175002047306606
377,CNTN1,0.0,0.0
378,SLC11A1,1.2609099273948499,1.2609099273948499
379,WWTR1,-1.0250102412832238,-1.0250102412832238
380,AGPS,2.012217620128515,2.0
381,ZNF806,0.0,0.0
382,CXorf56,0.7067987410406638,0.7067987410406638
383,ATP1A2,0.0,0.0
384,TTC27,2.595106844638501,2.0
385,ZNF582,19.733491630023664,2.0
386,VSIG2,0.0,0.0
387,PHLDB1,1.329514143098402,1.329514143098402
388,MARCO,0.0,0.0
389,CYP24A1,0.0,0.0
390,PRDM11,-18.095868176853248,-2.0
391,SYT13,-19.27663586540662,-2.0
392,SNAI2,0.0,0.0
393,CD74,-1.37909824574579,-1.37909824574579
394,HGF,0.0,0.0
395,ZRANB1,-0.09717738846039682,-0.09717738846039682
396,NCDN,2.1560349652352664,2.0
397,ADGRA2,-19.212346428492072,-2.0
398,CCT8L1P,0.0,0.0
399,ZFP64,-1.2991192816134696,-1.2991192816134696
400,MNAT1,-0.20681672686097535,-0.20681672686097535
401,SAMD4A,16.733503215074276,2.0
402,RUNX3,-3.8147508609578757,-2.0
403,MRE11A,0.8999961685949822,0.8999961685949822
404,PLEKHB1,-0.5288129156945242,-0.5288129156945242
405,SERPINB1,0.9719983435597098,0.9719983435597098
406,CYP3A43,-18.13800377462298,-2.0
407,SLC7A9,0.0,0.0
408,SPAST,-0.6857839940731874,-0.6857839940731874
409,NRXN3,17.566550193254727,2.0
410,OSBPL5,3.080553044537234,2.0
411,AQR,-0.3922542070184615,-0.3922542070184615
412,CPS1,19.233537774130117,2.0
413,C8B,0.0,0.0
414,FHL1,-2.1233260410708494,-2.0
415,RTFDC1,0.45747523747711316,0.45747523747711316
416,GABRA1,0.0,0.0
417,NLRP2,21.12807737503473,2.0
418,SLC45A4,-1.973132244668229,-1.973132244668229
419,RNF10,0.008079011681204794,0.008079011681204794
420,ZNF839,-5.03858373007498,-2.0
421,ZDHHC6,-0.8790720001502891,-0.8790720001502891
422,GRAMD1B,-1.1048688146767274,-1.1048688146767274
423,RNH1,0.4480510595389158,0.4480510595389158
424,NDUFS1,-0.743577581927905,-0.743577581927905
425,RB1CC1,0.9796404508508493,0.9796404508508493
426,ERP44,-0.5478464990478056,-0.5478464990478056
427,ALAS1,-1.8944020149172507,-1.8944020149172507
428,BIRC3,-0.320281059910533,-0.320281059910533
429,AKAP11,-0.7524345892944343,-0.7524345892944343
430,GLRX2,-0.2177097416158313,-0.2177097416158313
431,SNAPC1,-1.629912812838298,-1.629912812838298
432,DERA,0.1338532687771562,0.1338532687771562
433,STRAP,-0.07464249732436312,-0.07464249732436312
434,ABCC2,-17.066727190995277,-2.0
435,DEF6,0.23808848226550866,0.23808848226550866
436,PLEKHO1,-0.7317933744029723,-0.7317933744029723
437,GCLM,-5.165690032590741,-2.0
438,UBR2,-1.001967598524197,-1.001967598524197
439,EHD2,0.0,0.0
440,DEPDC1,0.0,0.0
441,CCDC28A,0.3472666182641167,0.3472666182641167
442,RRAGD,0.0,0.0
443,HSF2,6.326401217196393,2.0
444,PHF20,-0.3283548346680681,-0.3283548346680681
445,HSD17B6,0.0,0.0
446,NR1H3,3.3835561839486736,2.0
447,TYMP,-1.8650366891041665,-1.8650366891041665
448,NCAPH2,-0.25495142538972443,-0.25495142538972443
449,TOMM34,3.7921970970265,2.0
450,SEC63,-0.7070135108518808,-0.7070135108518808
451,KPNA6,1.5473037977078072,1.5473037977078072
452,VIM,-2.439683950130156,-2.0
453,RTEL1-TNFRSF6B,-22.619111543772565,-2.0
454,FAS,-0.27743582994057076,-0.27743582994057076
455,RNASET2,-0.9026027050167532,-0.9026027050167532
456,CD44,-0.38891890699031656,-0.38891890699031656
457,KCNG1,19.273119940881028,2.0
458,AGPAT4,1.4043634384400092,1.4043634384400092
459,SLAMF7,-2.421603762267492,-2.0
460,BTN3A1,-0.24823300254246589,-0.24823300254246589
461,MIPEP,-2.282067378580877,-2.0
462,PRKCH,-0.7940498295370566,-0.7940498295370566
463,INSRR,0.0,0.0
464,IFNGR1,-1.2115380209266866,-1.2115380209266866
465,B4GALT7,0.1335832553949881,0.1335832553949881
466,SH2D2A,0.054088721763482936,0.054088721763482936
467,VRK2,1.0603611377208493,1.0603611377208493
468,TNFRSF1B,-0.5051773524813891,-0.5051773524813891
469,VEZT,-0.5699978643381609,-0.5699978643381609
470,POU2F2,-3.653558242315869,-2.0
471,BRD9,1.5585870993695816,1.5585870993695816
472,SNX1,-1.1415676695221582,-1.1415676695221582
473,TBPL1,-0.3630540946485448,-0.3630540946485448
474,ARNTL2,1.2296651425911493,1.2296651425911493
475,BCLAF1,-0.38411912105045604,-0.38411912105045604
476,SLC39A9,-0.43260242066663573,-0.43260242066663573
477,ANK1,-22.23462542191815,-2.0
478,IBSP,0.0,0.0
479,TFB1M,1.383637895916562,1.383637895916562
480,RABEP1,0.17430908907887507,0.17430908907887507
481,HMGB3,-2.055036379382991,-2.0
482,NUP160,-0.4763465173575822,-0.4763465173575822
483,BAK1,1.2209097685500219,1.2209097685500219
484,MUSK,19.806715297958597,2.0
485,IKZF2,3.133114848289169,2.0
486,GRN,0.4589424301386501,0.4589424301386501
487,FAM13B,0.4076219119496701,0.4076219119496701
488,ARHGAP31,-0.465829406288288,-0.465829406288288
489,CENPQ,1.40847282853447,1.40847282853447
490,SARS,-0.34010280777776525,-0.34010280777776525
491,RANBP3,1.410449420815134,1.410449420815134
492,ARID4A,-0.09869892500937048,-0.09869892500937048
493,TSSC1,1.0553387632188984,1.0553387632188984
494,PNPLA6,1.815272375525976,1.815272375525976
495,IFT88,2.6742725598038293,2.0
496,ALG1,1.0736793384024579,1.0736793384024579
497,ZCCHC8,-0.06629123180745815,-0.06629123180745815
498,ABCF2,0.436257744610181,0.436257744610181
499,CHPF2,-2.5942674514665214,-2.0
500,LRRC7,0.0,0.0
501,FUT8,-1.4800507719020624,-1.4800507719020624
502,UBA6,1.5186033785917883,1.5186033785917883
503,GAB2,22.84722591908165,2.0
504,ATP6V0A1,-2.2074702041535748,-2.0
505,PIAS1,-2.0170286395047405,-2.0
506,SLC4A7,-2.1718965061860525,-2.0
507,APBA2,0.054193921537511215,0.054193921537511215
508,MAP2K3,-0.37507832128691615,-0.37507832128691615
509,EFCAB1,0.0,0.0
510,TMSB10,-0.7317692614934759,-0.7317692614934759
511,ASTE1,-1.139610337898219,-1.139610337898219
512,RNF19A,-0.7452923972404782,-0.7452923972404782
513,PEX3,0.2929715131350276,0.2929715131350276
514,GABARAPL2,0.5713483137481652,0.5713483137481652
515,MYOC,0.0,0.0
516,SH3YL1,-0.5281150599089391,-0.5281150599089391
517,FAM136A,-0.6959206733538184,-0.6959206733538184
518,VCL,-2.078661337813317,-2.0
519,DEPDC1B,1.6536489566763017,1.6536489566763017
520,DAPK2,0.025170002172101,0.025170002172101
521,NSMAF,0.9067680775392376,0.9067680775392376
522,ADSS,-0.6880805844590357,-0.6880805844590357
523,STAP1,-2.551034738705617,-2.0
524,TIMP2,0.6376251081833472,0.6376251081833472
525,RFC1,-1.8099311610144742,-1.8099311610144742
526,TBC1D23,-0.29678573553570275,-0.29678573553570275
527,CUL3,-0.9081232928727407,-0.9081232928727407
528,MYOM2,20.114292642442514,2.0
529,OTC,0.0,0.0
530,CYP46A1,-2.3859433886401824,-2.0
531,ZZZ3,2.719134658909424,2.0
532,SLC18A1,0.0,0.0
533,USP2,-0.8938895393934272,-0.8938895393934272
534,CASR,19.05542071791901,2.0
535,TUBG2,3.0393475650542445,2.0
536,RPL26L1,0.8227582814151013,0.8227582814151013
537,FLT4,20.391677274309625,2.0
538,NSUN2,-0.7172902936713439,-0.7172902936713439
539,FBXO42,-0.12876379651437797,-0.12876379651437797
540,MFAP3,0.5876067433276064,0.5876067433276064
541,MRI1,0.8603717070601249,0.8603717070601249
542,METTL1,-0.15482096121027256,-0.15482096121027256
543,HOXC8,0.0,0.0
544,AGA,-0.9511460522216875,-0.9511460522216875
545,PI4K2B,1.5532117567534236,1.5532117567534236
546,BOD1L1,2.404004671040733,2.0
547,MAT2B,-0.6856749459144651,-0.6856749459144651
548,TLL1,0.0,0.0
549,EDC4,0.027595401435350726,0.027595401435350726
550,TRIO,0.034071603921280266,0.034071603921280266
551,VCAN,0.0,0.0
552,CLEC16A,-1.8963680348584966,-1.8963680348584966
553,MSR1,0.0,0.0
554,CDH1,0.0,0.0
555,SKIV2L2,-1.907641689813909,-1.907641689813909
556,DNAH5,0.0,0.0
557,ZFYVE16,-0.8446765490533622,-0.8446765490533622
558,FAM65A,-0.63419668365088,-0.63419668365088
559,C6,0.0,0.0
560,RAI14,0.0,0.0
561,SOX30,0.0,0.0
562,PNKP,1.0866517764614645,1.0866517764614645
563,BEST2,0.0,0.0
564,PHLPP2,-3.727938718225593,-2.0
565,SPDL1,0.6008311074651438,0.6008311074651438
566,STAU2,2.0706816157381125,2.0
567,PQLC2,0.9111282609490011,0.9111282609490011
568,CTNS,-1.0710845688873833,-1.0710845688873833
569,RTN4R,18.31845688909865,2.0
570,PHF23,19.56110465066649,2.0
571,CDH10,0.0,0.0
572,INPP4A,0.12862161793584526,0.12862161793584526
573,RAB27B,-18.760349116567248,-2.0
574,PSMA4,-0.17103127715782224,-0.17103127715782224
575,MYO16,0.0,0.0
576,LSG1,1.2682357675256783,1.2682357675256783
577,PARP3,-0.38149856659325004,-0.38149856659325004
578,TNC,0.0,0.0
579,THAP3,20.732128121484045,2.0
580,FAM65C,-0.4056295574242338,-0.4056295574242338
581,TDP1,0.8744659081155185,0.8744659081155185
582,AIFM2,21.125100983726295,2.0
583,C2orf83,0.0,0.0
584,SPATA7,0.9768576823440054,0.9768576823440054
585,MED17,2.3553817114051987,2.0
586,RETSAT,-0.6728787821067488,-0.6728787821067488
587,CAPG,-2.495643784175791,-2.0
588,AP2S1,0.18458170711969116,0.18458170711969116
589,USH2A,-23.019699145097597,-2.0
590,ZPBP,0.0,0.0
591,TG,0.0,0.0
592,ADAM28,-18.68082896103245,-2.0
593,BARX2,0.0,0.0
594,DCUN1D1,-1.0664846777228312,-1.0664846777228312
595,JADE2,-1.340490572583978,-1.340490572583978
596,ZIC2,0.0,0.0
597,LCP2,-1.6612331957310458,-1.6612331957310458
598,TRIT1,2.9658649038626703,2.0
599,ADRB1,0.0,0.0
600,GUCA2B,0.0,0.0
601,CUL7,-1.788407556711371,-1.788407556711371
602,CTNNA1,0.0371933918442998,0.0371933918442998
603,PHKA2,-3.756203130616496,-2.0
604,CNTLN,2.778761860095854,2.0
605,EPHA3,0.0,0.0
606,HSPA5,-0.23070806722184517,-0.23070806722184517
607,DSG2,18.80671687106784,2.0
608,GEMIN8,0.7461401402054944,0.7461401402054944
