Genes,Naive,Early_Extra_GC_Tfh,Late_Extra_GC_Tfh,GC Tfh
CCDC94,6.5416227256818855,9.46967557389576,4.12057247263439,9.53470313799679
SHD,1e-06,1e-06,1e-06,1e-06
TBCB,34.54776394988522,55.21830782591228,24.682121068776002,34.58206957607613
FSD1,0.11625802686327825,0.2574164739282125,1.1486343597512425,1.0745510990228724
POLR2I,14.577076398154125,10.512278553698858,5.039552373010013,6.189607206716488
OVOL3,1e-06,0.1102819370141325,1e-06,1e-06
CLIP3,1.145382529415595,0.2594912588444775,1e-06,1.6203093644239945
ZFR2,1e-06,0.77847177653343,1e-06,1e-06
SLC1A5,13.231631505724048,21.21995808557438,18.71985351159072,14.638945966346782
PRKD2,7.820732576916875,14.355227071346883,16.76364128407444,9.496059114790876
TJP3,1e-06,0.77847177653343,1e-06,0.09705787311636625
APLP1,1e-06,1e-06,0.2871645694074277,1e-06
CACTIN,0.26168073761843946,1.64680788926161,1.785085622635924,1.8025161400626122
CCDC9,1e-06,0.38716160335045074,1e-06,1.375645467131805
HNRNPUL1,9.5271252604064,14.83294907591799,61.767894482714304,10.816748051536193
FZR1,4.70064039699733,4.5952156425781325,24.8076144966988,1.7560094180057049
BBC3,0.40592913497094024,0.2574164739282125,17.6152929320039,1.1112110576539351
TGFB1,1.3924691327713974,4.102081598840016,5.403658462503436,3.511794098227604
DENND3,0.5233604752368778,0.9445455421938951,9.391513373852181,0.96542065527485
ATP5SL,13.593296059218988,21.2159571267888,14.518585725730594,14.21722572749413
CEACAM4,0.7878327342412975,1e-06,1e-06,1e-06
PLIN3,18.640075078071234,22.114939571812076,8.51176198215815,15.979809339926598
MYH14,1e-06,0.190550283469873,1e-06,0.10896484371047975
MRPL4,22.914415270677058,19.81358644906005,41.74629504755517,26.498205450694176
SIGLEC8,1e-06,1e-06,1e-06,1e-06
CD79A,15.41599968449493,22.388155225302327,37.594474664337845,38.57397787275259
LIM2,1e-06,1e-06,1e-06,1e-06
ICAM4,0.11743234026593775,0.132341032010683,1e-06,1e-06
RPS19,917.393482744147,612.7002854911412,233.43696559312875,246.49964597922695
GLTSCR2,54.26040400672385,39.041060589111495,47.51112836747457,18.82435128249987
NKG7,1.7871707327047173,1.5548677681505951,0.9805416729583776,1e-06
ICAM5,1e-06,1e-06,1e-06,1e-06
ETFB,16.5387981074793,15.266952665504249,8.527541865372465,22.143308097060835
CD33,0.5269787486563875,0.1414231910702395,1e-06,0.45854915571060245
CEACAM5,1e-06,1e-06,1e-06,1e-06
CRX,1e-06,1.1387720764397973,0.4090265378626375,0.11114412058468925
BABAM1,33.3168997414261,35.218167650464025,41.394762064658416,27.556250636414898
TYK2,14.695691202122624,15.131210300198534,15.94384144985995,21.359439996244575
SULT2A1,1e-06,0.6162495708679571,1e-06,1.5015174221553875
CDC37,73.0327694112691,63.70436424965137,39.429708432643245,68.21648925378217
NAPA,32.1781774603397,24.980466699922125,22.15845686945997,38.89454509997302
RABAC1,36.8919388878328,33.3180602045761,13.354693863066565,14.917298037322075
ATP1A3,2.499367035918455,1e-06,2.2645807205606276,0.5469994954266075
MEIS3,1e-06,1e-06,1e-06,1e-06
PTPRS,11.547202220519646,1.4143783947680624,0.28015547798810747,1e-06
CNFN,0.14424939735250175,1e-06,1e-06,1e-06
ZNRF4,1e-06,1e-06,1e-06,1e-06
MEGF8,0.46972636106375,2.22743858029273,65.50754804272519,8.679616472661538
KDELR1,10.474760360284717,14.515821528001073,46.80754366995444,21.60118204622405
CYTH2,5.554740452240092,8.023269804427759,6.712622570396275,10.975679539323457
GRWD1,20.929982649305426,13.522192157626565,9.24364037279786,13.730018299779152
GRIN2D,1e-06,1e-06,1e-06,1e-06
SYNGR4,1e-06,1e-06,1e-06,1e-06
CLEC11A,3.922092017389213,0.12974612942223826,0.5827432320937326,0.7854406868420425
CCDC114,0.12837567198685076,0.38923638826671497,1e-06,1e-06
CARD8,28.029707389677473,16.471171776523796,19.172443026381995,23.14243855830773
LIG1,7.838951515514967,12.522192651656638,16.866337173998733,8.376083093828502
SIGLEC6,5.97938312002688,1e-06,0.28015547798810747,1e-06
ZNF175,1.6107252207038771,1.9968861705541825,0.42023271698216247,1e-06
PLA2G4C,0.5269787486563875,0.33204727614552,1.5009217063548421,0.8288561339242572
SIGLEC5,1e-06,1e-06,0.46505743346025996,1e-06
CABP5,1e-06,1e-06,1e-06,1e-06
HAS1,1e-06,1e-06,1e-06,1e-06
RAB3D,0.2289921135185785,4.2678237342104905,0.28015547798810747,3.7875331767359253
DBP,2.8042452749458846,0.3773263138017275,4.458766153372697,1.2466404029259832
TMEM205,8.9532935125857,4.582402925721323,4.08240463683458,7.267794883487287
CAPS,1.640695572583854,2.223383601969292,12.223922254581405,0.688142221044302
PLPPR2,0.6157838951260051,3.08187699441432,1e-06,3.0721186107966676
FAM83E,1e-06,0.64872664711119,1e-06,1e-06
RASIP1,1e-06,1e-06,1e-06,1e-06
THEG,1e-06,1e-06,1e-06,1e-06
FGF21,1e-06,1e-06,1e-06,1e-06
BCAT2,10.043901654429035,8.375736043592108,6.43340653447611,4.9077004675349425
MIER2,3.518675915240145,1.0082938483936525,10.630559080045373,16.842980311272406
PLEKHA4,0.23486368053187526,1e-06,1.6025421382577674,0.45854915571060245
PPP2R1A,85.26441200075018,60.575019429344195,115.66829925821258,116.39991470908927
TNPO2,4.183950236814365,3.376072592246108,10.1538004779924,34.36011719314845
WDR83OS,30.02513705659825,27.56725729988025,34.935658372781475,25.863210575387054
CACNG7,1e-06,1e-06,1e-06,1e-06
GCDH,8.352482623557561,9.533400532154172,8.88012522390306,4.8058758815796
LILRB5,1e-06,0.18866365690086426,1e-06,1e-06
KLF1,1e-06,1e-06,1e-06,1e-06
DNASE2,21.778467324090226,11.912199777574221,15.107240187529575,14.750127834333174
MAST1,1e-06,0.119104411975263,0.3579922756707817,0.3847044094283985
LENG1,3.8335193579792772,2.7026832823856677,0.577134913064354,1.2242183303669625
PRPF31,33.32356234116635,41.67987488691627,14.30512885564027,17.244399831569627
TFPT,3.57198780847568,2.3824070978356384,3.57241140535388,2.9128587915826873
JAK3,171.641296050295,111.45809187922194,304.9036138353882,270.55296188238884
RPL18A,1720.034289022595,1080.773323298933,445.727163819169,441.59758746592496
SLC5A5,1.556828083605514,0.122412840085687,2.822394342282963,1.5805446022688299
KCNN1,0.6798165516900353,1e-06,1.18447752646233,0.07085251737494751
ARRDC2,32.0422497934143,4.793041686780662,4.0016186003127805,0.2179286874209595
PIK3R2,1e-06,1e-06,1.6450083836418699,2.956189069400635
RAB3A,1.1740087232119127,0.2574164739282125,2.7656262955943025,1.4846093108422849
PDE4C,1.083793220349101,1.7379571646839223,2.7077231303938136,0.8282744301379473
ISYNA1,2.2592112999542104,3.482277435424085,7.562033072308835,12.18916598613922
ELL,6.0349026011047675,7.372152423793568,12.626854266237698,11.138836100929487
CRTC1,5.658375719194747,1.6023266954221724,18.83753365416337,6.823852229269986
COMP,0.16891504208796151,1e-06,0.546682473751845,1e-06
UPK1A,1e-06,1e-06,1e-06,0.2179286874209595
COPE,67.8671594789396,84.04005414713647,63.222975485960625,65.34880041261842
DDX49,16.846772898534557,17.005376828386904,5.77356726355909,9.570626526286457
ETV2,1e-06,0.12974612942223826,1e-06,0.32689253113143996
ATP4A,1e-06,1e-06,1e-06,1e-06
ARMC6,25.62160620391221,15.989560245623116,12.799642977340083,24.844952252120503
TMEM147,30.142432611453224,21.28668971643346,6.144304988539745,11.03076136643253
GAPDHS,0.015203263787916524,1e-06,1e-06,1e-06
TCEB1P28,1e-06,1e-06,1e-06,1e-06
MAG,1e-06,1e-06,1e-06,1e-06
TMEM59L,1e-06,1.1677071648001425,1e-06,1e-06
HAMP,0.3523077397810407,1.4714673441615649,0.46771737198769,0.09262026715390775
USF2,6.420519106743478,7.332676739947485,5.879190783958207,3.189547902393268
LSR,3.534680969547882,4.302164155068668,36.8342487246739,11.048521609085132
KXD1,19.02782008559776,17.066669554315787,35.29496763467343,26.2332176601539
FKBP8,14.59835631972337,5.423167745641865,54.08572506108051,29.076364434577936
SUGP1,5.51954504284871,9.387996873814553,9.25655596726871,3.869906901878726
HPN,1e-06,1e-06,0.1947463863692385,1e-06
ZNF14,1.5220648728413726,0.10917912764399125,13.278232463929275,0.10896484371047975
SCN1B,0.23486368053187526,0.12974612942223826,1e-06,1e-06
PBX4,1.959011339873344,6.293238989382505,2.659198970776524,1.3331821740774423
ERF,2.6717208696192105,0.8254792295470701,18.60272050264675,15.317218340030921
GSK3A,0.147134365299552,1e-06,0.6396114534435481,1e-06
ATP13A1,3.227899574772963,2.84401992270792,24.50782415478682,17.03414067981455
ZNF574,20.437050034656803,21.612354949958775,54.4271754557209,43.294721163935485
GRIK5,1e-06,1e-06,1e-06,1e-06
SIPA1L3,2.1134594453394153,0.12974612942223826,9.882723804692953,8.723880031338812
ZNF85,2.808077072026253,4.697378117107717,17.921422101531977,3.758073362156815
ETHE1,51.54458771115161,45.20993703170552,27.270634124177292,31.71464820253888
CADM4,1e-06,1e-06,1e-06,1e-06
SMG9,5.1886163375497,5.8645825779453755,6.610838894739698,7.547288816552068
AVL9,46.5211905903244,27.655830704046725,140.50631492324592,70.85816676958223
RUNDC3B,0.7930885086177828,0.12974612942223826,1e-06,1e-06
CFAP69,0.7729370377359492,2.6329065860807375,3.460971828752332,0.84770169109175
GTPBP10,11.96766753363704,6.51333449989986,44.19024466715697,4.176886545010755
RASA4,7.050455206370172,2.827667603925965,5.6563355989887505,5.740179740099853
CDK6,21.9376101747766,19.958193693704153,155.23959157617017,317.2564227339714
PMPCB,42.927486635679294,36.55858653273272,40.51540895816927,29.737987727125674
DNAJC2,7.356646195320653,14.94541421595526,2.013805568694191,5.149534601365183
TFPI2,1e-06,1e-06,1e-06,1e-06
BET1,10.399395759530242,3.8217619596989447,3.1525159099848743,1.7196085581794476
NAMPT,28.227901303098427,65.07438544281568,57.214604794760625,32.985788680791806
TWISTNB,13.339606567434627,11.771758077621385,7.892531684820946,5.995052248208142
PIK3CG,16.45328382758175,15.903470763282932,15.158501545524004,25.843380460326326
PON3,1e-06,1e-06,1e-06,1e-06
PON2,2.5233115331773277,3.9117706151798526,1e-06,8.596035206026457
ITGB8,0.766640564041584,3.1420303365537277,1e-06,35.779794431962344
HBP1,47.06405599584315,34.406918967438195,22.022012557675627,25.710731527226926
DUS4L,2.11083855970621,7.147591136031234,1e-06,1.811500841973725
SP4,17.135181912532005,12.62905778134136,20.105793370927675,19.09766991590514
WDR91,5.233551625258957,5.929984034179163,2.4854718176061925,4.347864513168048
DNAH11,1e-06,1e-06,0.28015547798810747,1e-06
CBLL1,42.80620396578267,35.82759090606777,81.25142174563815,63.988932600875195
DLX5,1e-06,1e-06,1e-06,1e-06
MTPN,37.97623298608395,45.79159353768015,98.54644271991353,88.80928807658466
STEAP1B,0.3378290841759225,0.2594912588444775,1e-06,1e-06
PTN,1e-06,1e-06,1e-06,1e-06
MPP6,3.34039181686461,4.326925953393768,1.260696150946485,0.2179286874209595
DFNA5,1e-06,0.2574164739282125,0.6989864225803301,0.10896484371047975
ATP6V0A4,1e-06,1e-06,1e-06,1e-06
ZC3HAV1,124.29173750766005,120.69951615131829,237.14065034210807,127.90513325847809
TTC26,5.7836178010918005,1.472706581004685,2.6223410444218,1e-06
OGDH,43.986668658544176,79.0229634269713,362.490226768306,389.05515819269846
NPVF,1e-06,1e-06,1e-06,1e-06
ADAP1,0.11743234026593775,0.514831947856425,1.6450083836418699,1e-06
TFEC,1e-06,1e-06,0.28015547798810747,1e-06
H2AFV,19.124287359553275,27.15838873485535,17.52284390728045,24.68813473821955
