"","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17","Z18","Z19","Z20","Z21","Z22","Z23","Z24","Z25","Z26","Z27","Z28","Z29","Z30","Z31","Z32","Z33","Z34","Z35","Z36","Z37","Z38","Z39","Z40","Z41","Z42","Z43","Z44","Z45","Z46","Z47","Z48","Z49","Z50","Z51","Z52","Z53","Z54","Z55","Z56","Z57","Z58","Z59","Z60","Z61","Z62","Z63","Z64","Z65","Z66","Z67","Z68","Z69","Z70","Z71"
"SEACell-26-Tfh",2.41708371746211,1.1205691588146,1.59801561063408,-0.0707542351252698,0.511899039081575,0.550265438515284,-1.00189851593805,-0.366218443205173,0.360843165602689,-0.196333927586588,-0.711050171375601,-0.229381250918461,1.43303333945239,1.16427028196282,-0.449102136797102,2.36613951142919,-0.460018305208376,0.901683395080498,0.187151048613797,0.227759174877647,-0.297732171505687,0.731405589962453,-0.0541274499552441,1.66821490540326,0.732574302231751,0.804251812004873,-0.572248933469498,-0.546906630627859,-1.43043672617045,-0.272767132291442,-0.336856413994207,-0.836200773317956,-0.306886735075607,0.369315256305113,-0.447563927223056,-1.30143382616822,-0.833697309948657,1.81452101072178,-1.39849045822739,1.51088578147755,-0.647395984192021,-0.422738804616224,-0.45929926767776,-0.848952257029228,0.999354569713976,0.624068270914252,1.42036684440355,-0.516181887092002,-0.474191243680592,-0.331488147764632,-0.878679267647259,0.0115600507172582,-0.557807878670478,-0.603680268245117,1.17169522935825,0.320992983254629,-0.568875580433936,0.37042739246662,-0.10334969770152,-0.557895315469658,0.443496256116112,-0.196304114541102,7.62773895674135e-05,-0.879329273928954,0.283306490438406,0.393719984422843,0.415906642247542,0.0520465505650732,-0.209391525792309,-0.969705573919487,1.40507085018946
"SEACell-26-Tfh2",0.0794974799936856,2.75242579453859,4.47925150583113,-0.351157625644267,0.783858539958832,2.49836878634279,-0.924993301914655,0.631774005992483,-0.388785207624903,-3.4449949392763,-0.982431899952069,-1.38808459354718,-0.99215670307673,1.67013064397589,-3.40399895150992,3.02303560828055,-0.0698754288394984,1.02561345288852,1.79824121055601,1.53456941434479,-0.368240529289627,0.000768902095337026,2.06209585511928,1.48601166022125,0.926463019127802,1.27456920723281,-1.08147257810329,-0.780749348949239,-1.74019708003546,-1.3331832842656,1.03166809005401,-1.61391493628128,-1.2624947613271,-1.59721542787811,-1.36197813331051,-1.29224953357001,-1.74870957412296,1.57885964489191,0.380779038458803,-0.491678585032819,0.661734762050659,0.0260021062769684,1.70560981950855,-1.12680421996601,1.35558595601812,6.02001736195138,1.40178677184583,0.292509315624853,0.294884495412824,-0.743693206346754,-1.77648297757792,-0.806711817216112,-1.0682422423853,-1.601432029558,-0.965703729242623,4.04793434879259,-0.453692327284456,-6.89935887069096,-1.77803933391377,0.28664741929035,3.32276486764001,0.149927704222598,1.26469822446746,-1.5245381491029,0.635057859084121,3.27637833131502,2.65357806952598,1.13876314214048,0.573187110604584,-1.23982599408075,-2.36544239224411
"SEACell-27-Tfh",0.502420842243894,2.01832732179603,-0.131282791572079,0.600698238610692,0.513366292129302,-0.0286011711488637,-0.524558946419765,0.550522831335694,-2.1900436789002,-1.01230436828727,-0.540876036748761,0.141365971650803,-4.42929538716033,-0.930262127611022,-0.567727488566585,-0.95785046086148,-0.130903986644652,0.961962776303222,-1.97872327026619,1.10142469890475,0.469706211900284,0.147167273518068,0.155783366774712,0.612964021657302,-1.64776269219471,1.25163041069224,-0.166430184046525,0.28110061067061,0.551532150752239,1.34116696732326,-0.218352389605901,1.18637974203085,-1.32113548034531,-0.885349592545954,-0.63204790253784,-0.742370084002401,1.79036645931538,1.47312052730802,-0.785055235518367,0.772757209562684,0.831694880155221,-0.628849444821689,-0.457887692446955,2.93645608735945,-2.59924927259424,0.360095081436193,1.13050917964927,0.161340234325548,1.56012858745837,1.08246339414215,-0.861857276432293,0.707125322211769,-0.0242662375097063,-2.06595691539513,1.80109969316411,-1.02102190413375,1.74268175372543,-1.01522136967554,-0.902500278660872,0.698818393492321,-0.0244704133510843,0.16031586886157,1.85746308893777,-0.770436670586015,1.13450666942757,0.140854038587532,-1.61440685092227,0.269696061613262,-0.453798869533552,-1.00588970876146,0.61218660550773
"SEACell-27-Tfh2",-2.11224751344891,-2.94368332564689,-2.10865287156993,-1.96119160998202,-1.28520979787984,-1.20603010646603,1.88082745896142,-1.12966683044469,3.08070093975609,4.7475101497844,-0.13588854961809,0.706556557716673,1.30284916961057,0.436766013581597,0.435211825636253,-2.35307773124892,-0.106512030173416,-2.82028742724326,-1.23845608039721,-1.66777255352049,0.00282245953670881,-0.549194658353598,-1.68455701535269,-2.38822188556775,-0.0915339239850714,-3.11117741578525,1.35164287370581,0.873894992236605,3.41279530721971,-1.81370874397023,-0.219017139528069,-0.976770471068415,1.15693575266724,1.04898908203062,0.363409103464724,0.657238263413336,0.816538936336995,-2.44183981698904,0.803495494098623,-0.843693691318572,-1.92951037808879,0.334801403039128,-0.573176924099499,-0.858804519753463,0.0424558734202614,-2.92055081134791,-2.79980158343208,-1.13998916883048,-1.83211526657234,-1.02482370051106,0.472446146127732,0.567807955926123,0.0813979852858026,3.17840866414003,-0.805203423392769,0.629375085437968,-0.240888237914343,5.56924488776245,1.9472614564973,0.0362466963769494,-2.92370703679409,-0.301490149720977,-1.60195091464055,3.21118568162869,-0.770952166723106,-1.03631421147259,0.718213870596081,-1.34831936118513,0.793412413440128,2.06298968354065,-0.255256918144337
"SEACell-28-Tfh",1.5257224742797,1.58357319354437,2.88392711384566,-0.0390464194360249,0.683193677990161,0.566290962978341,-0.998320776634369,0.563776464291771,0.88969111555907,-1.01054672000251,-0.486945874884802,-1.06897361702479,2.17637614386234,0.880792779986063,-0.414455910072026,2.37145887301649,-0.254884144926199,2.55709377646079,1.84773534658086,0.507480839380059,-0.162111379407336,-1.31487015253597,0.127457311734496,1.63153610972848,2.58305645239463,0.324726177364671,-0.503875468406145,0.0339419324282049,-1.08935017577852,-0.366491055173137,0.113889900776295,-1.55377848815983,0.181666118093648,-0.921360614347269,-0.76650202448683,-0.424451548358651,-0.620823989851959,0.977863460856817,-1.29666695044598,1.11873425104945,0.219237951562697,-0.223644959528303,0.634411886346952,-0.907266332104162,1.0590466470632,0.834953321365211,0.344188158040793,0.951072900595492,-0.761051111922589,-0.593221034727833,-0.34164831547302,-1.23872070367074,-1.29288884191399,-0.246426919294606,-1.35543734466044,2.10337302072683,0.102157547422462,-1.96965769699715,0.124840713225797,0.445998190111557,1.9255147780153,-0.232459959507799,-1.6739966748525,-0.841254091671773,0.946829612416016,-0.415562781119693,1.64359424531214,-0.156381047425078,0.0178925140417525,-0.718271157144878,-2.18848886162786
"SEACell-28-Tfh2",-1.33803675262121,-0.271923247348955,-0.485616792850484,-1.64594257458016,0.459666512723878,0.130642966606697,-1.12032073690041,1.31500232273427,4.36664039246676,2.65981975118038,-1.03323121739151,-1.63276170355465,3.55459435158548,0.767464966916004,-0.601232038020107,1.03841798877077,-0.701659836579665,1.15954599037966,3.90317999396765,0.883991255100165,0.030017090845252,-3.76550511575976,-1.62622937908848,0.0848022582239743,2.61543302812476,-0.324366110627131,0.490310620007053,2.27131169606553,3.54566162349931,-0.889748369164818,-0.478417833929269,-2.34726692744285,2.01726739156571,0.194866045130608,-0.806629352764566,-1.7080268502843,3.41906043215938,-1.63984206008547,0.769845725338197,0.0845159182019099,0.183496926060123,0.125082316239832,-0.20797296697721,1.7525160118024,0.27897101249265,-0.813856441916494,1.94482259221576,0.617858627446449,-0.552024845661495,-0.318104937264726,0.615840702406771,-2.17724622668265,-1.90887430499142,1.37611631225554,-5.12104825299104,3.1325971855089,2.65695671836863,1.62613032957074,0.766213059228152,8.61464820222679,3.75638538592438,1.32827523596653,-1.53316354326317,0.344207565947553,6.87787651958282,1.58443512782168,3.9509834335326,6.72325146323192,-0.982857971952295,-0.686219942064721,-3.34335533615986
"SEACell-29-Tfh",0.198669027952393,3.03867212165175,3.40010011074637,1.5370288708148,0.863253222521309,1.34378050559729,-0.967642826046426,1.77354654045586,-1.80769977425202,-3.00058705132829,-0.380125045098716,-0.99867623552517,-0.273000858024593,0.0117339428422581,-0.346142118246481,1.35667014158834,-0.253733902534938,1.11018367721751,0.952708379139498,1.52227430023218,-0.625128970380941,-0.195401146757907,0.633087353117972,1.45979170085391,0.803825308542625,0.953178008510463,-0.885230151206849,0.403767169049698,-1.07243748455791,0.415334061573843,0.118382343500922,-1.11897300609798,-1.08040954774407,-1.69418970805179,-0.853533029826646,-1.13914517374772,-1.36833285108629,1.15841074254571,-1.19060952802001,1.90639742420366,1.90739128868997,-0.317550249341144,2.01889863475486,-0.511833879288632,-0.272034525361861,0.971317933564827,1.2082473958708,0.697191737565466,-0.294794948056845,0.576365751664984,-0.8425202480822,-0.301097691758569,-0.916218301670169,-1.61605386445104,-0.34402265722561,0.0647679398602861,-0.340305966212879,-5.49411638999501,-1.53839871785713,0.194922989901747,2.3650259783166,-0.270179736497463,0.440931437838987,-1.481887558445,0.166891945282282,-0.093313592292111,-0.582056836919253,0.978246643899845,0.477924355416833,-1.42499944958573,-1.75061786815286
"SEACell-29-Tfh2",3.51575404075439,-3.08004317759103,-1.42143364766686,2.13099344197114,-1.42112920417226,1.00522837331868,2.58312465403277,-2.66754666751146,-8.69747793077808,-1.32647428455061,1.5458509527071,3.41610350683089,-14.3417183744278,-3.66282085329384,-1.38574423163876,-5.36106253563274,2.07920043698482,-4.15499055638306,-10.2256017385309,-3.16695051288335,-1.98416243003495,5.74640120302238,0.956536308999015,-2.20532602212689,-6.92289623222232,-2.42074978653202,0.161946729249813,-4.51679086859381,-1.11676390894461,0.325515957933858,-0.756455377234767,3.35701109426146,-5.60696765812833,2.25936818531788,3.8511308137354,5.11866525698599,-5.18664260571999,-1.12779670101532,0.0811504799837558,-3.48974789329247,-2.25672801815401,-0.518311363176835,-0.330688127761929,3.07048678044031,-0.557633502946849,2.29356465170746,-6.71499302085722,-4.27850169174671,-1.50216700697256,1.18897935302339,1.96322492127634,6.5714072536746,5.4203039314089,-2.17963716900846,8.50271863645563,-3.86293029859591,1.17700497674667,4.49416216292619,-3.13290955725433,-3.23073046948015,-7.69761521224619,0.0437569777555856,14.1133650227716,0.045066148360248,-5.46131669123131,2.2420288007234,-7.01618485190385,0.93510202942875,-0.115890147159293,1.99028609388954,7.45116821744692
"SEACell-3-Tfh",0.810500629583952,1.33663715508573,0.402651719354723,0.932254938861117,0.566249847029338,0.0156839583254155,-0.617335128230693,0.398060653265402,-1.89246867604384,-2.8019298301808,0.302408391212851,-0.021090913654151,-0.910393474588243,-0.365081427789987,0.479396874734148,0.118286965240636,-0.333417771889015,1.36670369627862,-0.784667002951283,0.717334299186154,0.828725867068979,0.29168737157979,1.11076221647152,1.53564088950959,-1.15638545891808,1.1147260462837,-1.03755403894465,-0.7889029930347,-1.64928900489994,1.49100741256508,-0.159934993308181,1.22221704758806,-1.48517243360631,-1.07969334942288,-0.728870252978696,-0.742387181573812,0.140431464530899,0.782120776426912,-0.603186222656016,0.476043047068986,1.06865091589989,-0.588573322626496,-0.509246548185631,0.731230129091998,-0.61043486493241,1.04080401732433,0.961020034331455,0.32808695905416,2.55383760677367,0.563292579080212,-1.19222004926572,0.55857259179822,-0.135294396576612,-1.54675475254284,0.900738374804178,-0.758494122627307,0.444369945421391,-0.914236686643453,-1.12807764350806,-0.418682618954156,0.0332910073412598,-0.025027466859634,1.79561203707225,-1.00596415370298,0.572180936704091,0.290512657101933,-1.56782465133264,0.653117120632085,-0.325286428823741,-1.1103148393953,1.36667389621075
"SEACell-3-Tfh2",0.773676088719603,0.634416472305203,-0.379716506745924,0.854428495756145,0.645395190410425,0.568679995784357,-0.446560453180637,0.146112417570342,-0.770613331506956,-1.50842062886605,-1.13379111860869,-0.460822788101051,2.19036768398436,-1.32155155258463,2.50764458248871,-0.465491553650171,-0.230085564356774,1.04904277612292,1.10502747301944,0.622347705140605,0.285572726100517,-0.302494187564865,0.493287402577287,0.727916881505529,0.0871328938793616,0.49668189356495,-0.250371972814307,1.20706022197896,-1.02482925536218,1.21153935803326,0.15362118583247,2.69963091198823,-0.048856421315322,-0.0764218169364137,-0.632635330945685,0.559411750141509,0.775676232499103,0.467499933682294,1.24118257593323,-1.13159425293784,1.06695169754211,-0.436211699647846,-0.284118247180164,0.242484897891349,0.153118085308185,0.150824937877012,1.03321813299069,1.32868110047154,0.731326922081924,1.17306363850302,-0.370387083103441,-0.710330227360868,-0.461706427127103,-0.819751053909771,-0.759100014074223,-0.665443324415719,0.309554823508034,-0.159403557962815,1.22447921639284,-0.202619590087561,0.495128695879945,-0.0513416922892628,-1.77216626788308,-0.801868633056745,-0.241621223462325,-0.268061712960748,-0.538776399898381,-0.385758480333512,-1.13106086315483,-0.418714042113045,-0.0818876111010494
"SEACell-30-Tfh",-1.38069913603747,3.45528885778895,0.225315574842592,-0.29990227637695,0.57562345298753,-1.11706611289315,-0.800272536571524,0.53005692059334,0.011190800163826,-3.05846434310922,-0.93133731746362,0.0509007827879785,-1.11255573955119,-0.143641378886493,0.110740700806567,0.354240624002573,-0.947282152585512,1.87373274391786,2.77464971383933,2.5014119770175,2.3599328133243,0.0457039931849737,2.30116390140888,1.55953281534891,0.425399604880142,0.665419484725558,0.37608744079978,1.28503321566205,0.657149052594762,1.6861510758099,0.0838876513561446,0.783236600327814,0.24238698762105,-1.86272954191878,-0.805709270401789,-1.82715111263936,1.44429772248474,3.85619724453537,-0.934331622730187,1.81806704980195,1.36020568781897,-0.637709186290807,-1.80210530852186,1.84463300393401,-2.10918214879625,0.502419598326792,2.24400284635107,0.961640655618099,1.99849815263376,0.0545747164230583,-1.10232126048495,-0.65582277093536,-1.3610205324597,-0.888860856114788,-1.42338501041894,-0.75816692142084,1.10941435926749,-5.21936170598941,1.78556675504679,0.765534779832188,1.74068137407261,-0.197201109501216,-1.89176788480247,-1.15816733817105,0.0768471459439988,-0.750309000602099,0.274836042377717,0.167192827451756,-0.033745970952214,-1.02771048721318,-2.12228872095594
"SEACell-30-Tfh2",0.490929054412498,1.10245417924429,2.51374540260069,2.13282089292387,0.749755089549352,0.653054747066236,-1.14452355617429,0.99524675382186,-1.10056343640708,-1.70816481704944,-0.2765697833506,-0.557151626178937,0.56941179775605,-0.0629403357949778,-0.897952840958577,1.99891858763492,-0.520232291115379,1.77848938712811,0.463215396802447,1.09658474128113,-0.307037965105771,-1.30851540792798,-0.133939575793412,1.81394060021474,1.51375284047011,-0.0100051393039076,-1.066569355864,-1.03853496832646,-0.983743713443833,0.378122835774887,-0.331018436858662,-1.99315587131561,-0.666486046133045,-0.715967355683267,-0.350521714347939,-2.05861166881555,-1.45046168946645,0.825943702517488,2.08590223741894,1.85427122671109,0.59922263371368,-0.431287937581161,2.16487674468308,-1.0708764466244,0.144030017344952,1.61207696060597,0.698146522820309,0.138328377204898,-0.3565144493434,0.211791335258008,-0.446472952109362,-0.0621099643222181,-0.884330024456636,-0.504762806166062,-0.527832655693001,0.42508336663997,-0.318825639995746,-4.08560287400046,-0.657076021569712,0.0557849864966266,1.32999986235492,-0.159758784044766,-1.58215510043505,-0.988754443571918,0.0035288290627376,-0.374474602397351,1.58983560745384,0.382021350660937,0.500800413416465,-1.22337024174477,-1.74929138634833
"SEACell-31-Tfh",-2.29442875787301,-2.55958236019168,-1.48116297707675,-2.05270900416118,-1.38146026458443,-1.38748697932111,1.29199869708755,-1.01631423661281,4.46275026638305,3.86833458536474,0.124743693792755,-0.183554660028529,5.57828485924155,1.99028161071986,0.175177792223024,-0.0850133212773662,-0.383416889617498,-1.8316997619762,2.00508507315139,-1.5842841440697,0.0543184495373094,-0.429030087195488,-0.962944702841666,-2.28112823266295,1.50731259976249,-2.76042165359032,0.646251412054421,1.06225086232071,1.64772617823016,-1.68815036370988,-0.188506484487565,-1.31844665708269,2.21937842270985,1.24778476271634,0.854258533333712,4.68287067462302,0.518368175619768,-2.14805380283021,0.0453104548264463,-0.693213197290522,-2.07935737441235,1.19287196013602,-1.27258421242187,-2.24053344861738,1.55947303919724,-3.4158378699904,-2.07899150295371,0.159389771685217,-1.73729248474404,-1.64546193556975,1.11668743475757,-2.00834991847145,-0.987825318815946,2.19016678059935,-3.26491486284819,1.30080830823955,-1.12273256670201,2.8320358696152,2.56519029713641,-0.28281024090748,-1.09836307827631,-0.502175813385997,-4.23825114724272,1.94965650228153,-0.389705324221487,-1.7602077656781,1.33531402112521,-1.80367947710096,1.30408979122527,2.29938470418886,-2.98514385120693
"SEACell-31-Tfh2",-1.22393435028198,-3.29217952636631,-2.73681610185084,-1.86785662272716,-1.47531735893517,-1.59598302836785,2.40985527456148,-1.6319724689003,0.73778084937146,2.60731115742575,3.59469336230474,2.09270157628849,-0.526662447270375,-0.755551559434107,0.327754209822647,-2.88632368474341,0.142533478471399,-3.0239382352749,-0.723214295387589,-2.32131657163538,0.0748173352313888,-0.0431356839750402,-1.08201401775951,-2.98549180228996,-1.65674597681253,-2.83317724240949,1.30234805169849,-0.379037427030333,1.15974234964467,-1.39213744373598,-0.454088816838734,-0.134483963636797,1.61742067192383,0.309561152349339,1.18000203194522,0.796746388203378,-0.310189721927815,-1.73257250984905,0.380917175702252,-2.06715355346162,-2.07753562031963,-0.0474675002595163,-1.49152278847356,0.0378600499505836,-0.826048881571233,-1.7350555157743,-3.51518085077503,-1.20715339814142,-0.00879313314383217,-0.838320178884451,1.7932840972116,0.507701654794485,2.21145613262331,2.16684980475052,-0.403691526273267,-0.192693750452992,-0.0566798816356326,4.32996007041332,0.321216917174556,-0.663434215412375,-3.26256522521123,-0.360821290600112,1.38463370279877,3.58127178202845,-0.494333274700066,-1.06638575376332,-0.844418811430845,-1.08097025971739,-0.564598323759062,1.60929741110352,1.50382355869719
"SEACell-32-Tfh",-0.620185351039278,-3.32131804021154,-2.74698731073234,-0.0612115103414373,-1.3447599071409,-1.55979619586172,2.62448689105104,-1.67861825186285,-0.359695773980821,4.2101536580128,4.3484778714227,2.404629641963,-0.444167616794418,-1.32187492486401,-0.440340833377855,-2.57918124761672,-0.018051438356296,-2.58597339755384,0.140802790789173,-2.26804877617664,0.644017470711103,0.349764294857206,-1.29477512837366,-3.28163157329086,-1.58303864213378,-3.18584573304013,1.17742867082182,-0.0185725231679668,1.99014530873935,-0.456529727057713,-0.98290961392015,0.263886728932735,1.07410164297031,0.305567389537528,1.81674439836128,0.703422392246548,-0.511000780966508,-3.73096765114732,0.435536884439855,-2.46615643911913,-1.85001420937944,-0.184106123931404,-0.964238924454386,0.325471430014474,-1.0223552754717,-2.09125717415708,-2.92353140527559,-1.1258181343763,-0.415865391151524,-0.348419315569357,4.29810024046423,-0.498501867367821,3.48448649472827,1.6017420484655,0.31728584507148,-0.888905802958097,-0.938833037527827,5.05297564871345,0.534259090195758,-1.35490113983681,-3.31179012625352,-0.561823219942168,0.934276371675551,2.26279901252324,-2.20168448864416,-1.17646892596151,-1.96478043589446,-1.36033460722252,0.194773398461531,1.07065191627966,1.15232354267431
"SEACell-32-Tfh2",1.58750280251643,-4.126329094384,-2.17891018727367,-1.54750720796293,-1.6939871031142,-0.028896473183701,0.0701075289283331,-2.7774555789866,-1.18492654275854,6.0236470895762,0.0577314520864544,-0.0419017317536194,-6.78268908023504,1.53830623061753,-0.112271278785429,-2.57584834369559,1.71204623154865,-3.82975767631094,-7.42226759841214,-3.57485107792088,-0.990797697685794,1.88348071026418,-1.99465667802296,-3.09261705684687,-1.84168444495935,1.20615765421078,0.29518461214634,-2.27632676792515,0.573730015178075,-0.536037975160289,-0.135128727587733,-0.0116694078134595,-1.58587478571021,7.41872027182334,0.624636173117154,4.05423061816461,-1.52228031313364,-2.97719845036472,1.00281855896287,-4.96956974963767,-2.50910009535737,1.38750973811995,-0.172712986455307,0.370831073915592,3.29438157759915,-1.33589498050014,-4.48205586566027,-2.15095833831618,-2.28421719741748,-1.49184225876207,0.985726272621619,2.09660873637767,2.63797124232534,3.04411664791257,2.31309121198519,0.833759789493636,-0.831737601570042,6.0386200441927,-2.32213253140363,-1.90225167189293,-4.21280611143748,-0.227497251706004,6.5382026405654,2.81833935196954,-2.59736333366064,0.113197234949768,1.64579247195236,-0.184201202770097,5.35890109144367,7.21603340317299,4.70332354512806
"SEACell-33-Tfh",-1.5144658625509,-4.56604126655706,-3.10438905259959,-1.98151690000723,-1.57579853863488,-1.73966922805044,2.29799830518477,-1.72680550225563,2.14726889709475,3.95543517913136,-0.162574204750715,1.78009663315071,1.53234478915031,-0.324231043092188,0.622371857446474,-2.375990838452,-0.182048379597806,-3.3639249751369,-0.435832326296583,-2.53915470323072,-0.293109859195894,-0.092779945438522,-2.02537549412989,-3.23968940709717,-0.198063997435705,-3.93152846495475,0.980909286328338,-0.00631509910729667,0.899208573603067,-1.43455768447197,-1.02268637476298,-0.113201694523087,1.37232361920633,1.74832945574894,3.00140699084052,2.37410291868195,0.00424288401461315,-2.23024861822809,0.197816329908952,-1.48254778375043,-2.08641322040557,-0.134949531063612,-1.60776162773843,-1.31391807961343,1.43227513362342,-2.84361678124782,-3.44236672766998,-1.71264511916953,-2.18273891523391,-0.843164698889794,1.44385424990483,0.530477221153182,0.421983424845866,3.44217169410592,-1.02427227516235,-0.506867658191497,-1.49216321800651,5.64420709516136,3.02868664788961,-0.778162729035468,-2.92251885434102,-0.479795859103779,-2.84749680036141,1.81161188916297,-1.73239794184608,-1.0859733090416,-0.0953322017140754,-2.338913511418,-0.298693032276994,2.03776831090935,-1.40466243858965
"SEACell-33-Tfh2",-0.241433175195923,1.74521514072947,1.99597767234591,0.297316647398201,0.652431946630737,0.689310878129915,-1.1785708302993,0.955074518040517,1.01936034533599,-2.77371013817083,-0.80605648791148,-1.09113680864466,1.87537256880629,1.09489504367683,-0.569043903410114,1.6434187772247,-0.557216166300056,2.1736734065098,2.07170853899944,0.698942559844132,-0.332377869838212,-0.63848208701683,0.880644803269984,1.56957296337067,1.35786013757095,0.857630016096599,-0.511419251046064,-0.453854167955565,-1.88324502739892,-0.432484748151624,-0.0999370282875214,-1.22980100321842,-0.222938761263514,-0.923595466859228,-0.806967475528368,-0.719307297315532,-0.728740454203262,1.33784714391909,0.960893143816768,0.922005584873327,0.944484848124906,-0.507872891171513,1.83286463795053,-1.16216740575447,1.03259208168155,1.47686992295156,1.92408020545334,1.43454441206367,-0.244200026943113,-0.38682564777423,-1.19576424557479,-0.678402229283521,-1.12092389450734,-0.84893009306757,-1.88682817102739,0.673759169286538,-0.451884420021333,-3.32470435319054,-0.697108783351245,0.658934332255775,2.02909126684902,-0.110689888359769,-1.08000365463949,-0.68613468425401,1.14863760756612,0.805953713536812,1.18246928637166,0.134534343203011,0.030030086548553,-1.28214079346242,-1.67833529718165
"SEACell-34-Tfh",0.972189526390883,1.15032675434167,1.59557141155653,-1.06289782844792,0.62921553553945,1.30301784519755,-1.0937839506941,0.557403903359986,1.38349348083245,-0.529222792860986,-1.0192305214803,-0.540950737368669,2.26621004570822,0.409481244692327,-0.381258896072684,1.43374701223707,-0.425281618362362,-0.0146963067703757,1.07200858182857,0.61544256325123,-0.260160034237588,-1.43740235675017,-0.730767744706167,1.07681628106175,1.3152935781159,-0.365647094459532,-0.525898737964439,1.04227789946325,-0.877110347553076,-0.526680613596809,0.0689561680503202,-1.15872084108463,0.393066891877743,-0.074694998524259,-0.522824961256028,-1.64542467485231,0.420508546077232,0.303807917830558,-0.881313326928414,0.801887898126014,-0.274495979943965,-0.0988884413189066,0.983799769255363,-1.21055763213655,1.36661177711617,-0.804304602207618,2.32888843298003,-0.32296987908028,-0.468776811816352,0.17491292263666,-0.629241778560372,-0.521438211722414,-0.899756223967717,-0.487274130682681,-0.7211894433304,1.19678552550034,-0.774074274119352,-0.25153129606103,-0.0938169496932622,0.126190126741034,0.86928486868798,-0.139219102694684,-1.89721611393976,-0.647514108045948,0.904958401399898,1.07217601889946,1.31084120866638,-0.159543699298531,-0.890304399078712,-0.846640947572487,-0.522578170169506
"SEACell-34-Tfh2",0.107833506326053,1.31854920755265,0.609381457496759,1.22476049128841,0.641694654954543,0.282373246014199,-0.698920124664749,0.569581204714355,-1.15513040078092,-0.616453159943846,-0.510182927239523,-0.255579615486288,0.389458969130566,-0.596191957582273,1.14006077859324,0.418664408690069,-0.463844346432416,1.78871893017394,0.198608934048169,0.925176178156411,0.893093051656018,-0.222900802512533,0.307008936459546,1.16524811780908,0.568857450303234,0.0488021492692839,-1.01636315623073,0.243853235175937,-0.474668553679032,1.29493360736726,-0.334763854022162,0.263376500653694,-0.453872034637654,-0.593429459580489,-0.608541002387416,-0.37182449918001,0.70399980586769,0.597128054488435,0.999874432332586,1.52253923785138,0.697969484191573,-0.580047506028694,-0.0532588790247861,-0.0689880641711381,0.228622175247069,0.239563322585214,1.06446228460101,0.52013775936757,-0.0678572074703413,0.32653684524488,-0.208603014462945,-0.122236880237118,-0.862260264503253,-0.668040542578344,-0.635522281139412,-0.0086692562754669,0.161127590946001,-1.17219514202827,0.846571922799954,0.516417184677739,0.700309290604401,-0.253699954905624,-1.35867646487517,-0.970565250743841,-0.147548424315467,-0.13392007031342,-0.385014575042202,-0.0902040786079178,-0.0691867601082955,-0.925955890041694,-0.36751517952865
"SEACell-35-Tfh",0.794983333781666,1.81765225841245,0.370561961059292,1.78047399117261,0.625884543105708,0.134872168018675,-0.770356784450956,0.490024433733567,-1.66453335704187,-2.47105750876626,-0.520217375210083,-0.0812403268901558,-0.884961527911103,-0.81414510850923,1.07371389509451,0.624181138904237,-0.423103396748794,1.04827786124521,-0.476143770637501,0.737656995887661,2.42732537336905,-0.0957339323763137,0.866327215156751,0.534585387086537,-0.520661965855495,1.14837284507656,-0.227081003851513,-0.133719876649212,-2.21906684477061,1.58380909733352,-0.210005458256437,1.96887726050723,-0.95512269615637,-0.880109696744099,-0.548021175552073,0.824955509162852,0.594984488500945,0.72175106211547,-0.440706092447515,0.21825047573088,1.3196586417843,-0.696238041853216,0.365673240445153,0.962631732323743,-1.43418494998923,0.592804077003024,1.49877435882489,1.52024193929692,0.493154493866205,0.934731925910736,-1.31805703063109,0.488387001752605,-0.294171326297804,-1.68692745075121,0.0777635630010233,-0.605314128639715,0.202674436617462,-1.18966716407621,-0.320983246563041,-0.161271990507579,0.407512229818805,-0.0552092280181544,1.33145503419497,-1.33512136112607,0.205260845361219,0.34595479943693,-1.27805404738579,0.397684846906691,-0.417463463135927,-1.27210961574783,-0.280393877958051
"SEACell-35-Tfh2",-0.30567368279319,0.414344005437792,0.860124461382579,0.125262318396323,0.56989592007346,1.13964476695732,-0.86987932879814,1.47754361631662,-0.110386911662183,-1.21815972544081,-0.700497866022888,-0.547686640938433,1.05713542003435,-1.01120944566429,0.127926496467521,-0.396942784948465,-0.174541143802828,0.424783245221128,-0.441061887423539,0.528072061890404,-0.664564685741505,-1.06400743511282,-0.974564221800008,0.0923753307201029,0.00408537778132168,-0.166723065155772,-0.493240481173077,0.64587809331021,-0.422914249538786,0.113282041268286,-0.364145761711404,-0.538096256716801,-0.413099708506983,-0.323602081751139,-0.547173029530803,-0.626032755944208,0.421210869255915,-0.184526176593805,1.00383357073723,-0.130875749388615,1.23858788728167,-0.541735298805664,2.87491794887952,-0.491769990002978,-0.121886037016339,-0.32809976863036,1.17679747136066,-0.21736334424094,-0.6245262763171,0.962880194546042,-0.496049282758316,-0.0606803229031291,-0.515520183114233,-0.822204318269563,0.116334498257544,-0.484186862289429,-0.0864907226776327,0.0612398779258464,-0.710788433331841,0.25412299409868,0.607540680715139,-0.185156201043977,-0.659512203105342,-0.879469481692692,0.172790547498084,0.751800945996571,0.116070359419629,-0.106401781031031,-0.734420455249782,-0.869128461932774,-0.0694366236738976
