Genes,Naive,Early Extra-GC TFH,Late Extra-GC TFH,GC
FOXC2,0.00025421150801961656,0.0003032813056722753,0.00035189006052319496,0.000393527535601413
FOXD2,0.00020889473062828112,0.00025291280210026803,0.00023659913296555647,0.0008617899025656897
FOXD3,0.0003294213906746446,0.0003887873729931863,0.0004178775139608866,0.0004398169212512824
FOXE1,0.00024086028687478597,0.00011662034481855405,0.00015371903131384396,0.00016465408097498087
FOXF1,0.00014047286292618902,0.00013711513479882612,0.00021540224903790215,0.0002199148067300252
FOXI1,0.00023542593509624224,0.0002667408354133069,0.00032198252969734177,0.0003402379921018099
FOXI2,9.134944303409992e-05,0.00010222751381811925,0.00011807129398279576,0.00012074225845763032
FOXI3,0.0003211046387972201,0.00010061447255420582,0.00011645590411469868,0.00011878668166779736
FOXJ1,9.690192731307808e-05,0.00011349341628962155,0.00011596253690654492,0.0001414096052099194
FOXJ2,0.00136791598581407,0.0014449729617245248,0.005347376821414317,0.0025791750823157176
FOXJ3,0.006803101677686137,0.006294668036988796,0.006920134651101126,0.0075680730507794525
FOXK1,0.002806626182779089,0.0029332690427116724,0.0012802882262726678,0.002758271708248018
FOXL1,0.00011909144720760685,0.00013328362468991898,0.00011858659851359904,0.0001612148118845187
FOXL2,0.00038122774813596056,0.0002564601848735839,0.00022462326037192944,0.00022539477675857832
FOXM1,0.0009069772548593608,0.0003727587577393037,0.0017845626841708007,0.0012222384040987914
FOXN2,0.0001685681455336415,0.00012212653368667972,0.0001746022064215037,0.0001417641728273377
FOXN3,0.0024881966543688822,0.0014611884828214625,0.0021868887161048418,0.002329902579227755
FOXO1,0.004339271627995717,0.004518942831931329,0.004885231223566211,0.003400056505076989
FOXO3,0.00281001844860106,0.0030448256823677085,0.0035884033350479594,0.00398596032518839
FOXO4,0.0006340367117208925,0.0011292422156634696,0.0014628630499817965,0.0008989473960328649
FOXO6,0.00015126349025039654,0.00017010561125086745,0.0001767913270164748,0.0001846939179961983
FOXP1,0.0015591010967531925,0.001998494522419146,0.0017422461096835858,0.001851815062249284
FOXP2,0.00015027937200964698,0.00015649816371875468,0.0006391780488541155,0.0007764467040878517
FOXP3,0.0005981273304107578,0.0010895626948884164,0.0010822614851129665,0.0002794334011564054
FOXQ1,0.0001076468368868415,0.00011613416021460594,0.00016414483589856046,0.0001852061665037993
FOXR2,0.00016988147476794185,0.00016839664538439045,0.00014473209621595654,0.00020825730223283877
GABPA,0.00209581369171973,0.0006759702401901135,0.0007350287535053601,0.002119547012952262
GATA1,0.0001564428455213957,0.00015035213363517188,0.00018545711186502715,0.00019106708072784507
GATA2,0.0001897722421122733,0.00020533995157376623,0.0002376207130119869,0.00018106360148447567
GATA3,0.001830292593292935,0.004646367025568589,0.003689882247044309,0.002837180077947404
GATA4,0.0002133284671106964,0.00021650182345582896,0.00024431321848204324,0.0002178635375830644
GATA5,0.00015974949441724076,0.0002235211292402943,0.00019462730484446527,0.00016861116527613486
GATA6,0.0001943799178743004,0.0002474871241104848,0.0002473464780249905,0.0002312898537175311
GFI1,0.00014942487274390416,0.002013405647396514,0.0006718320083993007,0.000488370373279877
GTF2B,0.0020842510896949182,0.0027229459180807417,0.001697086991210229,0.0015866815558554814
GTF2I,0.0017472409043630664,0.00042454080018531455,0.0022843828433475994,0.0009905097602137991
GTF3A,0.00187022545992701,0.0018876030748695813,0.001203761955563954,0.00220269587976492
HBP1,0.0008503731648983596,0.0012068104059764688,0.0006075229063283972,0.001205304859152949
HDX,0.0003896207061462261,0.0001900686930566441,0.0001636530121556831,0.0003447783156150465
HESX1,0.00015381992794880257,0.00018482860166310307,0.00015160320069131512,0.0001866506955233621
HIF1A,0.0013417301012093625,0.0012076395862949234,0.0012938640158106818,0.0020181294004658857
HINFP,0.00015705594417571498,0.00016614633004071976,0.00012119500623303352,0.00020608982427512644
HIVEP1,0.0005949788555925535,0.0001293185878953977,0.0007223070996670289,0.000540038484969864
HIVEP2,0.0013513415272568634,0.0015486627823866304,0.0021023776176367333,0.0020193951849461515
HIVEP3,0.0004865610937005425,0.0003699067254209628,0.00028013738541266003,0.00044365296183528167
HMBOX1,0.00021219303653954912,0.0005203830434940592,0.0001874301988656844,0.00017211625930365756
HMG20A,0.0012090966588679003,0.0012111352734365298,0.0017046471293040125,0.0009523415475381862
HMG20B,0.001346798950925753,0.0010238666020868036,0.0012311046906997435,0.0007463816800826386
HMGA1,0.009995176508001392,0.01100453116417533,0.010693734409572315,0.008914325060627568
HMX1,9.679300768412597e-05,0.00010555788056983952,0.00010934551683609105,0.00011250597745373334
HMX2,0.00010010506544477688,9.824007999732022e-05,0.0001156280380171321,0.00012439060875976348
HNF1A,0.0003515900474628589,0.00014914460985643074,0.0001351177532709933,0.0001424112358109285
HNF4A,0.000154147689526272,0.0002612465156514605,0.00014826461249567064,0.00016376708046457862
HOXA13,0.00026921531770154097,0.00032853076865217484,0.00027902763083581885,0.0003260850644138427
HOXA9,0.00030749757007942084,0.00035531975883577903,0.00027295120685026067,0.0003449659171090233
HOXB13,0.00015147097458241717,0.0002083669683200482,0.00012667006927196512,0.0001758676355457239
HOXB5,0.0001181245556040316,0.0001506038293823642,0.00011961441800367536,0.00014825820215461972
HOXB7,0.00030642551134539835,0.0003297409700465544,0.0002738650013084838,0.00032910568338736926
HOXC10,0.00015682704137133792,0.000195522693422382,0.00016323767839521058,0.0001849284285029553
HOXC11,0.00010862436738534096,0.00013582273059606722,0.00011185568548414012,0.00012694902989530098
HOXC12,0.00012823072829368026,0.00015994025830043965,0.00013017534122053247,0.00014934348349844592
HOXC4,0.00012398740644140673,0.00016195200348058015,0.00012984108916469725,0.00014698898528783997
HOXC9,0.0001161192619949373,0.00018531461435559,0.00011010162571598564,0.0001277241256041137
HOXD10,0.0002542592954234745,0.0003496874688054232,0.0002600821721388086,0.0003008743412725488
HOXD13,0.00034447410062518337,0.00045841080502168784,0.00038037791874203286,0.0004517856009157384
HOXD9,0.00013394006118754725,0.00015288678414673208,0.00012684291381997732,0.0001482388390022173
