Genes,Naive_rank,Early Extra-GC TFH_rank,Late Extra-GC TFH_rank,GC_rank
ZNF649,0.7164750957854407,0.7605363984674329,0.8409961685823755,0.27011494252873564
SMAD1,0.6149425287356322,0.7911877394636015,0.3486590038314176,0.2720306513409962
TCF3,0.24521072796934865,0.19731800766283525,0.31992337164750956,0.2739463601532567
CEBPA,0.9482758620689655,0.5210727969348659,0.9885057471264368,0.27586206896551724
NFYB,0.3850574712643678,0.23563218390804597,0.20689655172413793,0.2777777777777778
ZNF484,0.23754789272030652,0.2164750957854406,0.11494252873563218,0.2796934865900383
YBX1,0.2164750957854406,0.23371647509578544,0.23563218390804597,0.28160919540229884
KLF9,0.1053639846743295,0.21839080459770116,0.12452107279693486,0.2835249042145594
ZNF519,0.2624521072796935,0.25287356321839083,0.7337164750957854,0.28544061302681994
JUND,0.22413793103448276,0.09961685823754789,0.2567049808429119,0.28735632183908044
ZNF200,0.2739463601532567,0.2777777777777778,0.22796934865900384,0.289272030651341
ZNF100,0.5153256704980843,0.28735632183908044,0.19157088122605365,0.29118773946360155
ZNF786,0.2049808429118774,0.8716475095785441,0.9137931034482759,0.29310344827586204
ZNF566,0.5172413793103449,0.8831417624521073,0.4827586206896552,0.2950191570881226
ZNF543,0.289272030651341,0.21264367816091953,0.2471264367816092,0.29693486590038315
MLX,0.25287356321839083,0.3160919540229885,0.2950191570881226,0.2988505747126437
DNMT1,0.28544061302681994,0.2835249042145594,0.342911877394636,0.3007662835249042
ETV2,0.764367816091954,0.47126436781609193,0.8045977011494253,0.30268199233716475
TFDP1,0.2662835249042146,0.6762452107279694,0.41762452107279696,0.3045977011494253
ZBTB2,0.27586206896551724,0.9042145593869731,0.2547892720306513,0.3065134099616858
TBP,0.3275862068965517,0.8065134099616859,0.1743295019157088,0.30842911877394635
ZNF182,0.23563218390804597,0.1053639846743295,0.5134099616858238,0.3103448275862069
ZNF329,0.30268199233716475,0.5919540229885057,0.6379310344827587,0.31226053639846746
MAX,0.20689655172413793,0.20306513409961685,0.19923371647509577,0.31417624521072796
FOXM1,0.40229885057471265,0.685823754789272,0.28160919540229884,0.3160919540229885
SETDB1,0.19157088122605365,0.22030651340996169,0.18007662835249041,0.31800766283524906
ZNF79,0.5057471264367817,0.8793103448275862,0.9406130268199234,0.31992337164750956
HSF2,0.1781609195402299,0.2547892720306513,0.6609195402298851,0.3218390804597701
ZNF263,0.2547892720306513,0.5363984674329502,0.2624521072796935,0.32375478927203066
ZNF37A,0.31992337164750956,0.5172413793103449,0.7030651340996169,0.32567049808429116
ZNF571,0.446360153256705,0.19348659003831417,0.4099616858237548,0.3275862068965517
ZNF324,0.32375478927203066,0.2049808429118774,0.3773946360153257,0.32950191570881227
ZNF202,0.39272030651340994,0.4521072796934866,0.9080459770114943,0.3314176245210728
ATF6,0.3773946360153257,0.29693486590038315,0.3563218390804598,0.3333333333333333
TGIF1,0.32567049808429116,0.210727969348659,0.3524904214559387,0.33524904214559387
SRF,0.18582375478927204,0.20881226053639848,0.14942528735632185,0.3371647509578544
ZNF680,0.3390804597701149,0.2988505747126437,0.89272030651341,0.3390804597701149
MTF2,0.5919540229885057,0.39080459770114945,0.6187739463601533,0.34099616858237547
GTF2I,0.15900383141762453,0.5038314176245211,0.1417624521072797,0.342911877394636
