Genes,Naive_rank,Early Extra-GC TFH_rank,Late Extra-GC TFH_rank,GC_rank
YY1,0.15254237288135594,0.07203389830508475,0.15677966101694915,0.07627118644067797
ZFX,0.09322033898305085,0.2627118644067797,0.046610169491525424,0.07838983050847458
STAT2,0.1271186440677966,0.2076271186440678,0.07203389830508475,0.08050847457627118
KLF10,0.0635593220338983,0.023305084745762712,0.1038135593220339,0.0826271186440678
ZNF22,0.07838983050847458,0.11228813559322035,0.11652542372881355,0.0847457627118644
E2F4,0.6673728813559322,0.1271186440677966,0.07627118644067797,0.08686440677966102
GABPA,0.1228813559322034,0.3389830508474576,0.336864406779661,0.08898305084745763
MAZ,0.1694915254237288,0.11864406779661017,0.1694915254237288,0.09110169491525423
EGR1,0.046610169491525424,0.025423728813559324,0.05508474576271186,0.09322033898305085
BATF,0.2817796610169492,0.1504237288135593,0.21822033898305085,0.09533898305084745
ZEB1,0.1504237288135593,0.24364406779661016,0.2902542372881356,0.09745762711864407
FOXJ3,0.07203389830508475,0.11440677966101695,0.08686440677966102,0.09957627118644068
HIF1A,0.13559322033898305,0.1716101694915254,0.19491525423728814,0.1016949152542373
ZNF76,0.06567796610169492,0.09110169491525423,0.13559322033898305,0.1038135593220339
NRF1,0.09745762711864407,0.08050847457627118,0.1652542372881356,0.1059322033898305
NR4A2,0.1038135593220339,0.0826271186440678,0.1716101694915254,0.10805084745762712
MZF1,0.0826271186440678,0.03177966101694915,0.09110169491525423,0.11016949152542373
SREBF2,0.125,0.125,0.04025423728813559,0.11228813559322035
TCF7,0.07627118644067797,0.08898305084745763,0.0847457627118644,0.11440677966101695
STAT6,0.1292372881355932,0.163135593220339,0.09322033898305085,0.11652542372881355
ELK1,0.1483050847457627,0.20127118644067796,0.13347457627118645,0.11864406779661017
NFYC,0.15466101694915255,0.288135593220339,0.15466101694915255,0.12076271186440678
ZNF267,0.2478813559322034,0.08686440677966102,0.025423728813559324,0.1228813559322034
IRF8,0.0847457627118644,0.07415254237288135,0.11864406779661017,0.125
IKZF3,0.2796610169491525,0.15254237288135594,0.1059322033898305,0.1271186440677966
IRF7,0.11440677966101695,0.4258474576271186,0.21398305084745764,0.1292372881355932
ZNF384,0.576271186440678,0.2754237288135593,0.18008474576271186,0.13135593220338984
ATF6B,0.1673728813559322,0.2055084745762712,0.1292372881355932,0.13347457627118645
ZNF548,0.15889830508474576,0.7457627118644068,0.0423728813559322,0.13559322033898305
IRF9,0.23516949152542374,0.336864406779661,0.2711864406779661,0.13771186440677965
ATF3,0.11652542372881355,0.07627118644067797,0.11228813559322035,0.13983050847457626
ZNF611,0.1652542372881356,0.3983050847457627,0.3707627118644068,0.1419491525423729
HSF1,0.20127118644067796,0.23728813559322035,0.3516949152542373,0.1440677966101695
NR3C1,0.3029661016949153,0.2245762711864407,0.3305084745762712,0.1461864406779661
PRDM1,0.13347457627118645,0.17584745762711865,0.038135593220338986,0.1483050847457627
ELK3,0.16101694915254236,0.06991525423728813,0.13135593220338984,0.1504237288135593
KLF4,0.2330508474576271,0.19491525423728814,0.2033898305084746,0.15254237288135594
ZBTB33,0.09533898305084745,0.0847457627118644,0.24152542372881355,0.15466101694915255
IRF4,0.1419491525423729,0.1843220338983051,0.08050847457627118,0.15677966101694915
RELA,0.24364406779661016,0.1864406779661017,0.22245762711864406,0.15889830508474576
MAF,0.5677966101694916,0.18220338983050846,0.2309322033898305,0.16101694915254236
NFYA,0.17796610169491525,0.1228813559322034,0.1504237288135593,0.163135593220339
DNMT1,0.11228813559322035,0.09957627118644068,0.1673728813559322,0.1652542372881356
REL,0.1440677966101695,0.09745762711864407,0.1906779661016949,0.1673728813559322
ZNF846,0.08686440677966102,0.510593220338983,0.19915254237288135,0.1694915254237288
IRF2,0.22033898305084745,0.1038135593220339,0.1016949152542373,0.1716101694915254
ELF4,0.2754237288135593,0.1059322033898305,0.0826271186440678,0.17372881355932204
ZSCAN30,0.19279661016949154,0.1673728813559322,0.5402542372881356,0.17584745762711865
ELF2,0.13771186440677965,0.1461864406779661,0.19703389830508475,0.17796610169491525
ZNF394,0.08898305084745763,0.13347457627118645,0.1461864406779661,0.18008474576271186
FLI1,0.08050847457627118,0.0635593220338983,0.12076271186440678,0.18220338983050846
ATF4,0.12076271186440678,0.13559322033898305,0.2245762711864407,0.1843220338983051
FOXO3,0.19915254237288135,0.1906779661016949,0.23516949152542374,0.1864406779661017
CREB1,0.23940677966101695,0.1440677966101695,0.2097457627118644,0.1885593220338983
ZNF121,0.2521186440677966,0.3135593220338983,0.2521186440677966,0.1906779661016949
NFKB1,0.21398305084745764,0.3919491525423729,0.2478813559322034,0.19279661016949154
FOSB,0.18220338983050846,0.09533898305084745,0.13771186440677965,0.19491525423728814
ZNF35,0.5889830508474576,0.5741525423728814,0.5932203389830508,0.19703389830508475
ZNF519,0.2055084745762712,0.15466101694915255,0.6313559322033898,0.19915254237288135
ETV6,0.3940677966101695,0.21822033898305085,0.1271186440677966,0.20127118644067796
CREM,0.1461864406779661,0.13135593220338984,0.2055084745762712,0.2033898305084746
ZNF71,0.1716101694915254,0.3283898305084746,0.24364406779661016,0.2055084745762712
ZNF263,0.17584745762711865,0.4745762711864407,0.21610169491525424,0.2076271186440678
NFATC2,0.4661016949152542,0.3559322033898305,0.19279661016949154,0.2097457627118644
TFDP1,0.163135593220339,0.5699152542372882,0.3008474576271186,0.211864406779661
NFYB,0.3792372881355932,0.22245762711864406,0.1864406779661017,0.21398305084745764
PBX3,0.2542372881355932,0.7563559322033898,0.2266949152542373,0.21610169491525424
GTF3A,0.23728813559322035,0.211864406779661,0.3283898305084746,0.21822033898305085
MEF2D,0.21822033898305085,0.2966101694915254,0.2457627118644068,0.22033898305084745
ZNF100,0.3855932203389831,0.2097457627118644,0.1228813559322034,0.22245762711864406
ZNF274,0.18008474576271186,0.2669491525423729,0.3961864406779661,0.2245762711864407
ZNF571,0.3495762711864407,0.13771186440677965,0.3135593220338983,0.2266949152542373
RBPJ,0.2690677966101695,0.21610169491525424,0.2838983050847458,0.2288135593220339
NR4A1,0.1059322033898305,0.11652542372881355,0.211864406779661,0.2309322033898305
KLF3,0.09110169491525423,0.2860169491525424,0.288135593220339,0.2330508474576271
ZNF484,0.2033898305084746,0.19915254237288135,0.07838983050847458,0.23516949152542374
ZNF586,0.4343220338983051,0.4279661016949153,0.4279661016949153,0.23728813559322035
YBX1,0.2076271186440678,0.25,0.2669491525423729,0.23940677966101695
ZFP82,0.2711864406779661,0.836864406779661,0.11440677966101695,0.24152542372881355
ZNF816,0.8495762711864406,0.6038135593220338,0.6165254237288136,0.24364406779661016
ZNF200,0.2966101694915254,0.2711864406779661,0.2542372881355932,0.2457627118644068
KLF9,0.07415254237288135,0.1652542372881356,0.09533898305084745,0.2478813559322034
TFCP2,0.4555084745762712,0.2457627118644068,0.3411016949152542,0.25
FOXO1,0.13983050847457626,0.12076271186440678,0.18220338983050846,0.2521186440677966
ZNF202,0.3135593220338983,0.4046610169491525,0.7627118644067796,0.2542372881355932
LEF1,0.05296610169491525,0.1016949152542373,0.2330508474576271,0.2563559322033898
RFX5,0.4067796610169492,0.2923728813559322,0.1440677966101695,0.2584745762711864
POU2F2,0.597457627118644,0.8029661016949152,0.1885593220338983,0.2605932203389831
SOX4,0.2584745762711864,0.5550847457627118,0.6949152542372882,0.2627118644067797
CREB3,0.4258474576271186,0.6652542372881356,0.4216101694915254,0.2648305084745763
ZNF45,0.4173728813559322,0.4343220338983051,0.6779661016949152,0.2669491525423729
NFAT5,0.2733050847457627,0.19279661016949154,0.17584745762711865,0.2690677966101695
MEF2A,0.24152542372881355,0.326271186440678,0.6694915254237288,0.2711864406779661
ZNF37A,0.3008474576271186,0.5423728813559322,0.635593220338983,0.2733050847457627
NR2C2,0.3347457627118644,0.298728813559322,0.17796610169491525,0.2754237288135593
ZNF543,0.21610169491525424,0.1694915254237288,0.23728813559322035,0.2775423728813559
SMAD5,0.8919491525423728,0.2796610169491525,0.4872881355932203,0.2796610169491525
ZNF468,0.777542372881356,0.4978813559322034,0.2648305084745763,0.2817796610169492
ZNF24,0.2860169491525424,0.3008474576271186,0.3474576271186441,0.2838983050847458
MTF2,0.5190677966101694,0.3686440677966102,0.5466101694915254,0.2860169491525424
ZNF140,0.3686440677966102,0.16101694915254236,0.2775423728813559,0.288135593220339
SMAD3,0.4745762711864407,0.548728813559322,0.3050847457627119,0.2902542372881356
STAT1,0.1906779661016949,0.2521186440677966,0.3601694915254237,0.2923728813559322
SETDB1,0.19491525423728814,0.2288135593220339,0.15254237288135594,0.2944915254237288
STAT5B,0.2902542372881356,0.3114406779661017,0.3093220338983051,0.2966101694915254
BACH1,0.5254237288135594,0.2478813559322034,0.2796610169491525,0.298728813559322
ATF2,0.4851694915254237,0.5254237288135594,0.4555084745762712,0.3008474576271186
ZNF282,0.3389830508474576,0.4088983050847458,0.163135593220339,0.3029661016949153
THAP11,0.17372881355932204,0.3665254237288136,0.2690677966101695,0.3050847457627119
NFE2L2,0.2838983050847458,0.24152542372881355,0.3220338983050847,0.3072033898305085
ZNF786,0.1864406779661017,0.8050847457627118,0.8728813559322034,0.3093220338983051
PLAG1,0.22245762711864406,0.7754237288135594,0.5169491525423728,0.3114406779661017
ZNF260,0.2097457627118644,0.17372881355932204,0.1483050847457627,0.3135593220338983
FOXN3,0.211864406779661,0.3855932203389831,0.2923728813559322,0.3156779661016949
ATF6,0.3432203389830508,0.3156779661016949,0.4258474576271186,0.3177966101694915
KLF13,0.3728813559322034,0.2690677966101695,0.1419491525423729,0.3199152542372881
KLF7,0.298728813559322,0.18008474576271186,0.3029661016949153,0.3220338983050847
ZNF566,0.4830508474576271,0.8220338983050848,0.4830508474576271,0.3241525423728814
GTF2B,0.2266949152542373,0.2584745762711864,0.4067796610169492,0.326271186440678
GATA3,0.4216101694915254,0.21398305084745764,0.2733050847457627,0.3283898305084746
GTF2I,0.1843220338983051,0.5677966101694916,0.13983050847457626,0.3305084745762712
ZNF23,0.684322033898305,0.9216101694915254,0.4682203389830508,0.3326271186440678
FOXJ2,0.4576271186440678,0.4851694915254237,0.17372881355932204,0.3347457627118644
FOXK1,0.2245762711864407,0.22033898305084745,0.5911016949152542,0.336864406779661
MTF1,0.4406779661016949,0.3580508474576271,0.3898305084745763,0.3389830508474576
RREB1,0.2309322033898305,0.1292372881355932,0.8961864406779662,0.3411016949152542
ZNF324,0.3622881355932203,0.2563559322033898,0.3389830508474576,0.3432203389830508
RUNX1,0.2627118644067797,0.3644067796610169,0.22033898305084745,0.3453389830508475
JUND,0.2669491525423729,0.1885593220338983,0.3114406779661017,0.3474576271186441
E2F6,0.7097457627118644,0.6970338983050848,0.3686440677966102,0.3495762711864407
ZNF329,0.4088983050847458,0.6377118644067796,0.7033898305084746,0.3516949152542373
RFX3,0.3199152542372881,0.3177966101694915,0.597457627118644,0.3538135593220339
ZBTB2,0.3283898305084746,0.9004237288135594,0.2860169491525424,0.3559322033898305
TGIF1,0.4152542372881356,0.3453389830508475,0.4406779661016949,0.3580508474576271
ZNF740,0.798728813559322,0.2330508474576271,0.3072033898305085,0.3601694915254237
ZNF766,0.3813559322033898,0.19703389830508475,0.4322033898305085,0.3622881355932203
ZNF335,0.3516949152542373,0.3728813559322034,0.4173728813559322,0.3644067796610169
POU2F1,0.4194915254237288,0.3305084745762712,0.2627118644067797,0.3665254237288136
ZBTB7A,0.413135593220339,0.2944915254237288,0.6546610169491526,0.3686440677966102
ZNF101,0.3834745762711864,0.3792372881355932,0.3580508474576271,0.3707627118644068
HIVEP2,0.423728813559322,0.3050847457627119,0.2605932203389831,0.3728813559322034
ZNF776,0.3453389830508475,0.2309322033898305,0.5720338983050848,0.375
ZNF425,0.3093220338983051,0.760593220338983,0.739406779661017,0.3771186440677966
SMAD1,0.6758474576271186,0.902542372881356,0.5233050847457628,0.3792372881355932
ZNF524,0.4894067796610169,0.4766949152542373,0.5360169491525424,0.3813559322033898
HSF2,0.2648305084745763,0.3326271186440678,0.7860169491525424,0.3834745762711864
ZNF182,0.2944915254237288,0.15677966101694915,0.5805084745762712,0.3855932203389831
ETV2,0.8707627118644068,0.5466101694915254,0.8559322033898306,0.3877118644067797
MAX,0.1885593220338983,0.2266949152542373,0.2584745762711864,0.3898305084745763
TCF3,0.3050847457627119,0.2605932203389831,0.4025423728813559,0.3919491525423729
PATZ1,0.4449152542372881,0.6419491525423728,0.3792372881355932,0.3940677966101695
ATF1,0.3771186440677966,0.3538135593220339,0.4788135593220339,0.3961864406779661
ZNF774,0.4533898305084746,0.4597457627118644,0.777542372881356,0.3983050847457627
MLX,0.288135593220339,0.2838983050847458,0.3644067796610169,0.4004237288135593
ZBED6,0.4936440677966102,0.4724576271186441,0.23940677966101695,0.4025423728813559
EBF1,0.3114406779661017,0.75,0.3453389830508475,0.4046610169491525
MYC,0.3220338983050847,0.4555084745762712,0.4004237288135593,0.4067796610169492
TFDP2,0.3898305084745763,0.3516949152542373,0.4343220338983051,0.4088983050847458
ZNF283,0.2923728813559322,0.4406779661016949,0.7690677966101694,0.4110169491525424
POU2AF1,0.6970338983050848,0.538135593220339,0.4300847457627119,0.413135593220339
ZNF169,0.19703389830508475,0.6694915254237288,0.3940677966101695,0.4152542372881356
ZFP14,0.3474576271186441,0.5720338983050848,0.4088983050847458,0.4173728813559322
ARID5A,0.5360169491525424,0.5296610169491526,0.6038135593220338,0.4194915254237288
ZNF354A,0.5953389830508474,0.6779661016949152,0.3156779661016949,0.4216101694915254
ZBTB48,0.5466101694915254,0.6588983050847458,0.4364406779661017,0.423728813559322
ZNF467,0.11016949152542373,0.423728813559322,0.4491525423728814,0.4258474576271186
FOXP1,0.3961864406779661,0.3707627118644068,0.4597457627118644,0.4279661016949153
ARID5B,0.5529661016949152,0.3241525423728814,0.4427966101694915,0.4300847457627119
ZNF682,0.4597457627118644,0.5169491525423728,0.4936440677966102,0.4322033898305085
ZNF557,0.2457627118644068,0.7055084745762712,0.10805084745762712,0.4343220338983051
ZNF708,0.7690677966101694,0.451271186440678,0.5783898305084746,0.4364406779661017
SRF,0.3305084745762712,0.3495762711864407,0.2288135593220339,0.4385593220338983
ESRRA,0.9088983050847458,0.2775423728813559,0.5741525423728814,0.4406779661016949
EGR3,0.3241525423728814,0.1419491525423729,0.5317796610169492,0.4427966101694915
RORA,0.4978813559322034,0.2033898305084746,0.3834745762711864,0.4449152542372881
CXXC1,0.5127118644067796,0.4194915254237288,0.6610169491525424,0.4470338983050847
ZNF322,0.8601694915254238,0.23940677966101695,0.3919491525423729,0.4491525423728814
ZNF444,0.3177966101694915,0.2817796610169492,0.7754237288135594,0.451271186440678
SALL2,0.5635593220338984,0.6546610169491526,0.6885593220338984,0.4533898305084746
PURA,0.3559322033898305,0.4894067796610169,0.3855932203389831,0.4555084745762712
BCL11A,0.10805084745762712,0.17796610169491525,0.375,0.4576271186440678
ZNF84,0.4025423728813559,0.7097457627118644,0.2817796610169492,0.4597457627118644
ZNF580,0.8686440677966102,0.614406779661017,0.559322033898305,0.461864406779661
ZNF398,0.3644067796610169,0.4427966101694915,0.3495762711864407,0.4639830508474576
SMAD4,0.3580508474576271,0.5614406779661016,0.6101694915254238,0.4661016949152542
ETS2,0.3156779661016949,0.4004237288135593,0.8792372881355932,0.4682203389830508
AHR,0.8411016949152542,0.4322033898305085,0.2754237288135593,0.4703389830508475
ZNF146,0.5508474576271186,0.5360169491525424,0.6186440677966102,0.4724576271186441
E2F3,0.5847457627118644,0.4470338983050847,0.565677966101695,0.4745762711864407
TBP,0.5084745762711864,0.9851694915254238,0.3199152542372881,0.4766949152542373
TFAP4,0.4682203389830508,0.7584745762711864,0.8241525423728814,0.4788135593220339
ZNF891,0.3919491525423729,0.6186440677966102,0.4046610169491525,0.4809322033898305
ZNF610,0.9661016949152542,0.989406779661017,0.6864406779661016,0.4830508474576271
BHLHE40,0.5,0.375,0.2944915254237288,0.4851694915254237
ZNF680,0.4279661016949153,0.4152542372881356,0.9915254237288136,0.4872881355932203
ZNF197,0.9851694915254238,0.9745762711864406,0.652542372881356,0.4894067796610169
SREBF1,0.4915254237288136,0.3877118644067797,0.4703389830508475,0.4915254237288136
KLF15,0.538135593220339,0.5233050847457628,0.5211864406779662,0.4936440677966102
ZNF527,0.5338983050847458,0.5211864406779662,0.3177966101694915,0.4957627118644068
CEBPG,0.4703389830508475,0.5042372881355932,0.8305084745762712,0.4978813559322034
ZNF28,0.5741525423728814,0.625,0.326271186440678,0.5
ZNF436,0.9279661016949152,0.913135593220339,0.9216101694915254,0.5021186440677966
ZNF490,0.663135593220339,0.4576271186440678,0.3326271186440678,0.5042372881355932
HBP1,0.6927966101694916,0.6016949152542372,0.7288135593220338,0.5063559322033898
MBD2,0.5572033898305084,0.3029661016949153,0.5190677966101694,0.5084745762711864
CUX1,0.326271186440678,0.3961864406779661,0.3877118644067797,0.510593220338983
NR2F6,0.25,0.8728813559322034,0.548728813559322,0.5127118644067796
ZNF12,0.8771186440677966,0.9322033898305084,0.9110169491525424,0.5148305084745762
ZNF613,0.5826271186440678,0.4067796610169492,0.9364406779661016,0.5169491525423728
FOXM1,0.565677966101695,0.8580508474576272,0.3665254237288136,0.5190677966101694
USF1,0.3877118644067797,0.4364406779661017,0.4470338983050847,0.5211864406779662
POU3F1,0.9152542372881356,0.9300847457627118,0.9258474576271186,0.5233050847457628
ZNF430,0.6800847457627118,0.4300847457627119,0.4576271186440678,0.5254237288135594
MAFG,0.9745762711864406,0.5,0.6567796610169492,0.527542372881356
KLF1,0.5402542372881356,0.527542372881356,0.5254237288135594,0.5296610169491526
SPIB,0.2563559322033898,0.09322033898305085,0.08898305084745763,0.5317796610169492
VDR,0.9830508474576272,0.2733050847457627,0.5,0.5338983050847458
TFAP2A,0.6271186440677966,0.6080508474576272,0.5953389830508474,0.5360169491525424
TGIF2,0.451271186440678,0.4173728813559322,0.4152542372881356,0.538135593220339
NANOG,0.5911016949152542,0.5338983050847458,0.7245762711864406,0.5402542372881356
ZNF219,0.690677966101695,0.3072033898305085,0.9279661016949152,0.5423728813559322
ZNF675,0.5699152542372882,0.6059322033898306,0.5699152542372882,0.5444915254237288
ZNF692,0.5296610169491526,0.5063559322033898,0.5063559322033898,0.5466101694915254
UBP1,0.4491525423728814,0.8919491525423728,0.614406779661017,0.548728813559322
MAFF,0.3665254237288136,0.3432203389830508,0.298728813559322,0.5508474576271186
ZNF570,0.6080508474576272,0.4639830508474576,0.4639830508474576,0.5529661016949152
ZNF530,0.6483050847457628,0.13983050847457626,0.9194915254237288,0.5550847457627118
ZNF506,0.4385593220338983,0.4809322033898305,0.4957627118644068,0.5572033898305084
TP53,0.4766949152542373,0.5953389830508474,0.510593220338983,0.559322033898305
ZNF132,0.3072033898305085,0.826271186440678,0.836864406779661,0.5614406779661016
ZNF317,0.4300847457627119,0.3411016949152542,0.4110169491525424,0.5635593220338984
TFAP2C,0.6419491525423728,0.652542372881356,0.6398305084745762,0.565677966101695
WT1,0.5932203389830508,0.5783898305084746,0.586864406779661,0.5677966101694916
STAT5A,0.4364406779661017,0.461864406779661,0.5444915254237288,0.5699152542372882
HMG20A,0.6377118644067796,0.6398305084745762,0.5127118644067796,0.5720338983050848
HINFP,0.4957627118644068,0.4385593220338983,0.4766949152542373,0.5741525423728814
ZNF77,0.989406779661017,0.9936440677966102,0.6271186440677966,0.576271186440678
XPA,0.4809322033898305,0.6122881355932204,0.5529661016949152,0.5783898305084746
ZNF641,0.5317796610169492,0.559322033898305,0.5423728813559322,0.5805084745762712
ZFP64,0.336864406779661,0.4110169491525424,0.538135593220339,0.5826271186440678
ZNF713,0.6207627118644068,0.5805084745762712,0.20127118644067796,0.5847457627118644
ZNF136,0.5211864406779662,0.9978813559322034,0.3983050847457627,0.586864406779661
ZNF18,0.635593220338983,0.5190677966101694,0.5084745762711864,0.5889830508474576
ZNF765,0.2288135593220339,0.3474576271186441,0.9957627118644068,0.5911016949152542
MECP2,0.461864406779661,0.5911016949152542,0.788135593220339,0.5932203389830508
ZNF486,0.972457627118644,0.3093220338983051,0.3347457627118644,0.5953389830508474
NFIC,0.9322033898305084,0.4915254237288136,0.8389830508474576,0.597457627118644
STAT4,0.3601694915254237,0.2542372881355932,0.6080508474576272,0.5995762711864406
IRF5,0.6292372881355932,0.4682203389830508,0.7838983050847458,0.6016949152542372
ERF,0.923728813559322,0.7478813559322034,0.4661016949152542,0.6038135593220338
ZFP42,0.5720338983050848,0.6101694915254238,0.885593220338983,0.6059322033898306
NR1D1,0.6504237288135594,0.7182203389830508,0.4915254237288136,0.6080508474576272
NR5A2,0.9173728813559322,0.7669491525423728,0.7669491525423728,0.6101694915254238
BPTF,0.3983050847457627,0.3601694915254237,0.451271186440678,0.6122881355932204
KLF5,0.6101694915254238,0.6165254237288136,0.6059322033898306,0.614406779661017
ZSCAN22,0.13135593220338984,0.3199152542372881,0.16101694915254236,0.6165254237288136
ZNF585A,0.6949152542372882,0.7838983050847458,0.7182203389830508,0.6186440677966102
ATF7,0.6016949152542372,0.6207627118644068,0.5021186440677966,0.6207627118644068
MGA,0.5169491525423728,0.5932203389830508,0.7330508474576272,0.6228813559322034
ZNF563,0.7076271186440678,0.5889830508474576,0.7097457627118644,0.625
ERG,0.6694915254237288,0.6292372881355932,0.6673728813559322,0.6271186440677966
RFX1,0.9957627118644068,0.5148305084745762,0.5889830508474576,0.6292372881355932
ZBTB1,0.7139830508474576,0.663135593220339,0.5995762711864406,0.6313559322033898
ZNF26,0.5805084745762712,0.7161016949152542,0.6991525423728814,0.6334745762711864
KLF14,0.6567796610169492,0.6504237288135594,0.6377118644067796,0.635593220338983
MXI1,0.2605932203389831,0.9046610169491526,0.9978813559322034,0.6377118644067796
ZFP3,0.8389830508474576,0.565677966101695,0.4533898305084746,0.6398305084745762
ARID3A,0.722457627118644,0.6758474576271186,0.913135593220339,0.6419491525423728
HMG20B,0.6038135593220338,0.6800847457627118,0.6292372881355932,0.6440677966101694
E4F1,0.8114406779661016,0.9088983050847458,0.7521186440677966,0.6461864406779662
ZNF85,0.8898305084745762,0.413135593220339,0.7309322033898306,0.6483050847457628
PRDM6,0.6864406779661016,0.6610169491525424,0.6758474576271186,0.6504237288135594
IKZF5,0.7521186440677966,0.597457627118644,0.6483050847457628,0.652542372881356
ZKSCAN1,0.6398305084745762,0.4872881355932203,0.7076271186440678,0.6546610169491526
FOXO4,0.6334745762711864,0.4788135593220339,0.4978813559322034,0.6567796610169492
MEF2C,0.4470338983050847,0.3771186440677966,0.2563559322033898,0.6588983050847458
MYB,0.809322033898305,0.8495762711864406,0.8771186440677966,0.6610169491525424
NR1H2,0.7542372881355932,0.711864406779661,0.9533898305084746,0.663135593220339
ZBTB37,0.5042372881355932,0.576271186440678,0.5338983050847458,0.6652542372881356
ZNF311,0.7033898305084746,0.6864406779661016,0.684322033898305,0.6673728813559322
ZNF33A,0.586864406779661,0.6440677966101694,0.5677966101694916,0.6694915254237288
POU5F1,0.6610169491525424,0.4957627118644068,0.875,0.6716101694915254
ZNF793,0.5550847457627118,0.847457627118644,0.663135593220339,0.673728813559322
SOX17,0.6991525423728814,0.6822033898305084,0.722457627118644,0.6758474576271186
ZNF528,0.7415254237288136,0.9915254237288136,0.6207627118644068,0.6779661016949152
TFAP2B,0.7584745762711864,0.7351694915254238,0.7733050847457628,0.6800847457627118
PRDM9,0.701271186440678,0.6991525423728814,0.7203389830508474,0.6822033898305084
ETV5,0.7309322033898306,0.673728813559322,0.701271186440678,0.684322033898305
KLF2,0.057203389830508475,0.10805084745762712,0.3241525423728814,0.6864406779661016
CEBPZ,0.6779661016949152,0.690677966101695,0.6440677966101694,0.6885593220338984
MXD1,0.7563559322033898,0.7139830508474576,0.5550847457627118,0.690677966101695
KMT2A,0.5614406779661016,0.7076271186440678,0.7372881355932204,0.6927966101694916
ZBTB6,0.3411016949152542,0.2902542372881356,0.690677966101695,0.6949152542372882
ZNF431,0.7754237288135594,0.5021186440677966,0.7139830508474576,0.6970338983050848
ZBTB20,0.7669491525423728,0.8538135593220338,0.8622881355932204,0.6991525423728814
ZNF302,0.7817796610169492,0.7817796610169492,0.8601694915254238,0.701271186440678
ZNF714,0.625,0.5127118644067796,0.75,0.7033898305084746
ZNF30,0.75,0.7033898305084746,0.7266949152542372,0.7055084745762712
ZFP90,0.5148305084745762,0.5084745762711864,0.4449152542372881,0.7076271186440678
ELF5,0.7436440677966102,0.4491525423728814,0.7563559322033898,0.7097457627118644
ZNF480,0.6228813559322034,0.6716101694915254,0.9555084745762712,0.711864406779661
ARNT,0.7288135593220338,0.4533898305084746,0.4894067796610169,0.7139830508474576
LIN54,0.6716101694915254,0.9788135593220338,0.4724576271186441,0.7161016949152542
