Genes,Naive_rank,Early Extra-GC TFH_rank,Late Extra-GC TFH_rank,GC_rank
ZNF627,0.5986842105263158,0.5296052631578947,0.39473684210526316,0.40789473684210525
SPIB,0.18092105263157895,0.0805921052631579,0.047697368421052634,0.4095394736842105
MYB,0.6398026315789473,0.65625,0.71875,0.41118421052631576
ETS2,0.24013157894736842,0.31414473684210525,0.774671052631579,0.4128289473684211
BBX,0.5476973684210527,0.600328947368421,0.5953947368421053,0.4144736842105263
ZNF266,0.6233552631578947,0.3355263157894737,0.9029605263157895,0.4161184210526316
ZNF18,0.5509868421052632,0.4161184210526316,0.47368421052631576,0.41776315789473684
ZNF585A,0.5131578947368421,0.6480263157894737,0.5411184210526315,0.4194078947368421
ZNF655,0.31743421052631576,0.41776315789473684,0.43256578947368424,0.42105263157894735
KLF13,0.4029605263157895,0.3470394736842105,0.21052631578947367,0.42269736842105265
ZNF317,0.25164473684210525,0.21710526315789475,0.2582236842105263,0.4243421052631579
ZNF85,0.6447368421052632,0.29769736842105265,0.4786184210526316,0.42598684210526316
ZNF519,0.38980263157894735,0.3256578947368421,0.8782894736842105,0.4276315789473684
XPA,0.41776315789473684,0.48848684210526316,0.4407894736842105,0.4292763157894737
ZNF197,0.84375,0.912828947368421,0.4144736842105263,0.4309210526315789
ZNF398,0.31414473684210525,0.4095394736842105,0.29769736842105265,0.43256578947368424
STAT4,0.22039473684210525,0.10855263157894737,0.3782894736842105,0.4342105263157895
ZFP14,0.2944078947368421,0.5345394736842105,0.4194078947368421,0.43585526315789475
ZNF329,0.46710526315789475,0.756578947368421,0.6726973684210527,0.4375
SALL2,0.5805921052631579,0.6546052631578947,0.6414473684210527,0.43914473684210525
ZNF77,0.8865131578947368,0.9358552631578947,0.48026315789473684,0.4407894736842105
NFE2L1,0.4292763157894737,0.8601973684210527,0.20230263157894737,0.44243421052631576
ZNF181,0.9917763157894737,0.944078947368421,0.5838815789473685,0.4440789473684211
SOX17,0.39144736842105265,0.4276315789473684,0.4621710526315789,0.4457236842105263
CDX1,0.5098684210526315,0.4292763157894737,0.4769736842105263,0.4473684210526316
PATZ1,0.5592105263157895,0.6726973684210527,0.4457236842105263,0.44901315789473684
ZNF677,0.25,0.18092105263157895,0.12828947368421054,0.4506578947368421
