	CXCR5hi_PD1hi	CXCR5pos_PD1int	CXCR5pos_PD1neg	Naive
BARX1	0.3207241144770575	0.10770178049155932	0.20287642220361524	0.16981979733439823
BARX2	0.9163396641029665	0.9795782236133204	0.391222971974585	1.9368042729496326e-2
BATF	0.0	0.0	0.0	0.0
BATF3	0.480249045152514	0.9655190107239982	0.8079101610599418	0.5771477062846304
BBX	5.232041019198608e-5	0.0	1.3298527311235153e-3	0.0
BCL11A	0.0	0.0	0.0	0.0
BCL11B	1.6219327159524566e-3	2.011391041100108e-2	5.073141900211797e-3	4.442669595167925e-3
BCL6	0.0	0.0	0.0	0.0
BCL6B	0.3809449066080678	0.40766586279439687	7.102398660296505e-2	5.2912694054809584e-2
BHLHA15	6.74933291477009e-3	2.4475345066447773e-2	9.998522385854303e-3	7.83706883641988e-3
BHLHE22	0.999947679589808	1.0	1.0	0.9984525532870763
BHLHE23	0.9959190080050228	1.0	0.9999507461951436	0.9841261917835571
BHLHE40	0.0	0.0	0.0	0.0
BHLHE41	0.9878616648354523	0.7842372620452562	0.6025710486135054	0.8101133130334948
BNC1	0.375085020666562	0.3601518805480014	0.1910062552332168	0.3371936305096591
BNC2	0.375085020666562	0.3601518805480014	0.1910062552332168	0.3371936305096591
BORCS8-MEF2B	1.0830324909747335e-2	0.0	2.669556223218239e-2	0.9869714970299006
BPTF	0.0	0.0	0.0	0.0
BSX	0.6311411081462879	0.20390989789111802	0.16721666748756336	0.7095292766934558
CARF	1.4021869931460262e-2	0.9994355790445892	0.9970447717086145	1.1431138621274872e-2
CCDC169-SOHLH2	0.9945586773400303	0.9999486890040535	0.9711372703541349	0.9970548594818549
CDC5L	1.3603306649924152e-3	4.823233618964529e-3	4.9253804856430605e-5	0.0
CDX1	0.0	0.0	4.9253804856430605e-5	0.0
CDX2	3.924030764401176e-3	1.6060341731233052e-2	6.846278875043077e-3	5.540857584984793e-3
CDX4	0.9747292418772563	0.9022525527220483	0.21464808156430082	4.647331902361107e-2
CEBPA	0.0	2.4013546102929828e-2	4.9253804856430605e-5	1.0033444816053505e-2
CEBPB	3.714749123633121e-3	4.1459284724716494e-2	3.7925429739447125e-3	3.6939050566565657e-3
CEBPD	6.74933291477009e-3	3.8893734927394896e-2	2.3691080135940457e-2	2.3111865422053568e-2
CEBPE	2.2183853921414753e-2	0.5785827902919596	0.2888243116780771	0.0
CEBPG	0.0	3.848324695982397e-3	0.0	0.0
CEBPZ	0.0	0.0	0.0	0.0
CENPB	1.0	1.0	2.8862729645865115e-2	1.0
CENPBD1	1.0	1.0	1.0	1.0
CIC	1.5172918955684844e-3	0.0	2.6597054622469196e-3	5.74052812858783e-3
CLOCK	7.241144770575003e-2	1.0	6.895532679899175e-4	0.9648579843258623
CPEB1	9.051430963218698e-3	3.730309405305554e-2	2.7089592671033835e-2	1.5524384765137511e-2
CREB1	0.0	0.0	0.0	0.0
CREB3	0.0	0.0	0.0	0.0
CREB3L1	5.232041019198608e-5	1.3956590897429288e-2	7.7821011673151474e-3	6.838716118404586e-3
CREB3L2	3.474075236749852e-2	1.8369336548822446e-2	7.97911638674087e-3	5.990116308091653e-3
CREB3L4	0.0	3.242854943814455e-2	1.241195882381918e-2	1.1830479708481056e-2
CREB5	0.894574373463088	0.9976396941864641	0.9406984189528641	0.9415464483602056
CREBL2	2.459059279024789e-3	9.646467237929057e-3	1.2264197409249888e-2	2.82034642839315e-2
CREBZF	3.034583791136969e-3	7.850582379803961e-3	4.9253804856430605e-5	1.2778914790595564e-2
CREM	0.0	0.0	0.0	0.0
CRX	3.976351174593162e-3	8.876802298732667e-3	1.6500024626902476e-2	0.9785354165626716
CTCF	0.0	0.0	0.0	0.0
CTCFL	7.324857426882492e-4	0.0	0.0	0.0
CUX1	0.0	0.0	0.0	0.0
CUX2	1.0	1.0	1.0	8.485998103129888e-3
CXXC1	0.0	0.0	0.0	0.0
CXXC4	1.0	1.0	1.0	1.0
CXXC5	3.034583791136969e-3	0.8406280465903844	0.799931044673201	0.1877402286227724
DBP	8.371265630722213e-4	0.0	1.3397034920947681e-2	0.0
DBX1	0.7597446763982629	0.9968700292472676	0.9986701472688765	0.9918135077122747
DBX2	0.9996860775388479	0.9990764020729642	0.8012116435994681	0.9666550192182898
DDIT3	1.161513106262757e-2	1.8779824516393817e-2	1.7140324090035963e-2	3.594069784854992e-3
DLX1	0.9995814367184639	0.9997947560162143	0.9993104467320101	1.0
DLX2	0.9926751425731177	0.9993842680486428	0.9984731320494509	0.9999001647281984
DLX3	7.952702349186436e-3	2.2987326184001233e-2	1.50716642860661e-2	1.6173314031847408e-2
DLX4	0.6300946999424475	0.9026630406896198	0.5497709698074176	0.9333100384365797
DLX5	0.9972270182598232	0.9996921340243214	0.994680589075506	0.9996006589127939
DLX6	0.9982211060534715	0.9993842680486428	0.9502044032901542	1.0
DMBX1	0.9983257468738554	0.130381240699882	1.970152194257002e-2	1.0
DMRT1	0.8495265002877622	0.9981014931499821	0.749298133280796	0.8633754305396096
DMRT2	0.3545230994610997	0.1439273436297398	0.2200167462936512	0.28458044227025403
DMRT3	0.6038298540260556	0.9991790240648571	0.9887208786878786	0.9746917585983128
DMRTA1	0.11081462878668968	0.7843911950330956	0.1376151307688519	0.1001846952528328
DMRTA2	0.9610212944069482	1.0	0.9846820666896517	0.9996006589127939
DMRTB1	0.983414429969131	0.9541792806198368	0.8147564399349849	0.9682024659312135
DMRTC2	0.16737299220425883	0.7602750269382729	0.22602571048613507	0.37777666849698
DNMT1	0.0	0.0	0.0	0.0
DNTTIP1	0.9323497096217235	0.9808096875160347	0.9119341969167118	0.9776868167523586
DPF1	0.9329252341338357	0.9950228333931962	0.9938925281978033	0.9662556781310837
DPF3	0.9662533354261498	0.9976910051824106	0.9994582081465794	0.9809813807218091
DPRX	0.9662533354261498	0.9995895120324285	0.9998029847805743	0.9999500823640992
DRGX	0.2233558311097159	0.43291087280004104	0.14244200364478155	0.7956371986222732
DUX1_HUMAN	1.0	1.0	1.0	1.0
DUX3_HUMAN	1.0	1.0	1.0	1.0
DUX4	0.26652016951812907	0.9888142028836779	0.921686450278284	0.8091149603154795
DUXA	0.536022602417203	0.5855097747447278	0.5761217554056051	0.8428592821843958
E2F1	1.0464082038408318e-4	0.0	4.9253804856430605e-5	0.0
E2F2	0.0	0.0	1.0343299019849317e-2	7.138221933809197e-3
E2F3	0.0	0.0	0.0	0.0
E2F4	0.0	0.0	0.0	0.0
E2F5	3.374666457385023e-2	0.9546923905793011	0.0	0.1086207757200619
E2F6	0.0	0.0	0.0	0.0
E2F7	6.330769633233979e-3	0.0	1.8371669211446617e-2	1.1980232616183306e-2
E2F8	2.1451368178726504e-3	0.0	8.53568438161848e-2	2.3111865422053568e-2
E4F1	0.0	0.0	5.467172339063242e-3	2.096540707832051e-3
EBF1	0.0	0.0	4.9253804856430605e-5	0.0
EBF2	1.0	1.0	1.0	0.4497578994658813
EBF3	0.10014126510751842	0.5149571553183847	2.649854701275678e-2	6.329556232216837e-2
EBF4	1.0	1.0	0.9998029847805743	0.9993011530973893
EGR1	0.0	0.0	0.0	0.0
EGR2	0.0	0.0	0.0	0.0
EGR3	0.0	0.0	0.0	0.0
EGR4	1.4649714853764984e-3	5.644209554107493e-3	0.0	3.594069784854992e-3
EHF	1.6219327159524566e-3	6.670429473036088e-3	4.974634290498936e-3	4.143163779763426e-3
ELF1	0.0	0.0	0.0	0.0
ELF2	0.0	0.0	0.0	0.0
ELF3	1.4649714853764984e-3	4.7206116270717136e-3	2.9552282913855032e-3	3.2945639694503814e-3
ELF4	0.0	0.0	0.0	0.0
ELF5	0.0	0.0	0.0	0.0
ELK1	0.0	0.0	0.0	0.0
ELK3	0.0	0.0	0.0	0.0
ELK4	0.0	0.0	0.0	0.0
EMX1	0.6883796368963533	0.7110164708296989	0.6229621238240655	0.9894673788249388
EMX2	0.8305341913880605	0.9833239263174098	0.8750923508841058	0.9984525532870763
EN1	0.26374718777795214	0.1568577146082405	9.816283307885532e-2	0.47192132980582036
EN2	0.7018783027258934	0.46949561290984654	0.5865143082303108	0.5272300703838666
EOMES	0.9909485690367813	0.8342141720970804	1.0	0.9812309689013128
EPAS1	7.952702349186436e-3	0.0	1.8864207260010812e-2	1.4675784954824578e-2
ERF	0.0	0.0	4.9253804856430605e-5	4.442669595167925e-3
ERG	0.0	0.0	0.0	0.0
ESR1	2.6683409197928443e-3	1.1237108112268412e-2	5.762695168201715e-3	5.74052812858783e-3
ESR2	3.6101083032491488e-3	0.0	7.388070728463814e-3	4.492587231068601e-4
ESRRA	0.0	0.0	0.0	4.093246143862639e-3
ESRRB	5.650604300737716e-3	2.2474216224536936e-2	1.3791065359799015e-2	1.1980232616183306e-2
ESRRG	0.4715638570606393	1.4469700856893586e-2	0.297492981332808	0.13288074676783312
ESX1	0.19991628734369282	0.18687464723690284	0.1692360734866768	0.31313333000549093
ETS1	0.0	0.0	0.0	0.0
ETS2	0.0	5.438965570321752e-3	0.0	0.0
ETV1	7.324857426882492e-4	0.0	4.9253804856430605e-5	2.3960465232366612e-3
ETV2	0.0	4.823233618964529e-3	0.0	3.7937403284580284e-3
ETV3	6.697012504577993e-3	1.8318025552875983e-2	0.12288824311678082	3.46927569510308e-2
ETV3L	6.906294145346048e-3	8.322643542511166e-2	3.6644830813180373e-2	3.813707382818354e-2
ETV4	9.417673834563045e-4	3.745702704089471e-3	9.850760971286121e-5	2.8952228822443082e-3
ETV5	0.0	0.0	0.0	0.0
ETV6	0.0	0.0	0.0	0.0
ETV7	4.44723486632137e-3	0.0	7.338816923607383e-3	8.635751010832138e-3
EVX1	0.19384711976141888	0.7897275386115244	0.10781657883071472	0.8879349074027854
EVX2	0.1450844974624601	0.18656678126122428	6.265083977737285e-2	0.2879249238756052
FBXL19	1.0	1.0	1.0	1.0
FERD3L	0.7454088840056505	0.990610087741803	0.6006501502241048	0.2101532471422154
FEV	2.0404959974885672e-3	9.543845246036242e-3	5.516426143919673e-3	6.389457395297726e-3
FEZF1	4.290273635745301e-3	1.1852840063625636e-2	6.6492636556173546e-3	7.238057205610771e-3
FEZF2	1.046408203840321e-2	2.2679460208322677e-2	1.2805989262670514e-2	1.2030150252084093e-2
FIGLA	1.3603306649924152e-2	3.427574529221611e-2	2.1031374673693537e-2	5.1065741526481356e-2
FLI1	0.0	0.0	0.0	0.0
FOS	0.0	0.0	0.0	0.0
FOSB	0.0	0.0	0.0	0.0
FOSL1	1.6742531261445537e-3	6.106008517625328e-3	3.8910505836575737e-3	0.0
FOSL2	7.115575786114214e-3	0.0	0.0	0.0
FOXA1	3.6101083032491488e-3	1.1237108112268412e-2	7.043294094468799e-3	7.83706883641988e-3
FOXA2	4.761157327473398e-3	1.4469700856893586e-2	1.147613653154711e-2	8.7355862826336e-3
FOXA3	1.00455187568671e-2	2.8374980758376522e-2	1.590897896862531e-2	1.4625867318923791e-2
FOXB1	3.139224611521385e-4	0.0	6.678815938531246e-2	2.416013577596965e-2
FOXB2	0.4419505048919583	0.5187028580224742	8.895237157070379e-2	0.3174262466929566
FOXC1	5.232041019198608e-5	0.0	4.9253804856430605e-5	0.0
FOXC2	1.935855177104595e-3	5.695520550053845e-3	6.600009850760924e-3	5.441022313183219e-3
FOXD1	4.321665881860515e-2	0.1534198778798297	8.703147318130322e-2	0.33734338341736136
FOXD2	0.0	1.1852840063625636e-2	7.7821011673151474e-3	7.737233564618418e-3
FOXD3	1.308010254800429e-3	3.1299707527323584e-3	2.758213071959781e-3	2.495881795038235e-3
FOXD4	1.0	0.9999486890040535	1.0	1.0
FOXD4L1	1.0	0.9999486890040535	1.0	1.0
FOXD4L3	1.0	0.9999486890040535	1.0	1.0
FOXD4L4	1.0	0.9999486890040535	1.0	1.0
FOXD4L5	1.0	0.9999486890040535	1.0	1.0
FOXD4L6	1.0	0.9999486890040535	1.0	1.0
FOXE1	9.176999947679587e-2	9.44122325414336e-2	5.0977688026400014e-2	7.337892477412233e-3
FOXE3	0.35588343012609214	0.5952075529786034	0.2900064029946313	0.6677482154445166
FOXF1	3.856014231151572e-2	2.4372723074554847e-2	2.8222430182731628e-2	2.1364748165526914e-2
FOXF2	0.24569664626170673	0.9265739648006568	0.2645421858838596	0.7636399940098837
FOXG1	9.260712603986865e-3	3.858586895171634e-2	1.7583608333743728e-2	1.3777267508610747e-2
FOXH1	0.19369015853084293	9.677253835496946e-2	0.48519923164064427	0.11181550441771082
FOXI1	1.935855177104595e-3	8.055826363589702e-3	6.600009850760924e-3	5.540857584984793e-3
FOXI2	5.164024485951968e-2	0.42711273025809426	8.077623996453731e-2	9.589177856536713e-2
FOXI3	6.738868832731648e-2	0.5114680075940274	9.673447273801905e-2	2.7953876104427344e-3
FOXJ1	0.21399047768534507	0.30535173687721273	0.399448357385608	0.33409873708381166
FOXJ2	0.0	0.0	0.0	0.0
FOXJ3	0.0	0.0	0.0	0.0
FOXK1	0.0	0.0	0.0	0.0
FOXK2	1.6219327159524566e-3	1.2930370978500694e-2	5.4179185342068115e-3	0.7963859631607847
FOXL1	2.396274786794328e-2	8.774180306839752e-2	0.16879278924296903	0.24210053411870414
FOXL2	4.918118558049467e-3	1.5957719739340126e-2	1.162389794611629e-2	1.1131632805870262e-2
FOXM1	0.0	0.0	4.137319607939727e-3	0.0
FOXN1	0.9953434834929106	0.9999486890040535	0.9999507461951436	1.0
FOXN2	1.794590069586144e-2	1.4418389860947234e-2	0.1086046397084175	3.1747616432885706e-2
FOXN3	0.0	0.0	0.0	0.0
FOXN4	0.9394652854078376	0.9980501821540356	0.9770969807417623	0.9304148155543354
FOXO1	0.0	0.0	0.0	0.0
FOXO3	0.0	0.0	0.0	0.0
FOXO4	0.0	0.0	0.0	0.0
FOXO6	4.551875686705342e-3	2.0575709374518913e-2	9.456730532433677e-3	8.086657015923704e-3
FOXP1	0.0	0.0	0.0	0.0
FOXP2	1.5696123057606925e-4	0.0	1.6352263212333185e-2	1.1530973893076446e-2
FOXP3	1.4126510751844013e-3	0.0	0.0	0.0
FOXP4	1.1353529011667418e-2	1.5495920775822292e-2	0.4205782396690144	0.655618229920631
FOXQ1	6.644692094386018e-2	4.961773308019912e-2	9.003595527754515e-2	0.10552588229421456
FOXR1	1.1196567781091349e-2	1.770229360151876e-2	0.3141900211791361	8.441072230819147e-2
FOXR2	6.430178412598753e-2	2.5398942993483553e-2	3.7679160715165194e-2	0.17306444366794793
FOXS1	0.3958039031026003	0.6325106470316588	0.13081810569866525	0.39290171217491143
GABPA	0.0	0.0	0.0	0.0
GATA1	7.638779888034297e-3	1.847195854071526e-2	1.3594050140373293e-2	1.0183197723755755e-2
GATA2	3.87171035420919e-3	1.5957719739340126e-2	8.422400630448745e-3	8.036739380022917e-3
GATA3	0.0	0.0	0.0	0.0
GATA4	4.761157327473398e-3	2.067833136641184e-2	9.653745751859288e-3	8.386162831328314e-3
GATA5	2.124208653795845e-2	8.127661757914717e-2	2.1720927941683454e-2	2.1015324714221517e-2
GATA6	1.0307120807827141e-2	3.8842423931448544e-2	1.5810471358912448e-2	1.6572655119053592e-2
GBX1	1.0	1.0	1.0	1.0
GBX2	1.3812588290692207e-2	3.258248242598394e-2	1.7140324090035963e-2	3.179753406878649e-2
GCM1	4.551875686705342e-3	3.247986043409101e-2	1.0097029995567164e-2	1.5923725852343584e-2
GCM2	0.3303510699523884	0.9979475601621427	0.6006994040289613	0.9806319572705037
GFI1	1.4126510751844013e-3	1.6419518702858182e-3	0.0	1.6173314031847408e-2
GFI1B	0.7398629205252969	0.8839858381651188	0.4313648229325715	0.9239255228872361
GLI1	4.499555276513356e-3	1.436707886500077e-2	1.132837511697793e-3	9.384515549343608e-3
GLI2	3.976351174593162e-3	1.3186925958232898e-2	7.437324533320244e-3	6.33953975939705e-3
GLI3	4.237953225553315e-3	1.3853968905536473e-2	8.668669654730787e-3	7.38781011331302e-3
GLI4	1.7788939465285258e-3	0.9997434450202678	0.997685071171748	2.096540707832073e-2
GLIS1	1.988175587296581e-3	5.644209554107493e-3	3.3000049253805175e-3	3.594069784854992e-3
GLIS2	5.3366818395855775e-3	2.04730873826261e-2	1.0934344678126373e-2	1.0033444816053505e-2
GLIS3	3.4008266624809824e-3	9.800400225768335e-3	5.9104565827710065e-3	0.0
GMEB1	1.6219327159524566e-3	2.0832264354251118e-2	9.850760971286121e-5	4.492587231068601e-4
GMEB2	1.988175587296581e-3	0.3560983118682334	2.0686598039698634e-3	0.0
GRHL1	0.999947679589808	6.008517625327103e-2	0.9999507461951436	0.9993510707332901
GRHL2	0.9947679589807984	0.8179485863820617	0.6788159385312516	0.8453551639794339
GSC	0.9983257468738554	0.9994868900405357	0.9998029847805743	1.0
GSC2	0.9718516193166954	0.9976910051824106	0.998029847805743	0.9996006589127939
GSX1	0.15099670381415786	0.21627584791420806	7.629414372260257e-2	0.5453501722158438
GSX2	0.17349448019672475	0.22900097490892302	7.255085455351429e-2	0.6090450756252184
GTF2B	0.0	0.0	0.0	0.0
GTF2I	0.0	0.0	0.0	0.0
GTF2IRD1	0.0	0.0	3.004482096241934e-3	1.0732291718664189e-2
GTF3A	0.0	0.0	0.0	0.0
GZF1	0.4582221524616753	1.7189183642054462e-2	0.11623897946116335	0.9369540258573354
HAND1	2.307330089467896e-2	3.2531171430037475e-2	2.9108998670147268e-2	2.6356511755603274e-2
HAND2	0.17699994767958982	0.1332033454769357	0.17967788011623897	0.2791893375929716
HBP1	0.0	0.0	0.0	0.0
HDX	3.976351174593162e-3	0.5382523474780645	5.762695168201748e-2	5.311236459841262e-2
HES1	6.906294145346048e-3	2.6168607932679944e-2	1.8125400187164464e-2	8.935256826236748e-3
HES2	0.4609951342018521	2.293601518805477e-2	5.861202777914576e-3	0.421504517546049
HES4	0.8172971276094805	0.9891220688593566	0.875240112298675	0.6264164129186842
HES5	0.9826296238162507	0.9989224690851249	0.7400876717726445	0.5023710877052863
HES6	0.6748809710668131	1.0	0.9999507461951436	1.0
HES7	0.33239156594987707	0.8602801580378675	0.4519529133625573	0.18749064044326857
HESX1	1.7684298644901397e-2	6.357432397762841e-2	3.891050583657585e-2	6.983477262516846e-2
HEY1	0.0	6.0033865257325125e-3	0.8581490420134955	0.5791444117206609
HEY2	0.6605451786742008	0.963363948894248	0.34640200955523814	0.15669145909249738
HEYL	1.5172918955684844e-3	4.464056647339509e-3	4.137319607939727e-3	1.0
HHEX	0.9996860775388479	0.9990250910770178	0.22858690833866913	1.0
HIC1	2.1451368178726504e-3	1.026219918928628e-2	5.861202777914576e-3	6.389457395297726e-3
HIC2	2.3544184586407058e-3	1.1237108112268412e-2	0.0	0.7194628862377077
HIF1A	0.0	0.0	0.0	0.0
HIF3A	2.406738868832692e-3	6.0033865257325125e-3	0.7901295375067724	0.9992013178255877
HINFP	0.0	0.0	0.0	0.0
HIVEP1	9.940877936482906e-4	0.0	1.1279121312121387e-2	0.0
HIVEP2	0.0	0.0	0.0	0.0
HIVEP3	1.4126510751844013e-3	3.4378367284109146e-3	4.9253804856430605e-5	0.0
HKR1	6.74933291477009e-3	2.1294063317768952e-2	1.4973156676353239e-2	1.2579244246992416e-2
HLF	0.9246062889133051	0.9967674072553748	0.9842880362508004	0.9857734737682823
HLX	6.890598022288497e-2	0.3048899379136949	0.6331084076244891	0.20346428393151306
HMBOX1	8.423586040914566e-2	1.3648724921750732e-2	9.850760971286121e-5	6.2896221234962635e-3
HMG20A	0.0	0.0	0.0	0.0
HMG20B	0.0	0.0	0.0	0.0
HMGA1	0.0	0.0	0.0	0.0
HMGA2	0.41887720399727935	0.9999486890040535	0.8974535782889228	0.9999001647281984
HMX1	0.17354680060691674	0.4621068294935605	0.3181303255676501	0.34812559277192634
HMX2	0.24308062575210587	0.8995843809328339	0.2527705265231739	0.4235012229820796
HMX3	0.6306702244545597	0.9982041151418749	0.8659803969856672	0.996605600758748
HNF1A	3.77230157484435e-2	3.8842423931448544e-2	5.856277397428955e-2	4.143163779763426e-3
HNF1B	8.852613404489096e-2	8.486838729539736e-2	9.727626459143968e-2	2.835321719163375e-2
HNF4A	3.976351174593162e-3	1.3700035917697195e-2	8.225385411023023e-3	6.33953975939705e-3
HNF4G	3.976351174593207e-2	4.9874288059931215e-2	3.984632812884792e-2	1.7421254929366525e-2
HOMEZ	0.5006016847172081	1.4213145877161493e-2	0.2786780278776535	9.484350821145071e-3
HOXA1	0.6325014388112803	1.1339730104161339e-2	0.14800768359355765	0.590974891429142
HOXA10	0.3384607335321509	0.6693006311252501	8.181056986652224e-2	2.6306594119702487e-2
HOXA11	0.8374928059435987	0.9068705423572272	0.3452199182386839	0.1987221085209404
HOXA13	2.1451368178726504e-3	7.2348504284468484e-3	4.482096241934741e-3	3.8436579643588153e-3
HOXA2	0.12860356825197505	0.5796603212068346	0.12382406540905289	0.0
HOXA3	1.0	1.0	1.0	1.0
HOXA4	3.725213205671529e-2	0.19390425368156394	3.280303403437912e-2	0.2279239255228872
HOXA5	0.12630147020352644	0.37852121709682385	6.023740333940797e-2	1.133130334947341e-2
HOXA6	0.9976979019515513	0.9999486890040535	0.9999507461951436	0.9990016472819847
HOXA7	0.9995814367184639	0.9994355790445892	0.9891149091267301	0.0
HOXA9	1.935855177104595e-3	5.541587562214567e-3	5.1716495099246584e-3	3.8935756002596023e-3
HOXB1	0.26892690838696176	0.6923905793011442	0.6404964783529528	0.5875305745519892
HOXB13	9.260712603986865e-3	2.5963363948894203e-2	1.0097029995567164e-2	1.0981879898168012e-2
HOXB2	3.6101083032491488e-3	1.3392169942018528e-2	8.333743781707137e-2	0.5213897069834772
HOXB3	1.0	1.0	0.9999507461951436	1.0
HOXB4	2.8462303144456635e-2	0.5012571194006876	5.063291139240511e-2	0.0
HOXB5	2.1556008999110587e-2	0.11704038175380982	3.019258237698863e-2	9.224779114461135e-2
HOXB6	0.7842306283681264	0.9736261480835343	0.9316357188592819	0.886337543053961
HOXB7	2.1451368178726504e-3	8.620247319000462e-3	6.058217997340298e-3	5.441022313183219e-3
HOXB8	0.7392873960131847	0.9527938837292832	0.8769639954686499	0.7709778864872959
HOXB9	0.9366923036676608	0.992149417620196	0.16435994680589072	6.2247291968252405e-2
HOXC10	7.115575786114214e-3	2.4270101082662032e-2	9.505984337290108e-3	7.737233564618418e-3
HOXC11	2.971799298906508e-2	0.11155010518754171	2.9700044328424324e-2	1.587380821644291e-2
HOXC12	2.181761105007063e-2	0.2281286879778337	1.856868443087234e-2	1.3627514600908497e-2
HOXC13	2.1765290639878643e-2	6.680691672225358e-2	1.5662709944343156e-2	1.2429491339290166e-2
HOXC4	6.17380840265791e-3	3.96633998665914e-2	1.6450770822046046e-2	2.4509559227275046e-2
HOXC5	0.9866059749908439	0.38878341628611013	0.2278973550706792	0.95816902111516
HOXC6	0.7430021451368178	0.939453024783211	0.8942028271683987	0.764838017271502
HOXC8	0.8966148694605766	0.8758787008055826	0.7553070974732798	0.8304797084810063
HOXC9	6.848741694134886e-2	0.24824259838883478	2.6301531793331057e-2	1.1730644436679483e-2
HOXD1	1.0	1.0	1.0	1.0
HOXD10	1.935855177104595e-3	1.0929242136589856e-2	5.073141900211797e-3	3.8935756002596023e-3
HOXD11	3.458379113692256e-2	0.19682898045051056	2.9749298133280755e-2	2.1764089252732988e-2
HOXD12	4.3112017998221064e-2	0.5110062086305095	5.2652317391518544e-2	5.0017471172565275e-2
HOXD13	1.4126510751844013e-3	5.9007645338395864e-3	2.0686598039698634e-3	2.7953876104427344e-3
HOXD3	0.5045257154816094	0.9935348145107497	0.8783431020046298	0.9944591424150152
HOXD4	3.918798723381989e-2	0.3996613474267535	3.206422696153277e-2	0.4248489991514002
HOXD8	0.7537278292261811	0.8389860947200986	0.5126336009456731	0.693206209753906
HOXD9	8.161983989954491e-3	2.7348760839447928e-2	1.1673151750972721e-2	8.336245195427527e-3
HSF1	0.0	0.0	0.0	0.0
HSF2	0.0	1.385396890553614e-3	0.0	0.0
HSF4	0.9523884267252656	0.9896864898147673	0.629168103235975	0.7878001297858533
HSF5	0.9350703709517083	1.5188054800143624e-2	6.304487021622451e-3	0.9991514001896871
HSFX1	1.0	1.0	1.0	1.0
HSFX2	1.0	1.0	1.0	1.0
HSFY1	0.9908439282163972	0.9984606701216071	0.9984731320494509	0.9991514001896871
HSFY2	1.0	1.0	1.0	1.0
IKZF1	0.0	0.0	0.0	0.0
IKZF2	0.0	0.0	2.8222430182731628e-2	0.0
IKZF3	0.0	0.0	0.0	0.0
IKZF4	3.924030764401176e-3	3.6430807121966557e-3	0.9998522385854307	3.8935756002596023e-3
IKZF5	0.0	0.0	0.0	0.0
INSM1	4.0286715847852594e-3	1.677869567448309e-2	9.998522385854303e-3	1.0283032995557329e-2
IRF1	0.0	0.0	0.0	0.0
IRF2	0.0	0.0	0.0	0.0
IRF3	0.0	0.0	0.0	0.0
IRF4	0.0	0.0	0.0	0.0
IRF5	0.0	1.0775309148750578e-3	0.0	0.0
IRF6	0.9953434834929106	6.300990302221765e-2	0.5900113283751169	0.7576997953376928
IRF7	0.0	0.0	0.0	0.0
IRF8	0.0	0.0	0.0	0.0
IRF9	0.0	0.0	0.0	0.0
IRX1	0.9886464709883326	0.9999486890040535	0.9976358173668916	0.9996006589127939
IRX2	1.0	1.0	0.9996059695611486	1.0
IRX3	0.999947679589808	1.0	0.9999507461951436	1.0
