Genes,Naive,Early Extra-GC TFH,Late Extra-GC TFH,GC
EGR1,0.005894315373012214,0.007806493503946797,0.006029233617836975,0.0037839158829283863
EGR2,0.00484119556633563,0.005796633761920416,0.007175601613412831,0.006142606836557451
EGR3,0.001393002174571754,0.002771174764040536,0.0005984252547498339,0.0008790162490127005
EGR4,0.000209656934619039,0.0010337622438708908,0.00018314814755378655,0.00023775483235792744
EHF,0.0001855948273110046,0.00018035664907997665,0.0001673896363228934,0.00021939890725034464
ELF1,0.01587204666965301,0.02231596251187889,0.015324088673711024,0.018867222529930328
ELF2,0.0030712272663807657,0.002704486380565084,0.00222803466736274,0.002326837362516142
ELF3,0.00021345834337673487,0.0002177768946531345,0.0002007917547422749,0.00023783293809344136
ELF4,0.0016606838118380352,0.003404507539511025,0.004226485276491656,0.0023373918753978166
ELF5,0.0003173026514327173,0.0007689605596583217,0.00028894504846982454,0.00036026984820805927
ELK1,0.002841406197252469,0.002091731237497432,0.003176287876434648,0.0032041510319511914
ELK3,0.0026814408042359723,0.00425163469050681,0.003216914416970365,0.002928012306046419
ELK4,0.006966151895171472,0.0064893757138653,0.005458114946243079,0.006774213366693678
ERF,0.0001745356066451107,0.0002892710668904352,0.0007641944557774154,0.0005352679628686398
ERG,0.0004126272342200075,0.0004537472728031012,0.0003920582810943501,0.0004887898158022992
ESR2,0.0002733783817657016,0.00013867065062823572,0.0005054014988403294,0.00014059278153643088
ESRRA,0.0001859443555946922,0.0015530236499911405,0.0005273064813057942,0.0008816261597967936
ETS1,0.007553066115823855,0.00958530387105366,0.006406369327318043,0.008897259085912134
ETS2,0.001446484976405258,0.0009553794190315856,0.00018757658007319592,0.000796248039518023
ETV1,0.0002454701670390663,0.00028751549086644294,0.0010256627306981323,0.0003049088764730759
ETV2,0.0002019468712583944,0.0005953673628483574,0.0001987734807402608,0.0010490217088779128
ETV4,0.00022686824724783716,0.00027175686539103726,0.0002239513784319713,0.00029883872291387346
ETV5,0.000333855665237212,0.000387361380347865,0.00034180441241357906,0.00039292707876312254
ETV6,0.0010231997665182291,0.0019645143555249893,0.0032639023610170504,0.002147850653800108
ETV7,0.00011635272497393145,0.0001392679752398528,0.00039420111277204463,0.00012335444419731302
FEV,0.00014128669041115445,0.00016922013275118695,0.00014331275178616716,0.00018496518406172264
FLI1,0.004338742472787774,0.004962461994565675,0.003383940222410608,0.0023207338903164622
FOS,0.021267992917695957,0.027403164788460183,0.02771418411766969,0.02099838613677128
FOSB,0.0023851860381851617,0.003621353524564626,0.0031587648008147987,0.00215489059791065
FOSL1,0.0011164652779515375,0.00020267461009255364,0.0001758784870477687,0.00020295086232368183
FOSL2,0.0016583163305114142,0.0007894034076973947,0.0006223371831170403,0.00010155827029859822
FOXC1,0.00034958691913808545,0.00031085627651233043,0.0002968449209324166,0.00033552553218079253
FOXC2,0.0001593935497425501,0.00015093193487579327,0.00018276539851975015,0.00019384902697385203
FOXD3,0.0002429648213185932,0.00022558579305557232,0.00023761136443526556,0.00025369267085786966
FOXI1,0.00015790390082795496,0.0001517677288492876,0.00015302067865757005,0.00019092457199816628
FOXJ2,0.0008506405659550855,0.0006998251835931784,0.0025794278921189725,0.0012307192798398754
FOXJ3,0.004529058609495939,0.003267501892275932,0.003999618611938562,0.0037111408334684903
FOXK1,0.001998770180938525,0.0019481964499182304,0.0004979908347046137,0.0012163338200191554
FOXM1,0.0005910331390109223,0.00019688135556452432,0.001103698904322476,0.0006683868259649366
FOXN3,0.0020914419157309822,0.0010169562665436147,0.001464397737510234,0.0013243369989427614
FOXO1,0.0030005348191693257,0.003127153149802219,0.0024377967217219946,0.00180156236711344
FOXO3,0.002257829451085816,0.0022190528382761824,0.0019220835274276257,0.002224506008113967
FOXO4,0.00047385737866658013,0.0007178775291244213,0.0006699240872612314,0.0004435530274345345
FOXP1,0.0010185776415472165,0.0010608552454736465,0.0007810974336473319,0.0009045080016386348
FOXP3,0.0005230421265864395,0.0008551502881743432,0.0010587031397688484,0.00024332888252348104
GABPA,0.0033161715545023474,0.0011816025399220564,0.0012662466995314735,0.004053089488669455
GATA3,0.0009472890391057738,0.0020112901185275808,0.0015832005863762016,0.0012557356101577113
GLIS1,0.0002064758781149277,0.000207060706911376,0.00018341963990719143,0.0001862089157457844
GLIS3,0.00032222821107933075,0.00016140224382120923,0.0001421300595043302,0.000147932796131381
GTF2B,0.0019774624061114623,0.0017250406888892535,0.0009856450514376617,0.0012592139228417712
GTF2I,0.00235265249271736,0.0005596258333616156,0.003111658345314917,0.0012485928521577714
GTF3A,0.001873771115763353,0.002031902041906854,0.001298584197821481,0.0019799027573663766
HBP1,0.0003865831963732598,0.0005001033317712648,0.00031828188031116826,0.0006817890777908881
HIF1A,0.0031045115946398416,0.0024373775498935687,0.002270748938923662,0.003632011743282708
HINFP,0.0007415999311659639,0.0007954692519790096,0.0007217318679957789,0.0005881638984756862
HIVEP2,0.0009467172606715526,0.0012969800580369768,0.001728146715821661,0.0010762855508142037
HIVEP3,0.0003416936420244523,0.00031044248849481314,0.00023093941482638493,0.00023881800762692856
HMG20A,0.00046522619183782254,0.0004452255213511573,0.0006252162765780483,0.0005890240636006117
HMG20B,0.0005189097115608603,0.0003760590540107455,0.0004494136653000889,0.00046123405559346807
HMGA1,0.005752711943802535,0.005604507360669616,0.006410779599994018,0.005646201749508716
HOXA13,0.000198758097556362,0.00018885367728854768,0.00016150540332436804,0.00017679145642217033
HOXA9,0.00019395646594609585,0.00017467687632543785,0.00018548967830814,0.00018990571784419495
HOXB7,0.0001588986686498844,0.00015822564079512422,0.00014910911346690818,0.00017743680310648057
HOXD13,0.00023173079721602608,0.00023922354106190188,0.0001800066900136936,0.00024195162888675185
HSF1,0.0022348313008766184,0.0018619508379529844,0.001184572094382804,0.002980173603236735
HSF2,0.0016769127387666906,0.0011841635861696907,0.00025768908392999074,0.0010531595391080532
IKZF1,0.00751025138788645,0.004629135206209086,0.006012604759122602,0.004978941826574583
IKZF3,0.001616683038055503,0.002599658269047997,0.003660966119342962,0.0030775643482250144
IKZF5,0.0003075606864000124,0.0005042659800578886,0.0004227526116311875,0.00044990765210291663
IRF1,0.006879387816089795,0.006694804449817952,0.00607682242276306,0.005473114479737941
IRF2,0.002021340878837296,0.0034156848996577827,0.003737345212653397,0.002355494853048761
IRF3,0.0062852271852782745,0.005237363282531823,0.005198156714065103,0.0075534836179498
IRF4,0.0029258029209668548,0.002296393207417005,0.00423932229041392,0.002729899505088154
IRF5,0.00048357354324261295,0.0007388540835275316,0.0002603714433165095,0.000535278612925421
IRF7,0.003357153480985226,0.0008320511647792058,0.002133744366965137,0.003057230355101709
IRF8,0.004152598218326099,0.004171440897666973,0.003410535408717693,0.0031574346812785208
IRF9,0.0018771154338482624,0.0011826325270197376,0.0015843638745513494,0.0030094779268176634
JUN,0.014650521518492023,0.01631365886255531,0.011012953903230555,0.013358505095749408
JUNB,0.010534133556329144,0.010545184396085795,0.008361404038082648,0.007159026565996351
JUND,0.0016741592097173183,0.002224944018850187,0.0013654572131960886,0.0011668396746195076
KLF1,0.0006458078260509754,0.0006390729815646985,0.0006059300135889241,0.000651311101069863
KLF10,0.004783774519741542,0.008084700617357459,0.003703105270272499,0.004221660979361732
KLF11,0.0002733343016556195,0.0001190543128755543,0.0002534732675686585,0.0002442581123257009
KLF12,0.006877538651484168,0.007590378279197671,0.007298062859555231,0.007365737028465831
KLF13,0.001135139737876836,0.001631363216034592,0.003046219050925988,0.0012712976528446694
KLF14,0.0004297124008357469,0.0004349821400468957,0.0004354081347317823,0.0004790459111587381
KLF15,0.0006522777776318372,0.0006407448849672599,0.00061038516697889,0.0007062700173017203
KLF16,0.0007237885610982,0.0007064491529718705,0.00030389142546705843,0.00032390359573715243
KLF17,0.0001528379266753159,0.00015326563982036306,0.00014332999956009017,0.0001533972021772142
KLF2,0.005378128957737267,0.0033928055146628814,0.001303478943648019,0.0003924861433660856
KLF3,0.003767432927953056,0.0014208737988372611,0.0015011711479507165,0.001923545106445506
KLF4,0.0018929205452450197,0.002200943066316272,0.0021744591545140727,0.0027928823659648548
KLF5,0.000514700823841767,0.00047993786405858574,0.000481118017704219,0.00051182347431276
KLF6,0.013472319697128598,0.01939902629691675,0.014135896475491582,0.016904451278448175
KLF7,0.0015544472575091171,0.002326105829440207,0.0014149588014894863,0.0012641248740975736
KLF8,0.00016716212787909294,0.0001658020902172461,0.00014370367938821692,0.00014006581360126485
KLF9,0.004522041508043573,0.002472422963648084,0.0038382868838083887,0.0018100321141906893
KMT2A,0.0006021229455141944,0.00034976210629959287,0.00030114209599516886,0.00038533470755809006
LCOR,0.00019435850334168783,0.0001676809527367147,0.00016409452624572163,0.00022168101948228416
LEF1,0.00573217316830629,0.0035383635620167856,0.0019236618564601076,0.0017443171454908663
LHX8,0.00019866604617134703,0.00019920356505563443,0.00019310344532920136,0.0002185196407246561
LIN54,0.00040557596232827846,0.0001297153405142128,0.0007449394953299419,0.0003500263093624501
MAF,0.0005884935540789867,0.002297544623520861,0.0019420642606554613,0.002664654278208852
MAFF,0.0011475108256788248,0.0011624908190239604,0.0014551053718294292,0.0006117034774101027
MAFG,0.00013814735642550714,0.0006689988042073987,0.0004046062531136136,0.000652776371839514
MAX,0.00234933142877135,0.0019401082893266896,0.00173560004630276,0.0010225204969924065
MAZ,0.0025125925012788085,0.0031889145394854413,0.002662127240929753,0.003924037335045442
MBD2,0.0006161980258917595,0.0013073338080078932,0.000614022292063101,0.0006780989690313743
MBNL2,0.0006301796925852335,0.0005307549878904248,0.0006403250198159324,0.0001725423435206319
MECP2,0.0008448110281672891,0.0005110369292242114,0.00025753468063603204,0.0005531714452602353
MEF2A,0.0018274257506818276,0.0012071843714841534,0.0003918031385263971,0.0016194765887741955
MEF2B,0.0008096507351758417,0.00013896045942783755,0.0001533517795413887,0.0001749727728165601
MEF2C,0.0008721913210720091,0.0010559108231419064,0.001754639087048751,0.0004392910463537743
MEF2D,0.002021993305383634,0.001366667472316628,0.0018635296230261524,0.0019691143777704344
MGA,0.0007059412408635807,0.0005097949642466728,0.0003139039865294056,0.0005034113031786633
MLX,0.001593068412941791,0.0014304236345802329,0.0011113328494131258,0.0009739616195242493
MTF1,0.0008812211287778886,0.0011303297905088383,0.0009997457805782047,0.0012119293742021667
MTF2,0.0006990421036851604,0.001062333141622096,0.0005813223580022212,0.001521146254346846
MXD1,0.0003005657245688711,0.000333755189515349,0.0005681856608735431,0.0003873192267085606
MXI1,0.0017131384222313169,0.00017088589386332463,0.00014113091710251364,0.0004776684957809661
MYB,0.00025617352563729986,0.00020560008276936692,0.0001886481796366071,0.0004384594387493191
MYC,0.001394192401362578,0.0007560116151763504,0.0009938272767343382,0.0009403701106890732
MYNN,0.0004962485203140722,0.0005004408236651337,0.000540696531861355,0.00034836632749228954
MYOD1,0.00015043938981724607,0.000174904124389925,0.00014889337367772574,0.00016421130822644262
MZF1,0.004302058676779304,0.007295385608661673,0.003876506926287301,0.003353089697929007
NANOG,0.0005432285804208713,0.0006219955869149357,0.0003226161380424889,0.0006294319850835154
NFAT5,0.0016652446899101682,0.0022183667267607625,0.0025729009855169323,0.0016246291319549275
NFATC1,0.00366692838269532,0.002521714942713532,0.005719999351308491,0.00492471188135069
NFATC2,0.0008319392892655709,0.0011305728248463148,0.002286687897855992,0.0020509546587480984
NFATC3,0.0007317239382321303,0.00024379567502295904,0.0003851405864270867,0.0003143169430736199
NFATC4,0.0002604045680167259,0.0002696901787375035,0.0002640462306993677,0.00028201187629265496
NFE2L2,0.0016062577508940603,0.001838598998923514,0.0013072639275466071,0.0014030234615529118
NFE4,0.0002709151586426032,0.0002473366128555191,0.0002358213990959836,0.00025698855627036147
NFIC,0.00016702111203788537,0.0006778899913829926,0.00021614831295485652,0.0005411340839022929
NFKB1,0.0020850051783209587,0.0009820018933252538,0.0018334506439592925,0.002200655217605791
NFYA,0.0024452221929622334,0.0031203806975720672,0.00299748013741124,0.0026449238643436817
NFYB,0.0010953886196709024,0.001943789566428552,0.0024038426975016864,0.002011740209377371
NFYC,0.002805937897613429,0.0014131438979905256,0.002963815304970337,0.003177199625221937
NKX2-5,0.0002593759049199553,0.0002938310660687442,0.00023436209796875456,0.00028032944095781427
NKX3-2,0.00018974682523305376,0.00016292826918616886,0.00015027597850414428,0.0001707682355900375
NR1D1,0.000435100399800536,0.0003186497488250549,0.0006857026319049164,0.0005261286200015287
NR1H2,0.0003054170177316159,0.00033918527673568015,0.0001570885901379785,0.0004289017818490734
NR2C2,0.0013540787136377156,0.00136489253532598,0.002563925181447112,0.001576589394873547
NR2E3,0.00028719656325393745,0.0002491480865070716,0.00022339120425612035,0.0002798091143993961
NR2F6,0.001774339362828365,0.0001901544125547902,0.0005798617990627286,0.0006706986453011035
NR3C1,0.0015234969383014843,0.001942803140644309,0.001295365994195479,0.0029660735040914613
NR4A1,0.0034526629440363417,0.003216874776585346,0.0021400881543692583,0.0019268758679359791
NR4A2,0.0034636424433899925,0.003917626103590213,0.002638055860658117,0.003503746492027674
NR4A3,0.0004480160760858187,0.0004127269466316185,0.0003331129244756745,0.00026436876675419785
NR5A2,0.00017919744010778238,0.0002696023523340306,0.0002812262676696501,0.0005237670481701201
NRF1,0.003721197486582357,0.004039249087998417,0.002777153974098962,0.0035555540532028257
PATZ1,0.0008738344291876114,0.0004431202022989266,0.0010491673868276632,0.000988340769790852
PAX5,0.000993885805713329,0.0018668237799783383,0.0021704359088654908,0.0002907772586519408
PAX6,0.001010089062519108,0.0006102873588447428,0.0002499378800879973,0.00027605715807754554
PBX1,0.00020409310424926888,0.00020942520511899133,0.0001906379830987291,0.00019076183781965305
PBX2,0.00042844544611959695,0.000602647279389232,0.0002822545085005504,0.00019496184767759972
PBX3,0.0017454301958110558,0.0002790574287463895,0.0019677339127573373,0.001990112537767813
PLAG1,0.002005518997602465,0.0002580145950989072,0.0006149833947264986,0.0013587493978439403
POU1F1,0.00014215201906106004,0.00014936415156891923,0.00015423475787400086,0.00017532712427594297
POU2AF1,0.00038247334988368673,0.0006137437930103407,0.0008786850389059145,0.0009274144107109276
POU2F1,0.0009474616972930164,0.00118504948707684,0.0017179489487786628,0.001091878729865254
POU2F2,0.0005283877233258987,0.0002431826617160788,0.0023636900453721226,0.0016991870618146953
POU3F1,0.00017943303541242896,0.00016418318147736583,0.00016995743166201967,0.0006626808618152753
POU3F2,0.0001895155522152267,0.0001870918996212484,0.00018121318402084324,0.00019639019077319727
POU3F3,0.00034817785190329083,0.00037096577287578167,0.00034500736359862526,0.00034442427396350013
POU3F4,0.00020988575191146908,0.00018740771583674625,0.0002018751798997034,0.00023609390227272357
POU5F1,0.0004238853623709636,0.000670118651320525,0.00018878277340093173,0.00042431000849055874
PPARA,0.0002374386561755368,0.000453739167962853,0.0003727394925158947,0.000291550345413134
PRDM1,0.0031262918863378384,0.0023955110451694107,0.006942671105988043,0.0029640825622469905
PRDM16,0.0007773609466704357,0.0003574858325512986,0.0003004239373537279,0.0003316582838954656
PRDM6,0.0003931853599633247,0.0004226495825725448,0.000379107001591467,0.00045046796060879766
PRDM9,0.0003812415025275293,0.00035452263746690654,0.0003231537597099536,0.0003982318175575472
PRRX1,0.00027382087637918984,0.0002571574359669656,0.0002326879204915396,0.0003403930077290776
PTF1A,0.000137548068602178,0.00015632930852610245,0.00014859708979948722,0.0001507887086123595
PURA,0.0012206338740103435,0.000691251734520578,0.00100428610752389,0.000846827985915521
RARA,0.0008276590360464318,0.00043568804650486137,0.001082481994661979,0.00028676718730223747
RBAK,0.0009224529526409784,0.0011830223948759704,0.0006021848437173212,0.0002661844067136476
RBPJ,0.001672225226476192,0.0020022547962884863,0.0015089419460290856,0.0019270990427696743
REL,0.002890327363992884,0.0036074429139036105,0.0023423349887352453,0.002533729637538457
RELA,0.001823916238225099,0.0022959990393736653,0.002016667777501399,0.002688096444930001
REST,0.003349627298398098,0.00266286358193236,0.003829342594528159,0.005068685901696913
RFX1,0.00011494242253618516,0.0006494044697604222,0.0005030016604459774,0.0004871735693118429
RFX3,0.001401030009948951,0.0012285598503409922,0.0004944902080766854,0.0011325826100670607
RFX5,0.0009921444100230974,0.0013844169186498524,0.0030280366140423977,0.0017371369675110288
RFX7,0.0001923392277884206,0.0003539590961706676,0.00023478685667802367,0.00021248064760422152
RORA,0.0007371954836246401,0.002089435687290513,0.001005678735845621,0.0008785332084583979
RREB1,0.0019346270574973356,0.0029580975638834545,0.00018144327236533565,0.0012109261454153362
RUNX1,0.00170147727876068,0.0010998430442136745,0.002030910119912084,0.001168535937415273
RUNX2,0.00014567804964424422,0.00015593893361366817,0.0005383906777100271,0.00014231094284876205
RUNX3,0.00045621038314921296,0.0005741170120936917,0.0005738085048817986,0.000302699219653979
RXRG,0.00015221895871115606,0.00015091885323425478,0.00014176623152270564,0.00017001945015815363
SALL2,0.0006017522385893934,0.0004318798693943768,0.0003687211624386132,0.0008490127897157178
SALL4,0.00019807607471307155,0.0001918681516090088,0.0001925882634133988,0.0002185311744269748
SATB1,0.01062131171498109,0.006877738075353534,0.007080717881243313,0.005533456847104421
SETDB1,0.002266563944128267,0.0018932595760418928,0.002987693865969429,0.0014516110097179474
SIX5,0.0002417733857573368,0.000216443441205037,0.001239150534597516,0.00020236711542078825
SMAD1,0.0003998148363904872,0.00017229513008551554,0.0006084963340990753,0.001059561757632014
SMAD3,0.0008179304428420597,0.0005927324219109569,0.0014023077696600516,0.0014829070015268749
SMAD4,0.0012097149560625438,0.0005717704860897999,0.0004768204127202734,0.0007996360728903421
SMAD5,0.00019489767651614944,0.001516061156933557,0.000693798090268914,0.0015383664016420313
SNAI2,0.00017908845296925742,0.00019241837921019376,0.000174250342878994,0.0001944884741665285
SOX10,0.00017118951026100942,0.00017647751440742705,0.00014377137771865733,0.00017429308039902075
SOX17,0.0003816380683629342,0.0003746431911462682,0.00032311735740683594,0.00040593187371652
SOX2,0.00027241569708058306,0.000257228365819872,0.00023243033532631969,0.00026914240267405035
SOX4,0.0017199560835068348,0.0005821981366320908,0.0003489551251950419,0.0016609148075916352
SOX9,0.000153944813694561,0.00016273216014581535,0.0001590892746384609,0.00017150533141310471
SP1,0.010668360909007198,0.00946560270535468,0.011294988349547286,0.010392640298479965
SP2,0.007633643001998315,0.005641972120346897,0.01151444684267688,0.008091942149568541
SP3,0.006496366243986891,0.004547100575359153,0.0059097688133759926,0.009658747026803742
SP4,0.007306568882244667,0.005767356226237761,0.009679516165062076,0.006919861665995457
SP7,0.0001911590665461872,0.00020989615297324152,0.00019982811396478692,0.00021786401294634987
SP8,0.00025092976977565684,0.00023858643586593964,0.0002520629826192376,0.0002565907239361708
SP9,0.00023284978182679933,0.00023366737122093375,0.00024034338023289504,0.0002461976434572976
SPI1,0.000198196999535734,0.00020926998797165896,0.00045633352185898784,0.0002071839734875098
SPIB,0.001734273490889682,0.003671688437649476,0.003922405220960776,0.0006439293268603192
SREBF1,0.0007703608496456905,0.0009967561507190283,0.0007487420578900436,0.0007224809762208354
SREBF2,0.0033030543277276286,0.003029981172348848,0.006892752142352424,0.003342783922589769
SRF,0.001367631260974489,0.0011457842992366844,0.001959805144024325,0.0008835484772364668
SRY,0.00016382695508057726,0.00014391327198756657,0.00017468140703807522,0.00016124374816468598
STAT1,0.002299266562340817,0.0017758688143906525,0.0011301808149950143,0.001469717191645853
STAT2,0.0032887016384052386,0.0020751544468082883,0.004866422736431299,0.004339120245206555
STAT3,0.0045866105450094105,0.0033765900190591046,0.0033172722257151822,0.005083861723357827
STAT4,0.0011770540066354542,0.0017504239332214492,0.0004772740326662399,0.0005364263673071624
STAT5A,0.000915948167794082,0.0007506894501929306,0.0005832109214972373,0.0005914952227588042
STAT5B,0.0015875607731220705,0.00123668106353513,0.0013745516996414185,0.0014404012302775258
STAT6,0.003260833018302842,0.002485949834729549,0.003858864166972791,0.003240598544803761
TAL1,0.00015684042143136284,0.00017052632407382631,0.00014358973560944498,0.00018280352038088703
TBP,0.0007242755172959724,0.00012335981764218824,0.001309137433153639,0.0007834081130231236
TBX20,0.00012706615275083583,0.00012772786730543318,0.00014598968341096466,0.00013734334187223636
TCF12,0.0048493095943793136,0.005013522890599847,0.004750536356327172,0.005846380046470156
TCF3,0.001521027866780957,0.001691892581142284,0.000989902861077482,0.0010115971063811527
TCF4,0.0009869676070748804,0.0010289434876953176,0.001116791212457167,0.0003265749804157039
TCF7,0.004478384756406307,0.0038689408159553553,0.00411975771928128,0.0032997167321536765
TCF7L1,0.0002445310789507741,0.00019602199463912776,0.00017832737872139508,0.000224818757878788
TCF7L2,0.0002014346638136527,0.00015407777131391567,0.0008546339560530835,0.0001918248865823648
TFAP2A,0.0004881035610580001,0.0004980719656796955,0.0004952494576663649,0.0006357364853716138
TFAP2B,0.0002998750354613695,0.0002971974204261374,0.0002751586519231173,0.00040139461681880167
TFAP2C,0.000461895334940501,0.0004326919330041992,0.0004353755637406319,0.000595434119495163
TFAP2E,0.0008401803901083582,0.0001661571091740223,0.00015998358565088327,0.00020729564845343743
TFAP4,0.0008314708908035447,0.0002790199868705301,0.00022645913503004623,0.0007805617008130527
TFCP2,0.0008614656576602497,0.0018191560856526796,0.001250500064099834,0.001806695206012227
TFDP1,0.002669596214209513,0.0005506151435712317,0.00144415917274515,0.0020372240467036737
TFDP2,0.00104211154785736,0.0011341984400388588,0.0008714545389202741,0.0009387080725025916
TFE3,0.0005623267216269272,0.0010999518006263476,0.0005257731350404557,0.0003376314557014491
TGIF1,0.000954611547722513,0.0011547724532776655,0.0008539203479534362,0.001127134858146157
TGIF2,0.0008686237328653952,0.0008582102019816448,0.0009267623672874068,0.0006294840945133991
THAP1,0.0004912000087606685,0.0004708736268837796,0.0005994523354303227,0.00018752626213428943
THAP11,0.0024823824409135123,0.0010694405848054884,0.0016625555934861262,0.0014037996889809082
THRB,0.0006362245338701217,0.0002683665866591519,0.0002639064791530971,0.0002928723779065065
TP53,0.0008159462633253629,0.000506500411493777,0.0006307428451689959,0.0006015342160978614
UBP1,0.0008719441264423341,0.0001746832223069382,0.0004644439327611269,0.000612362805224231
USF1,0.001042882509368319,0.0008036917797351542,0.0008047935346232226,0.0006677536846910412
VDR,0.00013318761475711256,0.001561778590649987,0.0006667695167145055,0.0006424771436092222
VEZF1,0.010834256343497876,0.009164216229455615,0.012241840154111236,0.005740141256552853
WT1,0.0005391887653278216,0.0005370356237459886,0.0005030340852597324,0.0005915262434273815
XBP1,0.00035197090110117247,0.0003617052932468653,0.00015088259282364355,0.0003400356309364305
XPA,0.0008052747731923928,0.0004953912262564016,0.0005697564370363642,0.0005736171722265306
YBX1,0.0021068611707442896,0.001780147119577124,0.0016718759163658248,0.0018990268406576304
YY1,0.002811307524496854,0.004174029984463089,0.0028640090482992143,0.004616362629263183
ZBED6,0.0007521172608878398,0.0007281956993596282,0.0019065569123401349,0.0009674639707819624
ZBTB1,0.0003561985404975977,0.0004221906581165777,0.0004901944667962308,0.0004870433931111749
ZBTB11,0.0003698325444356866,0.0002507137228033419,0.0004885622967881742,0.0003412220123171594
ZBTB12,0.00016065425778241148,0.0001948614398540814,0.00015990261375490835,0.00016440009158261032
ZBTB17,0.002793260075409292,0.004138227209037293,0.0028604250317164483,0.006188399285076514
ZBTB18,0.0008811755071510539,0.0007377965545544839,0.0002953475788830602,0.00014621695189531014
ZBTB2,0.0013823986722126653,0.0001723250094820412,0.0015048085878419902,0.001131899384183971
ZBTB20,0.00029454399447581623,0.0002012632352283973,0.00019546487906770376,0.00037419470081726577
ZBTB33,0.003722432534493221,0.0039020600154849954,0.0018979892834998745,0.002788155575425949
ZBTB37,0.0007273705081500939,0.000538498650225325,0.0005948818479805441,0.0004284150889119019
ZBTB48,0.0006281522395559578,0.0004254668084237583,0.0008672302523951527,0.0009104497750022072
ZBTB6,0.0012958236617081865,0.0014098354746633025,0.0003623229153700848,0.0003784160355531645
ZBTB7A,0.0009671617224249852,0.0013711535540267222,0.000406636309986801,0.001091343011339542
