Genes,Naive,Early Extra-GC TFH,Late Extra-GC TFH,GC
AHR,0.00012431067737279024,0.00011851373645169702,0.00032297049269862426,0.00015530789626327826
AR,0.00026970247680423024,0.00024963743607772496,0.00021887814495713892,0.00026604425527867206
ARID3A,0.000511828409982005,0.0004884463900830974,0.0002165484164306078,0.0005246574541004195
ARID5A,0.001517390950388692,0.0009127859004607302,0.0009140599996238388,0.0014344118334494375
ARID5B,0.0008822409665803033,0.0011445759393402405,0.0011624369086275213,0.0014220583827555837
ARNT,0.00026709135396337587,0.0005310949411122081,0.000627622960985287,0.0002855260062256228
ARNTL,0.00033325424712196737,0.00023304415020377288,0.00029368565132072497,0.0002805969036457801
ASCL1,0.00022474523706964104,0.00024815435446525874,0.00022397597972609055,0.0002679911528919964
ATF1,0.000736921297981331,0.0010664046441886924,0.0006999475160316402,0.0005440352310578625
ATF2,0.0006838274021818141,0.0006740562177789142,0.0008071022021584051,0.001477387003444965
ATF3,0.003128703829273307,0.0047536407773936,0.003240568189797225,0.003206123360771792
ATF4,0.0035265825747476257,0.003324049474932942,0.0023429581863346123,0.0027509846160878766
ATF6,0.0009116385193900716,0.0011375874523432091,0.0009807412465259089,0.0009974316431028102
ATF6B,0.0019978014783992924,0.0018363409407627343,0.003368390864152007,0.001932082894323794
ATF7,0.0004931642887944647,0.0006968853307957503,0.0006899987964759765,0.0005192307590078574
ATOH1,0.00015042000525649453,0.00014196223320035414,0.00014101776246128054,0.00016305760231742698
BACH1,0.000832910475702785,0.0022300200694171865,0.0017038314452667751,0.001942006706847433
BACH2,0.00048390871005237634,0.00022966294979602476,0.00042147863110301656,0.00018730544169927763
BATF,0.0024616026879604016,0.0034919731986645976,0.002571402069221092,0.004461740512953597
BBX,0.0003467962978493443,0.00021380126485939248,0.0006418489127496225,0.0002198243444061976
BCL11A,0.003272532391125648,0.002368626665271416,0.0011436698981566484,0.0008317322545964726
BCL11B,0.00026093232563578143,0.0002205046004039994,0.00015440879553000055,0.00023834431822801488
BCL6,0.005746785143186695,0.00651347378232632,0.00775202903213219,0.007872052869711502
BHLHE40,0.0005376770379245653,0.0008053780415737657,0.0014012028507516593,0.000926899478213667
BPTF,0.0017213637789548469,0.0014015869308189196,0.0011164158418749352,0.0006603775593881409
CDC5L,0.0005151481714601005,0.0003715872164878506,0.0002664560919894768,0.00041607150237882274
CDX1,0.0004503867814906053,0.0004230878638516321,0.0003780462867093024,0.0004626149753036904
CDX2,0.0001904002131126462,0.00019084496141342773,0.00016505535519991234,0.00017613293898229265
CEBPA,0.0001400895333384519,0.00050352662798742,0.0001348764874250376,0.001255924604982668
CEBPG,0.0008533453788678142,0.0007497998329558553,0.0002750411623094144,0.0005425030683013957
CEBPZ,0.00033757830025462764,0.0002618121944628621,0.0003600812828345362,0.0003147098620732918
CIC,0.0002593291597556004,0.000364997567959047,0.0005442204848562762,0.0003479922494266733
CREB1,0.0013929962025274476,0.00269964033188859,0.0017643732197988394,0.0019018290351742995
CREB3,0.0008807442098767484,0.00048573556109270826,0.0010152646538194306,0.0013802609210544297
CREB3L2,0.0001403201579795771,0.00015204153174950066,0.00017165954755925272,0.00010774669125017072
CREBZF,0.00015094534810893964,0.000363953088344808,0.00027598825767036287,0.00017562762950517946
CREM,0.0026144109507397527,0.003657220000516328,0.002291926124782693,0.0017967679262812877
CTCF,0.00462922443411228,0.00880212438372225,0.007154708981566815,0.005444109484068482
CTCFL,0.00019216268993631192,0.00020615122714200097,0.0004288131769732064,0.0001469109203112616
CUX1,0.0017611690665787932,0.0013765250112074876,0.0015247249396960643,0.0007850991885009729
CXXC1,0.0004771531477487371,0.0005990124860139612,0.00027984108484272445,0.0008469882604867657
DBP,0.0008738187394296341,0.00014753089036294225,0.0010696887767117735,0.0004556277240338159
DLX3,0.0001429236510517697,0.00013400620023753588,0.00013101276958462992,0.0001487073719528387
DNMT1,0.0012824998763802616,0.001236762363183956,0.0010232758583584333,0.001163439457057531
E2F1,0.00020449878346879476,0.00020606618316790508,0.0005248800454238953,0.00022576053242760256
E2F3,0.000366780611440735,0.0005184248408257737,0.0003843530934174382,0.0006656328301025464
E2F4,0.0002022369697763992,0.001498987097441628,0.00213616357918035,0.0022103959619573024
E2F6,0.0002322724160283747,0.0002461672895662728,0.0005761617055361482,0.000697539597057357
E4F1,0.00018838146016904295,0.00012536765965926542,0.0002972817521869743,0.0002568239807386847
EBF1,0.001086792218050545,0.00021864885758301984,0.0010673730109079806,0.0007795469516805804
EGR1,0.004038189877858917,0.00469328439297858,0.00381436508833915,0.0024035516835942674
EGR2,0.003124845568157588,0.0034925430610331485,0.004980706791859928,0.005003095635600271
EGR3,0.000997935346250506,0.0016024879868531633,0.0004199033951192735,0.0006258666303089102
EHF,0.00016076405371666044,0.00018128577146539428,0.00016920576050549426,0.00020931043306002465
ELF1,0.013249052731730802,0.01868463840300622,0.013264017683861578,0.01570676586663946
ELF2,0.002639841422216982,0.0024651096837196647,0.0019129737605829496,0.0021260686762677706
ELF3,0.00019611483486104656,0.00020781432989041255,0.0001932535361429988,0.0002306852511225991
ELF4,0.0015933843392075275,0.003387467902204376,0.003783058145698878,0.002176774958421666
ELF5,0.0002854138405751229,0.0007790312695834576,0.0002743644707621401,0.0003183856722763128
ELK1,0.00272093976054,0.001962744286030234,0.0030643647390640565,0.002877746935894681
ELK3,0.0026444304141827967,0.00394178963214368,0.003243001538403662,0.0028638040760423757
ELK4,0.005985556131074711,0.005265630304952263,0.004371343604742079,0.005345687216570996
ERF,0.00016934042090063813,0.00027142858133899635,0.0007644997522757275,0.0005338958546756552
ERG,0.0004050890531905421,0.00046270568299591736,0.0004332101537931607,0.0004889342564789025
ESR1,0.00015339083058119035,0.00014979020254031223,0.0001407137422987714,0.0001495418099313717
ESRRA,0.00020244527322559855,0.0014053225031825422,0.0005615636051926894,0.0007962547654655983
ETS1,0.007251884400866844,0.008539626043199453,0.005816431637137115,0.008396095983466993
ETS2,0.0013804199155880562,0.0008252261094205415,0.000186959058749307,0.0006805986419790957
ETV1,0.00024024212744475423,0.0002730736586705497,0.0010535977676659892,0.0002888186946930726
ETV2,0.00022749669801124496,0.000609412748523584,0.00021106428489342464,0.001139796018489179
ETV4,0.0002476255991679606,0.0002665669719070565,0.0002342395150350834,0.0002716390322605157
ETV5,0.0003506083730074894,0.00037552478403021794,0.0003265528824540734,0.00037547193395937647
ETV6,0.0007740081894004427,0.001833550457441178,0.002727759773259622,0.001785649576398083
ETV7,0.00010836657936494156,0.0001163709878089424,0.0004898918948373652,0.00012653943959910528
FEV,0.00014734314448813478,0.00016681436293733404,0.00014459889427694426,0.00018706840960887208
FEZF1,0.00016106026503973477,0.00015244570500852188,0.00015237501263891517,0.00018318130233468708
FLI1,0.004147076311214478,0.004847316811140689,0.003458125386382513,0.002206287215366575
FOS,0.02103209383202125,0.03295006578817608,0.03108735451873252,0.026818403104097808
FOSB,0.0023388273530923387,0.00473407728862251,0.00421112727650036,0.002325461001659052
FOSL1,0.0012675049946693597,0.00023244472636724356,0.0002067070001232696,0.00024390362858503023
FOSL2,0.0016577827497969762,0.0008696297453301755,0.0007002866887850811,0.00013214222739441712
FOXA1,0.0002139746476946024,0.0001854342529625743,0.0001710056463558986,0.000232970436190245
FOXA2,0.0001819947386895668,0.0001428717575477566,0.00013694775818776182,0.00016609856912278467
FOXC1,0.0005461651824075035,0.0005195700905689217,0.0004530273422732699,0.0005651630446184746
FOXC2,0.0002567347036266844,0.0002432331979364159,0.00021213689271319943,0.0002993518481519812
FOXD2,0.00018250318401606469,0.00019133524419203177,0.00017281489702912646,0.0007296976675698291
FOXD3,0.0003691087626598435,0.00032209401539067364,0.0003018046996086072,0.0003970680369006985
FOXI1,0.0002460981737334408,0.00023478265643843643,0.00020485314972228704,0.00027110880272038804
FOXJ2,0.0012438420868979682,0.0011624789157720671,0.0038764759400565854,0.0019588444280972585
FOXJ3,0.006329777511984537,0.005066060900624052,0.005468619302197386,0.005806381242256091
FOXK1,0.003710295419147335,0.002605513141414639,0.0008697990202338136,0.002349069237556814
FOXK2,9.9706599829635e-05,0.00024004590635030165,0.00026927585454830004,0.0005410061605868748
FOXL2,0.00015174408727284253,0.00016718925529539175,0.00016817617123905383,0.00015425022343553443
FOXM1,0.0008704221267614082,0.0002917553559034383,0.0013078493689221366,0.0011093299595080898
FOXN3,0.003110501075393307,0.0013420298806766742,0.00179023576164516,0.002161306376192275
FOXO1,0.004620847492641094,0.0038672018409970817,0.003082376885752127,0.002868509170456461
FOXO3,0.00310346293824283,0.002758702172151322,0.002650879795632368,0.0035456884180129545
FOXO4,0.0007401884546197985,0.000948412292574752,0.0009479628423576196,0.0008309719322141481
FOXO6,0.00021674369903670917,0.00013649873795221326,0.00014960970435486652,0.00018579592436238467
FOXP1,0.0022396345394846097,0.0015306473921379454,0.0013865560826585614,0.0016681665991136966
FOXP2,0.00016998060394355627,0.00014865322175456222,0.0005729614486744363,0.000709354682736473
FOXP3,0.0006741671014817147,0.0009469750907901751,0.0009379107268139592,0.00024065584048768056
GABPA,0.0028891745147653696,0.001085200494929014,0.0011662754994578224,0.003462530542783568
GATA1,0.0001458447401848361,0.00014248798744950067,0.00016671182892851247,0.0001467047307397905
GATA2,0.0001945889534701484,0.00020859142497679176,0.000180160635284328,0.00016528772825587213
GATA3,0.001686713034544315,0.0030952928664733587,0.002917834163417137,0.0019666020682145395
