	CXCR5hi_PD1hi	CXCR5pos_PD1int	CXCR5pos_PD1neg	Naive
GTF2I	9.538621415797247e-4	2.599304261203214e-3	5.227336868378666e-4	2.226261571537905e-3
GTF2IRD1	2.3599939513017297e-4	2.990957715491202e-4	2.1828485322908055e-4	8.056708704997097e-5
GTF3A	2.379067436526855e-3	1.8582002128338592e-3	2.4505177387565335e-3	2.104819707198366e-3
GZF1	5.38921198635504e-5	8.732392513570042e-5	7.151346996557323e-5	2.2384759945940145e-5
HAND1	9.927731231279834e-5	7.14684527065897e-5	8.153768948594345e-5	7.533674820353134e-5
HAND2	7.942850746363501e-5	6.971314973930673e-5	6.034333772470997e-5	6.731108764003147e-5
HBP1	8.251486730376617e-4	4.419654395744513e-4	8.581996168112179e-4	8.052802157510631e-4
HDX	1.845897640181645e-4	1.2008504669066997e-4	1.1722125445659431e-4	8.241148866615337e-5
HES1	9.864940643447364e-5	8.543384231832917e-5	5.424316734540797e-5	5.682704803401525e-5
HES2	2.9705188115181494e-5	9.603023701249577e-5	1.2473297946320185e-4	4.059788967380717e-5
HES4	3.141465223406254e-5	3.321050645004755e-5	2.0233370909816987e-5	2.5174409976590864e-5
HES5	3.579782146081434e-5	3.967472288205323e-5	3.434321572823138e-5	3.316479247667696e-5
HES6	7.167589864460244e-5	2.180287737796351e-5	2.1418671543571474e-5	2.2602657700874002e-5
HES7	3.82897981885482e-5	4.267665037497171e-5	3.6960401160264904e-5	3.544286850131679e-5
HESX1	1.4548693516019538e-4	1.27931939194722e-4	1.3765458507275654e-4	1.569648041042723e-4
HEY1	2.660140102481967e-4	1.4879273960003833e-4	2.608793561195332e-5	2.6846896801142303e-5
HEY2	3.194604515588085e-5	3.093168776374378e-5	3.2030438531922056e-5	2.9933931291721074e-5
HEYL	1.8638098748338037e-4	2.470241277144113e-4	1.3902629657597363e-4	2.0702582250116556e-5
HHEX	3.242622840089591e-5	3.066024492180783e-5	8.061907365024612e-5	3.2762914461341336e-5
HIC1	9.965658737900756e-5	9.682180029743745e-5	9.149441254282067e-5	8.95314960995175e-5
HIC2	1.2265472100236535e-4	1.2617644733963038e-4	2.957920409488545e-4	3.9232229951900654e-5
HIF1A	1.7050312822692285e-3	1.410853968451725e-3	1.680926241084991e-3	1.7556059424108904e-3
HIF3A	1.8527072400306938e-4	1.9261544082326741e-4	1.2411364641530547e-4	4.883699936891471e-5
HINFP	4.056527839631701e-4	4.794273546457917e-4	4.7294383339776505e-4	4.1269462507274326e-4
HIVEP1	4.266210993425104e-4	5.27323353756743e-4	1.1418970301630771e-4	5.313910239087023e-4
HIVEP2	1.5775160318278773e-3	1.5108817845780787e-3	1.3402669473914532e-3	1.2034805439713634e-3
HIVEP3	3.513094123993836e-4	2.049341149346056e-4	3.223092323121301e-4	4.3447651515168037e-4
HKR1	6.972092123976839e-5	6.790408819244847e-5	6.549719004468526e-5	5.7876988994583426e-5
HLF	7.65527808501389e-5	5.001641047366445e-5	7.326673560925626e-5	7.266675696675317e-5
HLX	6.571897793402683e-5	8.652567224933755e-5	6.982933903377895e-5	7.342174960633705e-5
HMBOX1	1.3469983572701185e-4	1.5271324284602715e-4	3.110843370510767e-4	1.9149201288326268e-4
HMG20A	6.004524149912319e-4	1.130658962490815e-3	8.415148115953156e-4	9.04906642340023e-4
HMG20B	4.708805965649384e-4	8.155957012149045e-4	7.114365855844771e-4	1.0081914936025801e-3
HMGA1	7.604036270661714e-3	9.68136095646734e-3	9.431432529052477e-3	9.169597112301866e-3
HMGA2	7.801180877236991e-5	3.627955486165076e-5	4.867653163096034e-5	6.0996828344495925e-5
HMX1	8.658287555003035e-5	7.710478775525874e-5	6.679529527864316e-5	7.995736894413672e-5
HMX2	8.970817827288082e-5	9.399260215293224e-5	8.336018813349849e-5	8.729529761765792e-5
HMX3	6.057927152155118e-5	5.6592791433841954e-5	4.943410703669956e-5	5.234260315937845e-5
HNF1A	1.0231151538373697e-4	1.0212333889662455e-4	1.3953128241221373e-4	2.54930728363401e-4
HNF1B	9.57578875825739e-5	8.430157005784287e-5	1.1484673697858198e-4	9.154046535925312e-5
HNF4A	1.715189828400015e-4	1.3977273630261808e-4	1.52244665372878e-4	1.5763039344564666e-4
HNF4G	7.882693153660894e-5	7.152723146976279e-5	8.456708655413252e-5	8.745821454315871e-5
HOMEZ	7.44612549878103e-5	4.9214098479866074e-5	7.396664275704166e-5	1.0689172270281444e-4
HOXA1	8.843492701449301e-5	1.678575704886742e-4	7.291676958516174e-5	6.817114107679286e-5
HOXA10	7.523943773897913e-5	6.689862541226897e-5	8.11643627252631e-5	9.30907781764578e-5
HOXA11	6.640680817738617e-5	5.832052011874461e-5	7.297697461541715e-5	6.859660195013483e-5
HOXA13	2.3974562868268412e-4	1.9993630938368344e-4	2.3066636997799234e-4	2.1315968288335672e-4
HOXA2	8.030500077276011e-5	6.789810467998959e-5	6.847105640051039e-5	4.006760133830706e-4
HOXA3	2.980388710231319e-5	2.5000484473161158e-5	2.340447667162609e-5	2.9815499618458135e-5
HOXA4	1.0168382540808832e-4	8.245884183698665e-5	8.924356253084113e-5	9.55257060041032e-5
HOXA5	1.0603667089931128e-4	7.949306749319706e-5	8.396047074233422e-5	1.9191785039416708e-4
HOXA6	4.0590735615352794e-5	3.473282502142892e-5	2.916905179738551e-5	4.105416473673122e-5
HOXA7	5.006991617447892e-5	4.4740176773207355e-5	4.22223583515669e-5	4.3760319488374136e-4
HOXA9	2.484640611019645e-4	2.4522511188849956e-4	2.559414481132916e-4	2.691689022955619e-4
HOXB1	6.989521663657166e-5	5.8591345878511476e-5	5.736651765763088e-5	7.254088927788746e-5
HOXB13	1.1862979259164689e-4	1.2528861478802792e-4	1.258089704675474e-4	1.2702404951359117e-4
HOXB2	1.9727847490569285e-4	1.7749963348710697e-4	7.146305178071485e-5	8.363086110498637e-5
HOXB3	3.765422506026436e-5	3.3871560994170024e-5	3.0172489611716108e-5	3.367535950396496e-5
HOXB4	8.019069651131388e-5	7.404258098894868e-5	8.686004441941765e-5	4.6583311582138425e-4
HOXB5	1.1410181055962148e-4	1.0264114373714566e-4	9.591810597942357e-5	1.0102542038744507e-4
HOXB6	5.260373245996132e-5	4.4717518316198107e-5	4.357354571394599e-5	5.588085932641809e-5
HOXB7	2.3797898752631733e-4	2.0550079224900285e-4	2.2408248482630203e-4	2.557630186963822e-4
HOXB8	5.549453504994151e-5	5.641397459300468e-5	5.967553859082672e-5	6.7126239434808e-5
HOXB9	6.51421899305875e-5	5.7253109383652095e-5	6.982662137319405e-5	7.010447932324566e-5
HOXC10	1.399196193676992e-4	1.2158018600753679e-4	1.4903929189393568e-4	1.4377180737708116e-4
HOXC11	1.0019904675813413e-4	9.147338683359074e-5	1.0683194265430153e-4	1.0385243109659026e-4
HOXC12	1.0392289782806654e-4	9.356363685570195e-5	1.167440751970103e-4	1.176054553294378e-4
HOXC13	1.0309780594297136e-4	1.0434230485719159e-4	1.0822777773837725e-4	1.0822358279240842e-4
HOXC4	1.1993660851881713e-4	1.1023399365914178e-4	1.1503871817422463e-4	1.0837601692717362e-4
HOXC5	8.821601629060494e-5	6.455731935580437e-5	8.035419424858762e-5	6.739400644830363e-5
HOXC6	4.988927115431071e-5	5.0742429872886714e-5	4.948476559132389e-5	5.8872228339360496e-5
HOXC8	7.020036863589305e-5	6.8822375847686e-5	5.858053414417217e-5	9.582746668997115e-5
HOXC9	8.93808854643257e-5	8.010913830395146e-5	1.015735792286968e-4	1.1207360058165622e-4
HOXD1	2.6865008500004304e-5	2.617647927508166e-5	1.9471295183887767e-5	2.32570956033484e-5
HOXD10	2.4746159357921793e-4	2.1541397871187632e-4	2.618975460320368e-4	2.711389994657239e-4
HOXD11	9.253845435259364e-5	9.098118750086609e-5	1.1630022685130084e-4	1.1003537796573778e-4
HOXD12	9.31646872815618e-5	7.981218661993133e-5	1.0742656389231691e-4	1.047311069791805e-4
HOXD13	3.4643513303441104e-4	3.2386662704723084e-4	3.6325354728950843e-4	3.1751082847263513e-4
HOXD3	4.672900365821603e-5	4.339205985739421e-5	4.334625485967367e-5	4.854504133176698e-5
HOXD4	9.912768763133267e-5	7.746551130127349e-5	7.781035760525039e-5	7.841525615001059e-5
HOXD8	6.931455540429876e-5	6.640340736041249e-5	6.457618190261207e-5	7.683655743435324e-5
HOXD9	1.2815462511208867e-4	1.0696679027354366e-4	1.2285341713562847e-4	1.3160872072077705e-4
HSF1	2.260808547821743e-3	1.2917500404795216e-3	2.223980395649866e-3	2.363606915266758e-3
HSF2	1.0459224655502597e-3	3.309959086814264e-4	1.4237755044924753e-3	1.9929693734877657e-3
HSF4	4.5788250249843515e-5	4.921028203176738e-5	5.172218750153904e-5	5.09273190924068e-5
HSF5	1.0792094194010794e-4	2.338975929838475e-4	2.2250615505192844e-4	4.953030267893814e-5
HSFX1	1.8717697153642118e-5	2.4624474254300185e-5	2.209528443536114e-5	2.266539062018677e-5
HSFX2	1.8717697153642118e-5	2.4624474254300185e-5	2.209528443536114e-5	2.266539062018677e-5
HSFY1	4.099342200220475e-5	5.200697950188287e-5	4.8447244885227465e-5	3.9046400146054616e-5
HSFY2	2.3586635827342336e-5	3.4153796085181855e-5	3.1224360935722856e-5	2.7668792849849582e-5
IKZF1	5.133128737803508e-3	5.671178175078596e-3	4.903288326807963e-3	7.93505573958694e-3
IKZF2	9.346476274941147e-4	9.787109519773514e-4	1.1817877679106298e-4	9.536637173207553e-4
IKZF3	3.0786952692914323e-3	2.8531125225750983e-3	2.121661818762155e-3	1.2714533625115421e-3
IKZF4	1.642481282194062e-4	3.682095240786122e-4	4.0152112544608816e-5	2.9406238094126827e-4
IKZF5	5.021799645532384e-4	3.079079808565242e-4	7.405922625593764e-4	5.510075238884676e-4
INSM1	8.546944716144816e-5	8.163374292800724e-5	9.567302721884627e-5	9.752198772758487e-5
IRF1	5.57939619756365e-3	6.981054260574167e-3	6.963095485860345e-3	7.577804030427208e-3
IRF2	2.6436402437011834e-3	4.261258996431491e-3	3.2981409691489106e-3	2.262244518576325e-3
IRF3	7.461355593047237e-3	5.342845368125738e-3	4.665556722068232e-3	6.223563936920848e-3
IRF4	2.8941902493517446e-3	4.785642403212608e-3	2.3063994335193625e-3	3.141338414565456e-3
IRF5	5.106075367537407e-4	2.796909510103493e-4	6.209354440430517e-4	3.9982977337905484e-4
IRF6	4.653980209934522e-5	5.255108415594387e-5	4.479789718964542e-5	5.191638001432419e-5
IRF7	2.964936595999618e-3	2.380995006744354e-3	8.333492422162581e-4	3.54751318836389e-3
IRF8	2.868865183059186e-3	3.4978777549274326e-3	3.7785789577145313e-3	3.969952168760272e-3
IRF9	2.28614598468207e-3	1.5060399391424555e-3	9.644934729323373e-4	1.707318846615527e-3
IRX1	3.706430600064901e-5	3.986688158438698e-5	3.3468459208647045e-5	4.831337648464127e-5
IRX2	4.464781083915631e-5	3.478364246716752e-5	3.307957951789992e-5	4.9488677462683755e-5
IRX3	3.9599941660604904e-5	4.172459662603002e-5	3.5761955237710104e-5	4.818814044433207e-5
IRX4	6.904189309582691e-5	6.344965133211062e-5	5.8552388418147585e-5	7.05661679141518e-5
IRX5	7.183897878870364e-5	6.243967516629306e-5	5.796679061325025e-5	6.819992965327004e-5
IRX6	1.2798961952029928e-4	1.1707931322987423e-4	1.3802779004486437e-4	1.1878211517617971e-4
ISL1	1.2912271317363377e-4	1.0011271345376931e-4	1.4372832153563157e-4	1.239515675197763e-4
ISL2	5.2829186421776445e-5	5.6704342799490594e-5	5.156573967021608e-5	6.493780248964832e-5
ISX	7.936001469852115e-5	7.891702233923245e-5	8.257917962191418e-5	8.025010391171197e-5
JDP2	1.0576283406002994e-4	2.2243186667179738e-4	1.1084517360582183e-4	8.458306040169577e-5
JRKL	6.575700682800091e-5	1.1089489968772411e-5	5.403949381231442e-5	1.4476639609275064e-5
JUN	1.4312322719575703e-2	1.300272913183171e-2	2.1352042892235298e-2	1.539179710207289e-2
JUNB	7.826124886488085e-3	9.106901348880203e-3	1.12683721981006e-2	8.516225256612577e-3
JUND	1.2258155566106216e-3	1.4640806150039857e-3	3.001374427024757e-3	1.7116815199622382e-3
KDM2A	7.385419714560435e-5	9.719141610737865e-5	5.9583594493374845e-5	7.946728563970414e-5
KDM2B	5.070102421509625e-5	4.4755719443486645e-5	4.5102640615790276e-5	6.473402890504213e-5
KLF1	4.7372881803221887e-4	4.055299799651171e-4	4.051852604129879e-4	4.4077605292457817e-4
KLF10	2.4288200043441613e-3	2.1760177006410635e-3	4.565733254981834e-3	2.733431724663346e-3
KLF11	1.9026591255376742e-4	1.547328458350292e-4	6.429093722288156e-5	1.583200815520157e-4
KLF12	5.080835036107568e-3	4.754035027912879e-3	4.793406176560636e-3	4.614617851778628e-3
KLF13	6.840456883509948e-4	1.751001966167023e-3	1.0178915034661435e-3	8.343276987802073e-4
KLF14	2.6942845024462814e-4	2.5338432662657995e-4	2.5136414389417773e-4	2.7868626912147716e-4
KLF15	4.473211417469541e-4	4.360727953848813e-4	4.390106208764189e-4	4.503902167299146e-4
KLF16	2.2226698673519777e-4	1.9776922150853058e-4	5.033590088542263e-4	4.932706221294042e-4
KLF17	1.2953636358478828e-4	1.0508468323903092e-4	1.384231516059156e-4	1.1166285078151065e-4
KLF2	3.066556180553405e-4	9.861216519115993e-4	2.5822773990596282e-3	3.879806534705688e-3
KLF3	1.346803985940048e-3	1.0653670235218579e-3	9.03273471645722e-4	2.2263579346310865e-3
KLF4	2.268100349567033e-3	1.5491448542243233e-3	1.5039401209121347e-3	1.2697012046233897e-3
KLF5	3.7564865043797076e-4	3.3130270660003446e-4	3.6171015050125746e-4	3.4779970154136166e-4
KLF6	1.3237098966093505e-2	9.056560686913065e-3	1.3978542043315518e-2	8.919958742231036e-3
KLF7	7.699472493905945e-4	8.545841659107718e-4	1.4574125684363422e-3	9.966779126465602e-4
KLF8	1.2560796780744754e-4	9.883808260167587e-5	1.0507841348770412e-4	1.1074541374470452e-4
KLF9	1.2397986547137878e-3	2.838077437425424e-3	1.6194504355432533e-3	3.080425051596199e-3
KMT2A	2.2927662063365844e-4	3.9390613165442875e-4	3.302645448969146e-4	3.510317351962714e-4
LBX1	3.945946097338798e-5	4.2084280561483685e-5	4.447087025392552e-5	4.1761157919435784e-5
LBX2	1.1896315314900255e-4	1.0711762490561898e-4	1.11482998072026e-4	1.1041950459176656e-4
LCOR	3.082102165532628e-4	2.8604071307931987e-4	2.771887629470282e-4	2.3878866631895946e-4
LCORL	1.3409772333402794e-4	2.7936737241936237e-4	3.33877915323315e-4	1.9599928577977482e-4
LEF1	2.382728117493583e-3	3.323073924792426e-3	5.214127879623764e-3	6.713137394209641e-3
LHX1	4.740648307245721e-5	3.4910069249027366e-5	3.999668272862453e-5	4.361684876127334e-5
LHX2	7.892115669064421e-5	7.769227229025472e-5	8.068408388755906e-5	8.359365529911147e-5
LHX3	6.118802019690079e-5	6.777073737985922e-5	5.82960414779987e-5	6.18419380722966e-5
LHX4	7.239373680323775e-5	1.9061915937199157e-4	6.978597409971286e-5	6.98202760945412e-5
LHX5	5.959119214218299e-5	5.274940848771583e-5	4.8041256213147794e-5	6.147362066069619e-5
LHX6	1.2732775211174603e-4	1.3264477508652292e-4	1.1908282201159303e-4	1.2793576826490636e-4
LHX8	2.772005513390754e-4	2.313453211267595e-4	2.3858002486140244e-4	2.662279585552664e-4
LHX9	8.308526411757304e-5	9.09597343292192e-5	9.071980921590271e-5	7.881318080122461e-5
LIN28A	2.4604598268408362e-5	3.695182256021635e-5	1.7405775710493317e-5	1.5024068114900253e-5
LIN28B	3.182897430628464e-5	2.6733560923635735e-5	5.6893799470388923e-5	4.231141249623346e-5
LIN54	5.774546892650817e-4	1.2487948414287462e-3	2.595907493873205e-4	7.171313521486829e-4
LMX1A	5.833644643143166e-5	6.57815316347814e-5	5.2024360975197245e-5	6.2222736266279e-5
LMX1B	1.0096790564457782e-4	1.1914447085702241e-4	1.0867760833775395e-4	1.0840792546638832e-4
LTF	5.401078948499231e-5	5.282890940524534e-5	6.86320989857358e-5	7.185526461260252e-5
LYL1	1.0975682379739523e-4	5.666617621185011e-4	1.0866262091459075e-4	1.050216696679404e-4
MAF	2.994473097738466e-3	2.1025957849059983e-3	2.1885273395841724e-3	5.695976354281776e-4
MAFA	2.2016522936749868e-4	1.9960584204622257e-4	1.9249438491366418e-4	1.7881877579897773e-4
MAFB	9.772825510703537e-5	2.573198068472566e-4	5.086185411315833e-4	8.876038192274852e-5
MAFF	8.597189796194309e-4	1.8129996336796088e-3	1.4831710460352743e-3	1.1792139657433296e-3
MAFG	9.234535561125834e-4	5.437333700886732e-4	8.177077620476803e-4	1.5150952022965176e-4
MAFK	2.675269778337077e-4	1.1957722764722832e-4	6.12969972488102e-4	4.511131769985309e-4
MAX	1.111125369715675e-3	1.9065621324118598e-3	1.7375325532665374e-3	1.8151112366423493e-3
MAZ	1.9188307710961384e-3	1.3172101401751103e-3	2.112271717926805e-3	1.3273382814889315e-3
MBD2	2.6096639908824304e-4	2.653818649799338e-4	1.0415534107801577e-3	2.824879300267184e-4
MBNL2	1.828009326016294e-4	4.992257489316106e-4	5.643940669599418e-4	6.380499248391818e-4
MECOM	1.2203199712366186e-4	1.1106575604859987e-4	1.1531511708003545e-4	1.2395209739183638e-4
MECP2	6.839404167633343e-4	3.7074896339380403e-4	4.954254282881062e-4	9.540343192528612e-4
MEF2A	2.1564750304502414e-3	5.439948880441299e-4	2.280079146936685e-3	2.321284994828757e-3
MEF2B	2.0017926462181527e-4	2.188245926182611e-4	2.5274340479682084e-4	9.57536876786243e-4
MEF2C	5.941892320830999e-4	2.6602501573542653e-3	2.5015244315029486e-3	1.1284279572909054e-3
MEF2D	2.646974081672634e-3	2.4248127706695015e-3	2.6915541744422524e-3	2.8771369206990324e-3
MEIS1	1.0193022752589908e-4	1.217967354312124e-4	1.715108938605039e-4	1.472985474187714e-4
MEIS2	1.2046644946004119e-4	9.529945848548924e-5	9.560419601353697e-5	7.582624525903883e-5
MEIS3	5.91623400933062e-5	5.805352410012325e-5	5.3400746706194886e-5	4.7980430964503204e-5
MEOX1	1.1760880695579543e-4	4.0566904128197534e-4	1.0346474598395211e-3	2.149981416383793e-4
MEOX2	7.930700776164237e-5	6.871462707447308e-5	6.757724938204996e-5	8.2565934339434e-5
MESP1	5.596015565197673e-4	5.81872632597953e-5	5.917530991330553e-5	6.279945958814194e-5
MESP2	5.199424638477791e-5	3.444774847288554e-5	4.2288911046676236e-5	3.6620431537072534e-5
MGA	5.431697823787894e-4	3.9367733923547705e-4	8.227445058955143e-4	1.1972559836401556e-3
MITF	7.573388569817272e-5	9.541440423500801e-5	7.601385255355716e-5	6.685191524162969e-5
MIXL1	1.0792446267788078e-4	2.9764987903627957e-5	7.86571914018711e-5	1.7095850426786761e-4
MLX	1.1652632498023493e-3	1.1942076031926816e-3	1.058298181416759e-3	1.4883117117004386e-3
MLXIP	1.636288985157646e-4	1.3139176903101632e-4	2.7163254987719153e-4	1.8815216468318508e-4
MLXIPL	8.693797745664397e-5	4.7721485603052736e-5	2.5436060901242656e-4	3.531614796347208e-4
MNT	5.842998587716793e-5	2.2374233245754775e-5	3.7868283438178436e-5	8.86194707896509e-5
MNX1	6.665977769653215e-5	6.327688844167195e-5	6.160316360002072e-5	7.184925383854451e-5
MSANTD3	1.637959459441042e-4	6.955381558610981e-5	3.662098741730109e-5	3.446705102494754e-5
MSC	8.012307132310503e-5	6.158261921848212e-5	7.900864094007604e-5	7.654311386664356e-5
MSGN1	4.5682910359640035e-5	3.709766085773839e-5	3.786203103907772e-5	3.938222944225032e-5
MSX1	5.148950673878541e-5	4.184442807477436e-5	4.848779152261167e-5	5.555450658631541e-5
MSX2	4.883511972798911e-5	4.599975723844323e-5	6.49011915168643e-5	4.49118815694957e-4
MTERF1	3.0336705417112567e-5	4.306593330376666e-5	6.883371561686973e-5	2.7822477069994043e-5
MTF1	7.076463650265495e-4	5.324712384134802e-4	8.240820530769314e-4	3.7000548864607994e-4
MTF2	9.67768348691669e-4	3.8834604272437875e-4	8.108289652904588e-4	4.4936834295319396e-4
MXD1	2.764197122854035e-4	5.357536280725071e-4	2.74344027773795e-4	1.658249175555608e-4
MXI1	3.999990260831982e-4	1.3298400316127175e-4	1.515992196497831e-4	1.3282233069330067e-3
MYB	4.8476951334642637e-4	2.3662117098926784e-4	2.0024846543816423e-4	2.5596511315984324e-4
MYBL1	4.139835600310175e-5	1.4715432034710971e-4	3.103532237581985e-5	8.181198908739763e-5
MYBL2	4.659631285987598e-4	3.482087282061805e-4	4.0152311074042387e-4	7.449883899533744e-5
MYC	7.947978524248825e-4	9.758617355108436e-4	5.282461259647098e-4	7.918453535377351e-4
MYCN	8.599597097466496e-5	8.557706421565524e-5	7.082974008108621e-5	7.25101246414779e-5
MYF5	4.434021392407484e-5	4.779263404531059e-5	6.004508169810033e-5	4.8515518676782844e-5
MYF6	1.170582204481412e-4	8.814081546101799e-5	9.874767930994243e-5	8.3271093212527e-5
MYNN	6.091334142018813e-4	6.603611622963456e-4	7.05646743804415e-4	8.280572924650955e-4
MYOD1	2.160585272214786e-4	1.5621903763450156e-4	1.907241679367445e-4	1.5577651648383977e-4
MYOG	2.0857682901217166e-4	1.417014093992409e-4	1.767769250585581e-4	1.477938636329243e-4
MYPOP	1.7526249783641333e-5	1.4871015325802673e-5	1.5132047308220963e-5	1.4834772892840044e-5
MYRF	8.232693232006903e-5	7.350811601007418e-5	7.960712091994985e-5	7.685439205177382e-5
MYT1L	6.628855691318721e-5	2.0000830351630074e-4	7.290343520788753e-5	2.3578332403760284e-4
MZF1	2.702885042650502e-3	2.5637216961352086e-3	6.981241786857063e-3	3.8695341937650045e-3
NAIF1	1.336602350338033e-4	1.0458031545087026e-4	4.4492057087199924e-5	1.208666227677568e-5
NANOG	6.515257404859163e-4	5.237599115924293e-4	7.478868019774037e-4	6.439184087375278e-4
NANOGP8	2.6556019946629815e-5	3.291529204680767e-5	4.118049179573484e-5	7.204092784162576e-5
NEUROD1	1.3415631772716646e-4	1.2256941370540852e-4	1.2549263658452896e-4	1.225931736968531e-4
NEUROD2	3.925864036695668e-5	5.048286467103301e-5	3.738016690630931e-5	3.762233989650588e-5
NEUROD4	4.0017560890440315e-5	2.9367402403545305e-5	4.199360034092975e-5	3.842338650003507e-5
NEUROD6	2.7497690547420943e-5	1.9347175190593677e-5	2.5941699186562303e-5	2.6895010726546275e-5
NEUROG1	2.796547428374656e-5	2.2578984382363606e-5	2.442682690686354e-5	2.926942823080442e-5
NEUROG2	5.8416988206114206e-5	4.188723294182921e-5	5.0427434260699066e-5	5.668725104013272e-5
NEUROG3	2.8849277586896612e-5	2.3704525576810092e-5	2.4481945803623257e-5	3.111161128073886e-5
NFAT5	1.5981068256420423e-3	2.488498169577924e-3	2.4959645766218664e-3	1.9708306077849728e-3
NFATC1	6.083649541797003e-3	5.494537760650359e-3	3.0047444229092633e-3	4.487644525094953e-3
NFATC2	2.5939026826539537e-3	3.0641277144732876e-3	1.5475772752695446e-3	1.27921814154979e-3
NFATC3	3.3395953444376983e-4	2.9878425864280495e-4	2.721408908326914e-4	1.0801082009270593e-3
NFATC4	3.170161936397438e-4	2.939937868079419e-4	2.947761952363292e-4	2.989756543956493e-4
NFE2	1.3035026647672225e-4	1.0401757511982793e-4	1.3160898907279474e-4	1.1291252557856787e-4
NFE2L1	5.51428788655691e-4	1.4994531255439387e-3	1.4840943690455364e-4	5.783827091676623e-4
NFE2L2	1.7560323035669852e-3	1.3983457442576634e-3	2.2531520094779523e-3	1.8735386649650992e-3
NFE2L3	1.2626224056384898e-4	2.767408411401371e-4	4.286420053363042e-4	1.2315701373317577e-4
NFE4	2.3505356044821674e-4	1.952792935687436e-4	2.091429245841394e-4	2.3612229257429646e-4
NFIA	3.942964001334076e-4	4.821281293694102e-4	2.9680134949975246e-4	4.877935640985105e-5
NFIB	6.130714438736911e-5	4.9666698518007245e-5	6.906913479711055e-5	1.0169001672848458e-4
NFIC	6.557250612245387e-4	2.808403182086225e-4	8.177053035159519e-4	2.011068609137118e-4
NFIL3	8.213955645855063e-5	5.603935990784636e-5	2.0446144590518102e-4	8.71403952394059e-5
NFIX	6.971989129675297e-5	5.239354776615051e-5	6.433624661458815e-5	4.687697619360702e-5
NFKB1	2.1310119941374364e-3	1.4475331097824245e-3	8.24149155428135e-4	1.9337350561420105e-3
NFKB2	7.040369900483154e-4	1.066001897438711e-4	2.7186014294639806e-4	4.5948098808996517e-4
NFYA	1.7070902805976333e-3	2.5598437148609894e-3	2.2937397232893285e-3	1.8214642215332506e-3
NFYB	1.2540022435079518e-3	1.8494002688110075e-3	1.557186420721311e-3	8.89756844444084e-4
NFYC	1.9214239756862473e-3	2.4774391951803976e-3	1.005072158263775e-3	2.008283226709347e-3
NHLH1	9.655388231959397e-5	8.177072437550344e-5	9.313776702154272e-5	8.642667576306409e-5
NHLH2	1.3832778918696948e-4	1.471155621863567e-4	1.357045290943592e-4	1.4180261883468183e-4
NKX1-1	4.396893298941564e-5	2.9185051596539706e-5	2.9063117993476385e-5	2.8329153879484065e-5
NKX1-2	4.763216007822145e-5	3.610280339229647e-5	3.9298973570034895e-5	3.656323997004798e-5
NKX2-1	1.4491640826518756e-4	1.2053006273863198e-4	1.2951696637372636e-4	1.479828546977225e-4
NKX2-2	3.010780371180577e-4	2.0370377647597538e-4	2.2371282292722044e-4	2.325139431933137e-4
NKX2-3	5.962554742993979e-5	6.598662502446343e-5	5.927644383103114e-5	6.284142415533689e-5
NKX2-4	5.1714306291229745e-5	5.6401926232166205e-5	4.28924493651178e-5	4.639077882331428e-5
NKX2-5	3.642634964567437e-4	2.826675089762456e-4	3.0396653699712447e-4	3.2572703086582915e-4
NKX2-6	5.052818057199038e-5	5.118841192936981e-5	4.354529326455105e-5	4.051206885262619e-5
NKX2-8	1.2828497322039267e-4	1.077738281224769e-4	1.0465288051815547e-4	1.2141036704627824e-4
NKX3-1	1.7491407782440775e-4	1.680188930423857e-4	1.8406910549361154e-4	1.0537049967501183e-3
NKX3-2	2.61177635921961e-4	2.720820257747249e-4	2.5921882269272023e-4	2.467868479354401e-4
NKX6-1	8.052899678167582e-5	7.012052412125657e-5	7.270664837826543e-5	8.399776133431885e-5
NKX6-2	9.102338539321074e-5	8.290506359869568e-5	8.60558542657221e-5	8.465393328176458e-5
NKX6-3	4.466288110210836e-5	4.286059920124115e-5	4.603185253706001e-5	4.127389321794281e-5
NOBOX	6.347362115327802e-5	5.846103531331573e-5	5.237878728081501e-5	5.138384519882386e-5
NOTO	7.55779308206309e-5	7.112960553500784e-5	6.875062893998855e-5	1.3389882365991772e-4
NPAS2	6.923621917851838e-5	3.18661604050446e-5	4.26432778723312e-5	3.688098858097517e-5
NR0B1	7.042268618280274e-5	5.4502995412814507e-5	4.5404155300476974e-5	5.65810477619539e-5
NR1D1	4.664789912312958e-4	5.717831002509005e-4	3.5921143371871346e-4	4.991756766521571e-4
NR1D2	1.2947147146066728e-4	4.747749857133774e-5	2.676917626974432e-4	3.2944843831796155e-4
NR1H2	4.5161652650293913e-4	2.7517748895103703e-4	5.225184919886592e-4	4.483310242563619e-4
NR1H3	2.3129252461164424e-4	1.089949379969584e-4	5.78992125458969e-4	2.1146886604402686e-4
NR1H4	1.225186027131909e-4	1.2259767116272905e-4	1.3990607829005388e-4	1.3698987325391158e-4
NR1I2	7.531569717028567e-5	5.8406626060096515e-5	6.600286309957409e-5	6.793491736842653e-5
NR1I3	7.313161081524359e-5	7.067282250344593e-5	2.6831175321351123e-4	7.647701419496774e-5
NR2C1	5.891124090194235e-4	8.739224638091229e-5	5.281228766161115e-4	5.166827414162082e-4
