	CXCR5hi_PD1hi	CXCR5pos_PD1int	CXCR5pos_PD1neg	Naive
IKZF4	6.842285323297448e-4	0.0	3.204391676241547e-2	8.775008775008253e-5
IKZF5	0.0	0.0	0.0	0.0
INSM1	6.6712281902154835e-3	1.2312542603953647e-2	1.7192220945572156e-2	2.3648648648648685e-2
IRF1	0.0	0.0	0.0	0.0
IRF2	0.0	0.0	0.0	0.0
IRF3	0.0	0.0	0.0	0.0
IRF4	0.0	0.0	0.0	0.0
IRF5	0.0	4.2603953646858095e-5	0.0	0.0
IRF6	3.643516934656177e-2	3.9834696659850066e-2	2.6979871483892914e-2	0.30804668304668303
IRF7	0.0	0.0	0.0	0.0
IRF8	0.0	0.0	0.0	0.0
IRF9	0.0	0.0	0.0	0.0
IRX1	5.448169688676019e-2	0.12734321745057942	0.10277033065236818	0.13917163917163922
IRX2	0.5173622990078686	0.47882583503749143	0.46925401080897056	0.3155931905931906
IRX3	7.565001710571329e-2	0.24262951601908656	0.1631558789735733	6.712881712881713e-2
IRX4	8.638385220663736e-3	2.330436264485347e-2	5.489595301927719e-3	2.4964899964899923e-2
IRX5	8.467328087581216e-3	2.4284253578732096e-2	1.7319885952593705e-2	1.0968760968760982e-2
IRX6	1.5822784810126667e-3	5.1550783912747145e-3	4.4682752457551045e-3	4.343629343629307e-3
ISL1	2.1382141635306606e-3	9.074642126789323e-3	8.298225456402353e-3	7.15163215163217e-3
ISL2	1.0135135135135087e-2	2.9865371506475835e-2	5.408740797480749e-2	3.852228852228856e-2
ISX	5.003421142661613e-3	1.5720858895705514e-2	1.2000510660028052e-2	1.2679887679887702e-2
JDP2	1.7105713308245285e-3	0.0	6.893910379165091e-3	7.020007020007046e-3
JRKL	7.902839548409168e-2	1.0	0.9891059194008256	1.0
JUN	0.0	0.0	0.0	0.0
JUNB	0.0	0.0	0.0	0.0
JUND	0.0	0.0	0.0	0.0
KDM2A	1.7105713308245285e-3	8.520790729382721e-5	1.9149751053236796e-3	2.4131274131273805e-3
KDM2B	0.29657030448169686	1.5081799591002087e-2	0.4712966509213158	0.22736047736047738
KLF1	0.0	0.0	0.0	0.0
KLF10	0.0	0.0	0.0	0.0
KLF11	2.1382141635306606e-3	7.455691888207272e-3	0.187114345291289	6.274131274131234e-3
KLF12	0.0	0.0	0.0	0.0
KLF13	0.0	0.0	0.0	0.0
KLF14	8.552856654122643e-4	2.5988411724607863e-3	2.595855142772052e-3	1.5356265356265553e-3
KLF15	0.0	0.0	0.0	0.0
KLF16	1.1546356483065345e-3	5.453306066803054e-3	0.0	0.0
KLF17	4.062606910708144e-3	1.4016700749829636e-2	1.4596365802800104e-2	9.257634257634262e-3
KLF2	6.842285323297448e-4	0.0	0.0	0.0
KLF3	0.0	0.0	0.0	0.0
KLF4	0.0	0.0	0.0	0.0
KLF5	0.0	0.0	0.0	0.0
KLF6	0.0	0.0	0.0	0.0
KLF7	0.0	0.0	0.0	0.0
KLF8	2.0526855969893454e-3	7.839127471029328e-3	6.936465381505608e-3	6.8883818883819226e-3
KLF9	0.0	0.0	0.0	0.0
KMT2A	2.009921313718799e-3	1.082140422631217e-2	5.915145325332993e-3	6.669006669006716e-3
LBX1	0.2174136161477933	0.25230061349693256	0.2442231584322737	0.4673569673569674
LBX2	2.223742730071865e-3	9.71370143149286e-3	6.638580365121882e-3	6.230256230256193e-3
LCOR	0.0	0.0	8.936550491510653e-4	0.0
LCORL	1.7105713308245285e-3	0.0	0.0	2.325377325377298e-3
LEF1	0.0	0.0	0.0	0.0
LHX1	4.802429011289766e-2	0.1318592365371506	2.9873611643048692e-2	0.1329413829413829
LHX2	2.2665070133424114e-3	1.1460463531015708e-2	9.53232052427766e-3	8.687258687258725e-3
LHX3	3.079028395484129e-3	2.4880708929788664e-2	1.000042555002345e-2	8.292383292383243e-3
LHX4	4.319192610331868e-3	3.4935241990456944e-3	1.5745350865994268e-2	1.4259389259389299e-2
LHX5	1.0049606568593883e-2	5.9049079754601275e-2	5.740669815736843e-2	5.453667953667951e-2
LHX6	1.4112213479302582e-3	5.921949556918937e-3	5.3193752925656534e-3	5.44050544050545e-3
LHX8	0.0	0.0	0.0	0.0
LHX9	4.917892576120408e-3	1.3249829584185413e-2	1.2681390697476536e-2	1.4259389259389299e-2
LIN28A	1.0	0.8184645535105658	1.0	1.0
LIN28B	0.9995723571672939	1.0	1.0	1.0
LIN54	0.0	0.0	0.0	0.0
LMX1A	8.039685254875084e-3	2.9609747784594465e-2	2.821396655176811e-2	2.891365391365386e-2
LMX1B	1.967157030448141e-3	9.756305385139719e-3	6.510915358100333e-3	6.14250614250611e-3
LTF	1.6421484775915207e-2	3.2080777096114566e-2	3.1958806757734326e-2	5.0280800280800286e-2
LYL1	3.3356140951077418e-3	0.0	1.0894080599174405e-2	7.5026325026325e-3
MAF	0.0	0.0	0.0	0.0
MAFA	1.2401642148477388e-3	5.069870483980887e-3	5.4470402995872025e-3	5.001755001755037e-3
MAFB	5.516592541908949e-3	3.706543967280207e-3	0.0	2.9089154089154134e-2
MAFF	0.0	0.0	0.0	0.0
MAFG	0.0	0.0	0.0	5.8792558792558625e-3
MAFK	6.842285323297448e-4	1.107702794819354e-2	0.0	0.0
MAX	0.0	0.0	0.0	0.0
MAZ	0.0	0.0	0.0	0.0
MBD2	1.7960998973657327e-3	1.474096796182689e-2	4.510830248095621e-3	5.967005967005945e-3
MBNL2	9.408142319534685e-4	0.0	0.0	0.0
MECOM	1.4539856312008048e-3	6.092365371506481e-3	4.212945231712006e-3	5.133380133380161e-3
MECP2	0.0	0.0	0.0	0.0
MEF2A	0.0	0.0	0.0	0.0
MEF2B	0.0	6.390593047034265e-4	0.0	0.0
MEF2C	0.0	0.0	0.0	0.0
MEF2D	0.0	0.0	0.0	0.0
MEIS1	1.6250427642833243e-3	5.83674164962511e-3	4.4682752457551045e-3	4.694629694629748e-3
MEIS2	5.516592541908949e-3	8.222563053851384e-3	8.298225456402353e-3	1.1451386451386436e-2
MEIS3	0.1901300034211426	2.6797886843899166e-2	6.047065832588616e-2	0.21117058617058615
MEOX1	1.753335614095075e-3	0.0	0.0	0.0
MEOX2	2.9079712624016096e-3	1.806407634628493e-2	1.059619558279079e-2	1.053001053001057e-2
MESP1	0.0	0.11716087252897067	4.395931741776249e-2	7.581607581607586e-2
MESP2	0.1257269928156004	0.7769683026584867	0.5980680028937402	0.8676728676728677
MGA	0.0	0.0	0.0	0.0
MITF	8.595620937393078e-3	4.63104976141786e-2	3.749095706200267e-2	1.9305019305019266e-3
MIXL1	2.009921313718799e-3	0.40891274710293113	1.0511085578109758e-2	3.159003159003193e-3
MLX	0.0	0.0	0.0	0.0
MLXIP	1.1546356483065345e-3	7.455691888207272e-3	0.0	0.0
MLXIPL	4.058330482381112e-2	0.11290047716428087	0.0	0.0
MNT	5.516592541908949e-3	0.9973159509202454	0.5386186646240265	8.16075816075812e-3
MNX1	3.079028395484129e-3	1.665814587593728e-2	1.3617600748968006e-2	1.4040014040014093e-2
MSANTD3	2.1382141635306606e-4	9.245057941376977e-3	5.2342652878845874e-2	0.5194366444366445
MSC	3.763256927813874e-3	1.3207225630538555e-2	1.1702625643644438e-2	1.5224640224640207e-2
MSGN1	0.1299178925761204	0.6646642808452625	0.3830801310694072	0.8972885222885223
MSX1	1.4154977762572685e-2	0.2320211315610089	8.647176475594709e-2	3.961916461916459e-2
MSX2	8.937735203558006e-3	4.009032038173144e-2	3.88101621345589e-2	0.0
MTERF1	0.9999144714334588	0.13978357191547375	2.0213626111749483e-2	0.9999122499122499
MTF1	0.0	0.0	0.0	0.0
MTF2	0.0	3.4083162917518672e-3	0.0	2.3692523692523393e-3
MXD1	7.269928156004024e-4	0.0	4.3406102387335554e-3	4.870129870129913e-3
MXI1	0.0	9.71370143149286e-3	6.213030341716719e-3	0.0
MYB	0.0	2.6840490797546135e-3	0.0	0.0
MYBL1	0.49649332877180974	5.027266530334029e-3	0.33580152346908376	1.1319761319761312e-2
MYBL2	0.0	0.0	0.0	0.21222358722358725
MYC	0.0	0.0	0.0	0.0
MYCN	1.0263427984946949e-2	3.813053851397408e-2	2.6469211455806607e-2	2.996665496665496e-2
MYF5	6.500171057133075e-3	1.9086571233810523e-2	3.153325673432916e-2	4.624429624429627e-2
MYF6	3.8915497776257357e-3	1.3207225630538555e-2	1.1447295629601228e-2	9.433134433134427e-3
MYNN	0.0	0.0	0.0	0.0
MYOD1	0.0	3.237900477164324e-3	2.5107451380910195e-3	3.510003510003523e-3
MYOG	1.1546356483065345e-3	3.6213360599863798e-3	3.404400187241974e-3	4.343629343629307e-3
MYPOP	1.0	1.0	1.0	1.0
MYRF	3.3356140951077418e-3	1.1290047716428053e-2	7.489680411932431e-3	1.3030888030888033e-2
MYT1L	7.483749572357201e-3	0.0	1.5192135835567444e-2	7.020007020006602e-4
MZF1	0.0	0.0	0.0	0.0
NAIF1	1.4112213479302582e-3	1.5763462849352372e-2	9.617430528958681e-2	1.0
NANOG	0.0	0.0	0.0	0.0
NANOGP8	0.5005986999657885	0.9734151329243353	0.9300395761521767	0.9157160407160407
NEUROD1	2.1809784468012072e-3	8.946830265848638e-3	7.064130388527157e-3	6.669006669006716e-3
NEUROD2	0.4534724598015737	2.0748125426039543e-2	0.39116558151410696	0.9502895752895753
NEUROD4	0.30833048238111527	0.6161383776414451	0.3207796076428784	0.7257371007371007
NEUROD6	0.9955525145398563	1.0	0.9916166645389165	1.0
NEUROG1	0.7913958262059528	0.9979550102249489	0.8613132473722286	0.9981133731133731
NEUROG2	4.716900444748551e-2	0.33175698704839807	0.10889825098940376	2.891365391365386e-2
NEUROG3	0.7978532329798153	0.9993183367416496	0.817013489935742	0.9980694980694981
NFAT5	0.0	0.0	0.0	0.0
NFATC1	0.0	0.0	0.0	0.0
NFATC2	0.0	0.0	0.0	0.0
NFATC3	0.0	0.0	0.0	0.0
NFATC4	0.0	0.0	0.0	0.0
NFE2	2.0526855969893454e-3	4.388207225630492e-3	3.1490701731988757e-3	6.230256230256193e-3
NFE2L1	0.0	0.0	5.149155283203588e-3	0.0
NFE2L2	0.0	0.0	0.0	0.0
NFE2L3	1.7105713308245285e-3	0.0	0.0	2.325377325377298e-3
NFE4	4.276428327061321e-4	1.618950238582162e-3	2.2554151240478104e-3	3.159003159003193e-3
NFIA	0.0	0.0	0.0	0.2523253773253773
NFIB	2.5829627095449892e-2	2.777777777777779e-2	0.14587854802332012	8.116883116883078e-3
NFIC	0.0	0.0	0.0	3.0712530712531105e-3
NFIL3	5.174478275744132e-3	1.5976482617586885e-2	0.0	7.107757107757129e-3
NFIX	7.740335271980814e-3	2.60736196319018e-2	4.34912123920167e-2	0.6366268866268866
NFKB1	0.0	0.0	0.0	0.0
NFKB2	0.0	1.1204839809134337e-2	1.829865100642536e-3	0.0
NFYA	0.0	0.0	0.0	0.0
NFYB	0.0	0.0	0.0	0.0
NFYC	0.0	0.0	0.0	0.0
NHLH1	7.398221005815997e-3	3.8982617586912016e-2	1.795821098770156e-2	1.7550017550017505e-2
NHLH2	1.6678070475538709e-3	7.583503749147957e-3	5.830035320651961e-3	5.3966303966304086e-3
NKX1-1	0.9378634964078002	0.9292774369461486	0.8287161155793863	0.9946033696033696
NKX1-2	0.7096732808758125	0.818805385139741	0.5050427677773522	0.9731923481923482
NKX2-1	1.7105713308245285e-3	3.9195637355146085e-3	2.2554151240478104e-3	5.308880308880326e-3
NKX2-2	0.0	4.2603953646858095e-5	8.511000468103269e-5	2.3692523692523393e-3
NKX2-3	2.0398563120082147e-2	4.20501022494888e-2	6.417294352951186e-2	6.528606528606529e-2
NKX2-4	4.900786862812179e-2	4.4009884117246045e-2	0.163368653985276	0.1767725517725518
NKX2-5	0.0	0.0	0.0	0.0
NKX2-6	6.581423195347247e-2	6.923142467620991e-2	0.4130388527171369	0.21511934011934009
NKX2-8	2.437564146424931e-3	5.1550783912747145e-3	6.340695348738268e-3	6.844506844506881e-3
NKX3-1	8.552856654122643e-4	2.3006134969325576e-3	2.5107451380910195e-3	0.0
NKX3-2	0.0	0.0	0.0	0.0
NKX6-1	4.789599726308547e-3	1.5380027266530316e-2	1.3234605727903359e-2	8.994383994384014e-3
NKX6-2	3.549435511460808e-3	1.665814587593728e-2	1.0383420571088098e-2	9.389259389259386e-3
NKX6-3	0.11024632227163877	0.5636077027948194	2.7192646495595607e-2	0.20125482625482627
NOBOX	1.667807047553882e-2	7.741138377641443e-2	4.2810332354568326e-2	0.10152685152685148
NOTO	1.4497092028737613e-2	2.6457055214723968e-2	2.6469211455806607e-2	6.274131274131234e-3
NPAS2	3.7204926445433273e-3	0.5916837082481254	0.8099919145495553	0.5183397683397684
NR0B1	1.3256927813889874e-2	3.1058282208588972e-2	6.510915358100344e-2	4.1374166374166355e-2
NR1D1	0.0	0.0	0.0	0.0
NR1D2	0.0	1.5209611451942773e-2	0.0	0.0
NR1H2	0.0	0.0	0.0	0.0
NR1H3	3.421142661649279e-4	5.5811179277437395e-3	0.0	4.3875043875041264e-5
NR1H4	1.3684570646596006e-3	5.1550783912747145e-3	3.659730201285183e-3	4.870129870129913e-3
NR1I2	8.980499486828553e-3	3.335889570552142e-2	2.344780628962939e-2	2.4306774306774304e-2
NR1I3	8.167978104686946e-3	2.7692569870483963e-2	0.0	1.9656019656019708e-2
NR2C1	0.0	1.444274028629855e-2	0.0	0.0
NR2C2	0.0	0.0	0.0	0.0
NR2E1	1.2401642148477388e-3	4.558623040218146e-3	3.532065194263634e-3	0.0
NR2E3	0.0	0.0	0.0	0.0
NR2F1	1.4112213479302582e-3	6.347989093387851e-3	5.4470402995872025e-3	6.230256230256193e-3
NR2F2	4.062606910708144e-3	2.1770620313565137e-2	1.629856589642109e-2	1.4259389259389299e-2
NR2F6	0.0	0.0	0.0	0.0
NR3C1	0.0	0.0	0.0	0.0
NR3C2	1.223058501539509e-2	0.8136503067484663	9.025915996425382e-2	0.3176114426114426
NR4A1	0.0	0.0	0.0	0.0
NR4A2	0.0	0.0	0.0	0.0
NR4A3	0.0	0.0	0.0	0.0
NR5A1	5.986999657885739e-3	2.1557600545330624e-2	2.608621643474185e-2	1.7550017550017505e-2
NR5A2	0.0	0.0	0.0	2.3692523692523393e-3
NR6A1	1.1546356483065345e-3	1.0991820040899825e-2	0.0	0.0
NRF1	0.0	0.0	0.0	0.0
NRL	1.1589120766336003e-2	2.2409679618268563e-2	0.1015787905868335	1.5356265356265553e-3
OLIG1	0.9298238111529251	0.9999573960463531	0.9854461891995404	0.9999122499122499
OLIG2	2.0526855969893454e-3	7.626107702794815e-3	5.404485297246686e-3	1.316251316251238e-4
OLIG3	2.437564146424931e-3	8.435582822085896e-3	5.532150304268235e-3	6.142506142505777e-4
ONECUT1	5.944235374615081e-3	1.2312542603953647e-2	1.4426145793438039e-2	1.5531765531765496e-2
ONECUT2	1.2016763599042135e-2	4.724778459441037e-2	3.3533341844333764e-2	3.237978237978234e-2
ONECUT3	6.542935340403733e-3	1.5720858895705514e-2	2.5107451380910195e-3	1.5838890838890785e-2
OSR1	0.37495723571672934	0.9768234492160872	0.1821779650197881	0.472007722007722
OSR2	0.0	1.1843899113837764e-2	7.447125409591915e-3	6.274131274131234e-3
OTP	4.3191926103318456e-2	0.3680555555555556	0.2953317162432444	0.38456475956475955
OTX1	1.3256927813889874e-2	2.9226312201772298e-2	1.919230605557687e-2	2.0577395577395574e-2
OTX2	6.47878891549778e-2	0.6025051124744376	0.15838971871143448	0.2212618462618463
OVOL1	0.16430037632569283	0.2469751192910702	0.1977105408740798	7.441207441207442e-2
OVOL2	1.0	1.0	1.0	1.0
PATZ1	0.0	0.0	0.0	0.0
PAX1	1.0	0.9999573960463531	0.9980850248946763	0.992979992979993
PAX2	1.0263427984946949e-2	1.716939331970002e-2	3.893782714158045e-2	2.378027378027381e-2
PAX3	3.3356140951077418e-3	1.2355146557600505e-2	6.510915358100333e-3	7.5465075465075415e-3
PAX4	1.6678070475538709e-3	7.455691888207272e-3	4.851270266819863e-3	4.870129870129913e-3
PAX5	9.408142319534685e-4	0.0	0.0	0.0
PAX6	7.269928156004024e-4	4.473415132924319e-3	0.0	0.0
PAX7	3.079028395484129e-3	1.1204839809134337e-2	8.979105493850836e-3	7.020007020007046e-3
PAX8	1.325692781388943e-3	2.6031015678254943e-2	2.9448061619643418e-2	3.6942786942786965e-2
PAX9	1.0	1.0	1.0	0.9999122499122499
PBX1	7.269928156004024e-4	2.897068847989126e-3	2.9788501638372544e-4	2.457002457002422e-3
PBX2	0.0	0.0	0.0	0.0
PBX3	0.0	0.0	3.1490701731988757e-3	0.0
PBX4	0.0	6.4331970006816785e-3	0.0	0.0
PDX1	1.1546356483065345e-3	4.388207225630492e-3	3.7448402059662156e-3	4.255879255879225e-3
PGR	1.4112213479302582e-3	5.240286298568542e-3	2.8937401591556666e-3	5.703755703755697e-3
PHF1	0.8120937393089291	0.8991564417177914	4.22571173241415e-2	0.49012811512811516
PHOX2A	5.1317139924734745e-3	1.7723244717109732e-2	1.5532575854291686e-2	1.597051597051602e-2
PHOX2B	7.269928156004024e-4	2.897068847989126e-3	3.404400187242418e-4	2.3692523692523393e-3
PITX1	5.944235374615081e-3	1.3207225630538555e-2	1.1106855610877098e-2	1.2285012285012331e-2
PITX2	1.5822784810126667e-3	6.0071574642126535e-3	5.149155283203588e-3	5.0456300456300784e-3
PITX3	2.3947998631542733e-3	9.245057941376977e-3	5.744925315970928e-3	6.274131274131234e-3
PKNOX1	4.276428327061321e-4	4.2603953646858095e-5	0.0	5.352755352755367e-3
PKNOX2	0.6213222716387273	2.83316291751875e-2	0.1023447806289629	0.6380747630747631
PLAG1	0.0	0.0	5.4470402995872025e-3	0.0
PLAGL1	9.408142319534685e-4	0.30581117927743695	0.31822630750244696	0.0
PLAGL2	0.0	5.8452624403544595e-2	0.0	0.0
POGK	1.1546356483065345e-3	8.52079072937939e-4	2.7788416528362947e-2	5.0456300456300784e-3
POU1F1	0.0	0.0	0.0	0.0
POU2AF1	0.0	0.0	0.0	0.0
POU2F1	0.0	0.0	0.0	0.0
POU2F2	0.0	0.0	0.0	0.0
POU2F3	1.1546356483065345e-3	6.0071574642126535e-3	4.978935273841412e-3	3.8610038610038533e-3
POU3F1	0.0	0.0	0.0	0.0
POU3F2	0.0	0.0	0.0	0.0
POU3F3	0.0	0.0	0.0	0.0
POU3F4	0.0	0.0	0.0	0.0
POU4F1	1.1546356483065345e-3	5.5811179277437395e-3	4.510830248095621e-3	3.7732537732537708e-3
POU4F2	9.408142319534685e-4	5.83674164962511e-3	4.4682752457551045e-3	3.8610038610038533e-3
POU4F3	9.408142319534685e-4	5.069870483980887e-3	4.383165241074072e-3	3.4222534222534406e-3
POU5F1	0.0	0.0	0.0	0.0
POU5F1B	6.414642490591982e-4	4.2603953646858095e-5	0.0	2.149877149877133e-3
POU6F1	1.3684570646596006e-3	5.794137695978141e-3	0.0	3.510003510003523e-3
POU6F2	5.559356825179607e-3	0.0	2.680965147453085e-3	1.6540891540891556e-2
PPARA	0.0	0.0	0.0	0.0
PPARD	0.0	1.9512610770279437e-2	0.0	0.0
PPARG	2.993499828942814e-3	1.0437968643490114e-2	7.574790416613464e-3	0.0
PRDM1	0.0	0.0	0.0	0.0
PRDM12	0.9627950735545672	0.9999147920927062	0.8719094429550194	0.9967093717093717
PRDM14	1.0904892234006147e-2	1.5720858895705514e-2	2.2554151240478326e-2	1.8822393822393813e-2
PRDM15	1.325692781388943e-3	0.0	8.511000468103269e-5	3.4222534222534184e-2
PRDM16	0.0	0.0	0.0	0.0
PRDM4	0.0	9.245057941376977e-3	0.0	0.0
PRDM5	1.0348956551488153e-2	1.861792774369464e-2	4.978935273841412e-3	1.4215514215514258e-2
PRDM6	0.0	0.0	0.0	0.0
PRDM9	1.1546356483065345e-3	3.4935241990456944e-3	2.8511851568151503e-3	3.510003510003523e-3
PROP1	1.4112213479302582e-3	6.731424676209907e-3	5.064045278522444e-3	3.8610038610038533e-3
PROX1	0.4037375983578515	0.7443762781186094	0.5512575003191625	0.5399701649701649
PROX2	0.9995723571672939	0.9999147920927062	0.9971062598408443	0.9994734994734995
PRRX1	0.0	0.0	0.0	0.0
PRRX2	1.2401642148477388e-3	4.984662576687171e-3	3.6171751989446665e-3	4.826254826254872e-3
PTF1A	1.4112213479302582e-3	5.5811179277437395e-3	5.404485297246686e-3	5.835380835380821e-3
PURA	0.0	0.0	0.0	0.0
RARA	0.0	0.0	0.0	0.0
RARB	2.3947998631542733e-3	5.921949556918937e-3	4.851270266819863e-3	8.731133731133767e-3
RARG	2.736914129319201e-3	0.0	4.4682752457551045e-3	7.5465075465075415e-3
RAX	5.174478275744132e-3	2.1557600545330624e-2	1.608579088471851e-2	2.1191646191646152e-2
RAX2	0.6771724255901471	0.509671097477846	0.48708455678965057	0.851044226044226
RBAK	1.2401642148477388e-3	0.0	0.0	0.0
RBPJ	0.0	0.0	0.0	0.0
RBPJL	1.359904208005469e-2	6.99130879345603e-2	4.812970764713387e-2	8.15637065637066e-2
REL	0.0	0.0	0.0	0.0
RELA	0.0	0.0	0.0	0.0
RELB	0.0	0.0	9.447210519596627e-3	0.0
REST	0.0	0.0	0.0	0.0
RFX1	0.0	0.0	0.0	5.572130572130574e-3
RFX2	6.88504960656855e-3	3.519086571233809e-2	2.680965147453085e-3	0.0
RFX3	0.0	0.0	0.0	0.0
RFX4	0.1621193978788915	0.78063224267212	0.1992425209583386	3.2204282204282175e-2
RFX5	0.0	0.0	0.0	0.0
RFX6	4.113924050632911e-2	0.28962167689161555	0.2478828886335589	0.1812039312039312
RFX7	0.0	0.0	0.0	2.632502632502587e-3
RFX8	0.5392148477591516	0.9006901840490797	0.524873398868037	0.16760266760266762
RHOXF1	1.650701334245641e-2	8.124573960463533e-2	2.5533001404315026e-2	9.345384345384344e-3
RHOXF2	0.624230242901129	0.3399369461486026	0.21639218690157025	0.46503159003159
RHOXF2B	0.624230242901129	0.3399369461486026	0.21639218690157025	0.46503159003159
RORA	0.0	0.0	0.0	0.0
RORB	0.5632911392405063	5.103953646898429e-2	6.761989871909446e-2	0.4584503334503335
RORC	0.0	0.0	0.0	0.0
RREB1	0.0	3.32310838445804e-3	0.0	0.0
RUNX1	0.0	0.0	0.0	0.0
RUNX2	1.1546356483065345e-3	0.0	2.9788501638368103e-3	3.7293787293787295e-3
RUNX3	4.276428327061321e-4	0.0	0.0	0.0
RXRA	0.0	5.921949556918937e-3	2.212860121707294e-3	0.0
RXRB	0.0	1.0480572597136972e-2	7.574790416613464e-3	0.0
RXRG	9.408142319534685e-4	1.4911383776414766e-3	0.0	4.124254124254101e-3
SALL1	0.37816455696202533	2.9055896387184754e-2	0.38120771096642414	0.5178571428571428
SALL2	0.0	0.0	0.0	0.0
SALL4	2.1809784468012072e-3	1.0437968643490114e-2	7.2769054002298494e-3	8.116883116883078e-3
SATB1	0.0	0.0	0.0	0.0
SATB2	0.10395997263085865	2.441206543967278e-2	8.46844546576453e-3	0.25618638118638115
SCRT1	1.4967499144714291e-2	3.919563735514653e-2	5.1746882846078535e-2	2.149877149877155e-2
SCRT2	0.1194406431748204	0.20667177914110424	9.987659049321251e-2	9.165496665496664e-2
SEBOX	0.10263427984946971	0.39225460122699385	0.2698838248436104	0.24008424008424012
SETDB1	0.0	0.0	0.0	0.0
SHOX	0.0	2.88854805725971e-2	2.9788501638368103e-3	5.44050544050545e-3
SHOX2	0.7318679438932604	0.5581970006816632	0.5261074939359122	0.8747806247806248
SIX1	1.4112213479302582e-3	4.856850715746375e-3	4.042725222349941e-3	3.290628290628317e-3
SIX2	6.029763941156396e-3	2.36025903203817e-2	1.2468615685773843e-2	6.581256581256634e-3
SIX3	7.056106739651069e-3	4.1198023176550747e-2	1.880931103451211e-2	1.053001053001057e-2
SIX4	1.1546356483065345e-3	5.768575323790048e-2	4.851270266819863e-3	1.5093015093015083e-2
SIX5	1.2401642148477388e-3	0.0	4.851270266819863e-3	3.8610038610038533e-3
SIX6	5.217242559014679e-3	1.5380027266530316e-2	1.1064300608536581e-2	1.0442260442260487e-2
SKOR1	1.0135135135135087e-2	9.91394001363326e-2	6.638580365121916e-2	2.5403650403650446e-2
SKOR2	1.6549777625726958e-2	0.14157293796864345	0.17370951955402358	4.352404352404349e-2
SMAD1	0.0	0.0	0.0	0.0
SMAD3	0.0	0.0	0.0	0.0
SMAD4	0.0	0.0	0.0	0.0
SMAD5	0.0	0.0	0.0	3.4222534222534406e-3
SMAD9	1.0	0.9993183367416496	0.999914889995319	0.3139259389259389
SNAI1	1.3684570646596006e-3	0.0	6.723690369802915e-3	0.0
SNAI2	0.0	3.1526925698704966e-3	1.1489850631941634e-3	1.4478764478764727e-3
SNAI3	0.0	5.53851397409677e-3	6.957742882675855e-2	1.9261144261144225e-2
SOHLH2	0.310126582278481	0.9424846625766872	0.5838120771096642	0.4517374517374517
SOX1	5.174478275744132e-3	1.2056918882072276e-2	1.3660155751308523e-2	1.2679887679887702e-2
SOX10	6.842285323297448e-4	4.2603953646858095e-5	0.0	0.0
SOX11	2.3947998631542733e-3	1.0054533060668058e-2	8.893995489169804e-3	7.107757107757129e-3
SOX12	9.549264454327744e-2	0.25724267211997276	0.5491723052044768	1.0047385047385005e-2
SOX13	6.239308929182352e-2	0.8363582140422632	9.659985531299209e-2	1.0354510354510404e-2
SOX14	1.6678070475538709e-3	7.114860259032074e-3	4.978935273841412e-3	5.616005616005615e-3
SOX15	0.0	4.643830947511973e-3	2.2554151240478104e-3	2.8957528957529455e-3
SOX17	0.0	0.0	0.0	0.0
SOX18	5.174478275744132e-3	1.7893660531697386e-2	1.0553640580450274e-2	1.0617760617760652e-2
SOX2	0.0	0.0	0.0	0.0
SOX21	1.967157030448141e-3	8.265167007498242e-3	5.915145325332993e-3	6.14250614250611e-3
SOX3	1.1546356483065345e-3	7.796523517382359e-3	2.553300140431536e-3	0.0
SOX30	7.398221005815997e-3	3.719325153374231e-2	4.464019745521086e-2	3.7249912249912254e-2
SOX4	0.0	0.0	0.0	0.0
SOX5	2.309271296613069e-3	9.41547375596452e-3	8.042895442359255e-3	6.274131274131234e-3
SOX6	1.1546356483065345e-3	8.009543285616871e-3	2.680965147453085e-3	0.0
SOX7	2.8224426958604054e-3	1.3122017723244728e-2	1.0340865568747581e-2	2.4131274131273805e-3
SOX8	1.1546356483065345e-3	5.53851397409677e-3	3.1490701731988757e-3	3.7293787293787295e-3
SOX9	8.552856654122643e-4	2.939672801635984e-3	0.0	2.7641277641277107e-3
SP1	0.0	0.0	0.0	0.0
SP2	0.0	0.0	0.0	0.0
SP3	0.0	0.0	0.0	0.0
SP4	0.0	0.0	0.0	0.0
SP5	0.9250769757098871	0.6457907293796865	0.7539044214647432	0.9923218673218673
SP6	0.1420629490249743	1.1630879345603251e-2	0.2397548831865186	0.12614075114075118
SP7	2.437564146424931e-3	1.444274028629855e-2	1.238350568109281e-2	8.292383292383243e-3
SP8	1.6678070475538709e-3	8.009543285616871e-3	6.085365334695059e-3	4.299754299754266e-3
SP9	1.967157030448141e-3	1.0395364689843256e-2	8.553555470445562e-3	5.308880308880326e-3
SPDEF	1.8388641806362793e-3	7.626107702794815e-3	5.872590322992477e-3	5.352755352755367e-3
SPI1	9.408142319534685e-4	0.0	0.0	2.4131274131273805e-3
SPIB	0.0	0.0	0.0	0.0
SPIC	1.8388641806362793e-3	1.1460463531015708e-2	9.106770500872385e-3	6.274131274131234e-3
SPZ1	0.17815600410537125	7.085037491479207e-2	4.953402272437124e-2	1.7550017550017505e-2
SREBF1	0.0	0.0	0.0	0.0
SREBF2	0.0	0.0	0.0	0.0
SRF	0.0	0.0	0.0	0.0
SRY	0.0	0.0	0.0	0.0
ST18	7.2271638727334775e-3	1.2866394001363357e-2	1.4596365802800104e-2	0.0
