Prot_1,Prot_2
ELP3,IFI30
ELP1,JUN
SLX1A|SLX1B,ERCC4
SLX1A|SLX1B,THAP11
NRDC,JUN
CCDC87,STAT3
DES,JUN
DEK,JUN
UBAP2,CREM
EBNA1BP2,JUN
ASXL1,STAT3
ASXL1,FOXK1
ASXL2,FOXK1
ZBTB38,RSBN1L
ZBTB33,FOXP3
ZBTB33,CCDC61
ZBTB33,TRIM10
ZBTB33,SUMO3
ZBTB33,SUMO2
ZBTB33,SF3B1
ZBTB33,FOXM1
ZBTB33,CTNND1
ZBTB33,NUDT22
ZBTB33,DCN
ZBTB33,WDR48
ZBTB33,ARHGEF7
ZBTB33,SGF29
ZBTB33,TRMT10A
ZBTB33,FHL5
ZBTB33,TRPV5
ZBTB33,FOXG1
ZBTB33,ENPP6
ZBTB33,GYS1
ZBTB33,CLPTM1L
ZBTB33,FOXB1
ZBTB33,FOXH1
ZBTB33,TP53
ZBTB33,DPH7
ZBTB33,FOXA3
ZBTB33,UBC
ZBTB33,GATAD2B
ZBTB34,FOXJ2
SMC1A,HSF1
SMC1A,CTCF
SMC1A,JUN
SMC1A,FOXJ2
SMC1A,IRF3
TAB2,GTF2I
TAB2,ZNF143
SGTB,C2CD5
SGTB,CD200R1
TMEM97,PDCD1LG2
SGTA,LDLRAD4
SGTA,IRF3
SGTA,PRDM1
TRIM47,SATB1
TRIM42,IKZF3
TRIM41,ZNF121
TRIM41,PRKCZ
TRIM41,ZNF460
PEX1,BATF
PEX1,ZNF180
CPLX2,MYG1
CPLX2,NDRG4
CEP170P1,CENPO
SCN3B,ANKRD46
ME1,NFYA
GNAI3,USP33
GNAI1,JUN
MPZL2,ATF4
TBK1,IRF3
TBK1,RELA
TBK1,IRF7
TBK1,REL
TBK1,EXOC2
MPZL1,STAT3
ZNF212,ZNF783
HLA-C,YBX1
KNL1,KIF18A
ZWINT,TCF12
PBDC1,JUN
PFDN5,ZNF148
PFDN5,ELK3
PFDN5,VEZF1
PFDN5,IKZF3
PFDN5,FAAP20
MTHFR,JUN
PHF21A,THAP11
PHF21A,JUN
SLC7A3,CD274
SLC7A3,WDFY2
DTNA,STAT3
PRB1,GTF2B
POMK,TNFSF9
CSNK1A1L,JUN
HIRA,MEF2A
RIN1,RRAS2
WWOX,LDLRAD4
WWOX,VEZF1
TOMM20,TOMM40
TOMM20,BAG6
TOMM20,AIP
TOMM20,TOMM22
TOMM20,PINK1
TOMM20,PRC1
TOMM20,APOA1
TOMM20,PTN
TOMM20,OCIAD1
TOMM20,NEDD1
TOMM20,JUN
TOMM20,CEP126
TOMM20,PML
TOMM20,PPHLN1
TOMM20,FAF2
TOMM20,USP30
TOMM20,TOMM70
TOMM20,HAP1
TOMM20,FEZ1
TOMM20,LIMA1
TOMM20,UBC
TOMM20,ATXN1
RPS13,JUN
RPS13,RELA
RPS12,JUN
RPS11,JUN
RPS10,JUN
RPS17,JUN
RPS16,JUN
RPS16,RELA
RPS15,JUN
RPS14,RELA
RPS14,JUN
RPS19,JUN
RPS18,JUN
RHOXF2,CREM
LATS2,RELA
LATS2,HIF1A
LATS1,TJP2
RIPK2,NFATC2
RIPK2,IRF4
ZNF417,REL
ZNF417,IKZF1
ZNF417,IKZF3
TSSC4,REL
RRAGA,DYNLT1
MCOLN3,ERMP1
HM13,ELK1
ACTN2,NCOA1
ACTN1,JUN
ACTN1,NCOA1
ACTN1,DYNLT1
ACTN1,FXN
ACTN4,STAT1
TINF2,ANXA4
EZR,JUN
HAUS7,ALG11
HAUS7,ATF4
CCDC103,CENPN
PTPRK,ANKRD46
B1AMD2,JUN
IFT20,EXOC7
GAPVD1,HSF1
NR5A1,JUN
GPR152,ANKRD46
RRP7A,JUN
RRP7A,KIF18A
MGC50722,IKZF3
ABLIM3,IKZF3
ABLIM2,SREBF2
UBXN7,HIF1A
UBXN7,NFYC
UBXN7,REL
UBXN7,PAX5
IFIT5,USP33
IFIT2,STAT2
IFIT2,STAT1
IFIT1,IRF3
TRO,IRF3
EFTUD2,HSF1
EFTUD2,JUN
EFTUD2,RELA
ISG15,STAT1
ISG15,IRF3
TRIM13,NR4A1
MAP1LC3A,JUN
MAP1LC3A,FOXK1
MAP1LC3C,LACRT
MAP1LC3B,FOXK1
GDI2,JUN
GDI1,JUN
CBY1,FOXO3
ARL5B,CENPO
ERLIN1,JUN
SPDL1,CA8
CALM1,DAPK1
CALM1,NOS2
GABRE,ERMP1
EIF4A1,JUN
KRT19,IKZF3
PAG1,CSK
PAG1,SLC25A41
PAG1,FYN
PAG1,HOXB5
PAG1,CCR1
PAG1,LCK
PAG1,TMEM185A
PAG1,LYN
TLE1,LEF1
TLE5,REL
TLE5,KLF4
TLE5,SUFU
TLE5,RELA
TLE5,ZNF467
TLE5,VEZF1
TLE5,FOSB
TLE5,IKZF3
TLE4,PAX5
SPTA1,SPTB
SPTA1,ERCC4
NUDT16L1,IKZF3
NUDT16L1,JUN
PLP1,CLDN20
CDC7,IKZF1
CDC7,IKZF3
GET3,LDLRAD4
TFPT,GTF2I
TFPT,THAP11
ADGRL2,IRF3
PHF12,BCL11A
PHF12,ARID4B
PHF12,MBD2
PHF12,MTA3
MEPCE,YBX1
MEPCE,JUN
MEPCE,GTF2I
SPANXB1,ARID4B
NR4A1,E9KL44
NR4A1,HADHA
NR4A1,FXYD3
NR4A1,POLA2
NR4A1,RPL7
NR4A1,PRDX4
NR4A1,NR2B1
NR4A1,SMARCC1
NR4A1,SMARCE1
NR4A1,NCOR2
NR4A1,HSP90AB1
NR4A1,SUGT1
NR4A1,SERPINA4
NR4A1,CDKN2D
NR4A1,PPM1A
NR4A1,ARHGEF5
NR4A1,ARHGEF10L
NR4A1,APEX1
NR4A1,RTN4
NR4A1,PPBP
NR4A1,HNRNPA2B1
NR4A1,PRDX6
NR4A1,NFKB1
NR4A1,MAPK8
NR4A1,CHEK2
NR4A1,LSS
NR4A1,CPT1A
NR4A1,TCF4
NR4A1,NR3C1
NR4A1,SOCS4
NR4A1,FAF1
NR4A1,MED31
NR4A1,RXRA
NR4A1,DKFZP686J1568
NR4A1,ABCB11
NR4A1,NCOA1
NR4A1,STAT3
NR4A1,EP300
NR4A1,GK
NR4A1,CTNNB1
NR4A1,TP53
NR4A1,GLUD1
NR4A1,RPS6KA6
NR4A1,GLOD4
NR4A1,KRTAP10-5
NR4A1,ROBO2
NR4A1,KRTAP10-1
NR4A1,CD2AP
NR4A1,BBS10
NR4A1,ABCA5
NR4A1,UBC
NR4A1,HES1
NR4A1,ABCC6
NR4A1,ATXN1
NR4A1,DIABLO
FOXD3,MYL12B
FOXD3,SATB1
BBLN,THAP11
KIAA2026,CREB1
CPSF7,JUN
CPSF7,ZNF766
CPSF6,JUN
CPSF6,MYL12B
CPSF3,JUN
CPSF2,JUN
CPSF1,REL
MAD1L1,IKZF3
MAD1L1,FOXJ2
ACAA1,JUN
HTT,MAZ
HTT,ZNF180
HTT,SPIB
HTT,CREB1
HTT,PPARD
HTT,NEUROD1
HTT,ZNF281
HTT,BATF
HTT,SAMD3
HTT,HMGA1
HTT,ZNF557
TTLL7,MEF2A
ARIH2,REL
TTLL3,SUFU
TTLL3,DAPK1
ZNF267,EPHA7
ZNF267,ADORA2B
ZNF267,CDK11A
PLA2G4A,NR3C1
PLA2G4A,STAT3
CLIC1,JUN
SLC35F6,ALDH2
LRWD1,NFATC1
LRWD1,LCOR
MBD5,ZNF76
MBD1,ZNF384
MBD3,ARID4B
MBD3,REL
MBD3,BCL11A
MBD3,ICA1
MBD3,MTA3
MBD3,MBD2
MBD2,HDAC1
MBD2,BPTF
MBD2,HDAC2
MBD2,SMN1|SMN2
MBD2,LIN37
MBD2,CHAF1B
MBD2,BCL11A
MBD2,LAMTOR3
MBD2,BCL11B
MBD2,EZH2
MBD2,CHAF1A
MBD2,BRMS1L
MBD2,EED
MBD2,SMARCA1
MBD2,ARID4B
MBD2,SHPRH
MBD2,CDK2AP1
MBD2,MTA1
MBD2,RBPJ
MBD2,DNMT1
MBD2,C1QBP
MBD2,SMARCA5
MBD2,SUZ12
MBD2,KDM5C
MBD2,HJURP
MBD2,SIN3B
MBD2,MTA2
MBD2,MTA3
MBD2,BEND7
MBD2,PRMT1
MBD2,ZMYND8
MBD2,BAP18
MBD2,DPY30
MBD2,CDCA5
MBD2,PRMT5
MBD2,SUDS3
MBD2,PHF20L1
MBD2,PHF1
MBD2,ZNF219
MBD2,ZNF296
MBD2,LIN9
MBD2,ESR1
MBD2,HAT1
MBD2,GATAD2A
MBD2,MTF2
MBD2,PURB
MBD2,RALYL
MBD2,GATAD2B
MBD2,GATAD1
MBD2,SIN3A
MBD2,LIN52
MBD2,WDR77
MBD2,ZNF512B
CMTM6,CD274
CMTM7,SHISA3
CMTM5,APOA1
CMTM5,FERMT2
CMTM5,ARMC9
TSPAN17,EPHX1
REXO1,AP2M1
REXO1,PAFAH1B2
SLC25A19,JUN
SLC25A13,JUN
SLC25A12,JUN
SLC25A11,JUN
SLC25A11,ELK1
SLC25A10,LACRT
SLC25A10,ELK1
TUBA3C,ZNF384
TUBA3C,DYNLT1
TUBA3D,REL
TUBA3D,DYNLT1
TUBA3D,RELA
CCDC15,MEF2A
NDUFA13,STAT3
CCDC18,COG3
NUDT14,REL
TNNI1,ZNF76
SYNCRIP,C2CD5
SYNCRIP,YBX1
SYNCRIP,JUN
SYNCRIP,GTF2B
SYNCRIP,ZEB1
FUS,YBX1
FUS,JUN
FUS,RELA
PI4KA,CD274
SMARCE1,JUN
SMARCE1,FOS
SMARCE1,NCOA1
SMARCE1,EXOC7
COX6B1,ALDH2
RNGTT,JUN
STAM,STAMBP
CCNE1,RBL2
MT-ND4L,STAT1
CLDN9,ERMP1
RAB11B,FOS
RAB11B,SREBF2
GCC1,RUNX1
GCC1,GTF2I
GCC1,ATF4
CLDN5,ERMP1
CLDN7,ANKRD46
CLDN7,ERMP1
H2BC18,CENPN
H2BC18,ELK4
H2BC12,ELK4
H2BC13,ELK4
H2BC11,CREB1
H2BC14,ELK4
H2BC15,ELK4
MAGEB2,EGR1
SMYD3,NFYB
SMYD3,ZNF557
IRF3,CCL5
IRF3,AARSD1
IRF3,IKBKE
IRF3,TEX36
IRF3,IL12A
IRF3,WRNIP1
IRF3,PEX19
IRF3,PRDX1
IRF3,PIN1
IRF3,DCTN1
IRF3,BCAS3
IRF3,XPO1
IRF3,APEX1
IRF3,DDX58
IRF3,TANK
IRF3,SMC2
IRF3,JUN
IRF3,ESYT2
IRF3,IFNB1
IRF3,HSP90AB1
IRF3,AHSA1
IRF3,Q53FC7
IRF3,PSMA5
IRF3,FASN
IRF3,TRAF3
IRF3,TUBB8
IRF3,TICAM1
IRF3,HK2
IRF3,Q96BE0
IRF3,TRIM21
IRF3,OTUD1
IRF3,IFNA1|IFNA13
IRF3,SOCS1
IRF3,EP300
IRF3,SLMAP
IRF3,ASMTL
IRF3,IRF7
IRF3,PPP2CA
IRF3,CXCL8
IRF3,SYNGR3
IRF3,IFNA2
IRF3,KIT
IRF3,SALL2
IRF3,CBP
IRF3,STING1
IRF3,UBC
IRF3,SORT1
IRF3,HSP90AA1
IRF3,MAVS
IRF3,EWSR1
IRF3,ATF2
IRF2,FKBP7
IRF2,IRF2BP2
IRF2,IRF1
IRF2,SUMO2
IRF2,FOXK2
IRF2,FOXK1
IRF2,IRF8
IRF2,IRF2BPL
IRF2,IFNB1
IRF2,HSP90AB1
IRF2,IRF2BP1
IRF2,HCFC1
IRF2,HSP90AA1
IRF2,HCFC2
IRF1,TNFSF10
IRF1,BIRC3
IRF1,IL12A
IRF1,SPI1
IRF1,STAT3
IRF1,STAT1
IRF1,STUB1
IRF1,CIITA
IRF1,IFNB1
IRF1,RELA
IRF1,ULK2
IRF1,TRIM28
IRF1,IFNA1|IFNA13
IRF1,MDM2
IRF1,EP300
IRF1,SOCS1
IRF1,QARS1
IRF1,IRF9
IRF1,IRF8
IRF1,UBC
IRF9,HOXC9
IRF9,ARID3B
IRF9,STAT2
IRF9,STAT1
IRF9,POU2F1
IRF9,NR2E3
IRF9,TLX2
IRF9,TLX3
IRF9,ATN1
IRF9,S100A13
IRF9,DACH2
IRF9,ATXN1
IRF8,COPS2
IRF8,CIITA
IRF8,SPI1
IRF8,TRIM21
IRF8,IL12A
IRF8,CYBB
IRF8,NF1
IRF8,UBC
IRF8,IL1B
SNX24,POU2F1
SUFU,STX19
SUFU,NFATC3
SUFU,ZNF330
SUFU,LIPT1
SUFU,GLIS3
SUFU,CRX
SUFU,HDX
SUFU,OK/KNS-CL.4
SUFU,CRTC2
SUFU,LDLRAD4
SUFU,ARHGAP9
SUFU,MEOX2
SUFU,ZNF747
SUFU,FAM90A1
SUFU,PEX26
SUFU,GLI3
SUFU,L3MBTL3
SUFU,DISC1
SUFU,GLI1
SUFU,ZIC1
SUFU,ZNF764
SUFU,LZTS1
SUFU,RCN3
SUFU,SH3RF1
SUFU,CDC25C
SUFU,ZNF263
SUFU,KRT27
SUFU,FXR1
SUFU,ATN1
SUFU,NR2E1
SUFU,KLK6
SUFU,EDEM1
SUFU,ALDH1B1
SUFU,Q9H686
SUFU,ZNF763
SUFU,NME4
SUFU,SLC41A3
SUFU,LCA5
SUFU,PEX26T35INSC
SUFU,ZSCAN18
SUFU,ZNF446
SUFU,ZBTB46
SUFU,NXPH3
PANX2,NRF1
ZBTB10,FOXP1
ZBTB10,FUT8
ZBTB16,ZNF281
ZBTB16,REL
DDX19B,STAT3
DDX19B,APOA1
TRIM68,LZTFL1
TRIM68,REL
TRIM68,IFI30
MTOR,STAT3
MTOR,STAT1
MTOR,THADA
MTOR,CD274
MTOR,TTI1
TRIM63,USP33
TRIM66,AHR
TRIM66,THADA
TRIM66,ZNF281
TMEM17,FERMT2
TMEM17,SLC30A6
TMEM17,COG3
CEACAM6,ZNF76
CEACAM6,VEZF1
LCAT,EXOSC10
LCAT,WFS1
LCAT,APOA1
GABPB1,GABPA
C11ORF68,REL
HIP1,REL
SERTAD1,FAAP20
SERTAD2,ZSCAN22
SERTAD3,FAAP20
BIK,ANKRD46
BIK,CNIH3
BID,REL
BID,GBP2
HEMK1,ASCL3
PPM1F,KLHL8
RTEL1-TNFRSF6B,THAP11
SLA,PAFAH1B2
PHYH,PTH2R
NOTCH1,UBA52
NOTCH2,MTA3
EPHB6,REL
EPHB6,IKZF3
EPHB6,TCF12
HSF1,HDAC1
HSF1,BAG3
HSF1,HSF2
HSF1,HSF4
HSF1,HSPA4
HSF1,MAPRE2
HSF1,SPAG9
HSF1,SUMO2
HSF1,ZNF232
HSF1,FKBP4
HSF1,MYH13
HSF1,GTF3C4
HSF1,TMEM185A
HSF1,CDC20
HSF1,WDR88
HSF1,HSPBP1
HSF1,HSPA1L
HSF1,MAPK3
HSF1,STUB1
HSF1,CFAP20
HSF1,B3KNW7
HSF1,SMC6
HSF1,SUMO1
HSF1,HSPA1A
HSF1,HDAC2
HSF1,DCAF7
HSF1,MAPK8
HSF1,IVNS1ABP
HSF1,FBXW7
HSF1,RTL9
HSF1,BUB1
HSF1,HSPB1
HSF1,HSPA4L
HSF1,MNS1
HSF1,PRMT5
HSF1,RPUSD4
HSF1,MCM6
HSF1,MCM4
HSF1,MCM2
HSF1,EPS15L1
HSF1,USP15
HSF1,HSPA8
HSF1,SCGB1A1
HSF1,CHST10
HSF1,CARMIL1
HSF1,NME2
HSF1,RAB28
HSF1,IER5
HSF1,SMARCA4
HSF1,LPIN1
HSF1,LURAP1L
HSF1,GSK3B
HSF1,PTGES3
HSF1,KPNA4
HSF1,KPNA3
HSF1,HSP90AA1
HSF1,YWHAE
CRLF3,JUN
NTAQ1,BPIFB3
NTAQ1,DYNLT1
NTAQ1,LZTFL1
NTAQ1,ARID4B
NTAQ1,ETV6
NTAQ1,IKZF3
ZNF384,HOXC9
ZNF384,CEBPE
ZNF384,TRIM27
ZNF384,UBE2K
ZNF384,POU6F2
ZNF384,CIT
ZNF384,KIF20A
PARK7,HMGA1
RORC,NCOA1
RORC,JUN
RORB,NCOA1
RORB,LCOR
RORA,EIF3I
RORA,NCOA1
RORA,PNRC1
RORA,PNRC2
RORA,NR0B1
RORA,LMO3
RORA,NRIP1
RORA,COPS5
RORA,ZXDC
RORA,GFAP
RORA,PSMC5
RORA,KIF20A
PARK2,PAFAH1B2
HES1,FANCE
MDM2,RELA
MDM2,GTF2I
MDM2,HIF1A
MDM2,FOXO3
MDM2,FOXO1
MDM2,PPARD
MDM2,ATF4
MDM2,ATF3
MDM4,PPARD
ROR2,FOSB
ROR2,CREM
SNRPD3,JUN
SNRPD2,JUN
SNRPD2,ELK4
SNRPD1,JUN
SNRPD1,ELK4
GRK6,APP
GRK6,UBC
GRK6,HSP90AB1
GRK6,GPR183
GRK6,ADRB2
GRK6,Q96BE0
GRK6,HSP90AA1
GRK6,PRSS23
KIT,STAT1
KPNA6,HIF1A
KPNA5,NRF1
KPNA4,JUN
KPNA4,LCOR
KPNA4,RELA
KPNA3,LCOR
KPNA3,ZNF76
KPNA3,RELA
KPNA2,RELA
KPNA2,JUN
KPNA1,HIF1A
KPNA1,STAT1
KPNA1,MTA3
ERVFRD-1,ERMP1
CRX,NFYC
CRX,FAAP20
CRX,CA8
FRS3,IKZF3
FRS3,ZSCAN30
CRK,LCOR
CRK,PAFAH1B2
CRK,ELK1
CRK,STAT4
CRK,ZNF557
CRK,IKZF3
CRK,ATF3
DVL3,ZSCAN22
DVL3,KLF4
DVL3,ZNF441
DVL3,TSPYL6
DVL3,NFYA
GLDC,JUN
RTN4IP1,RELA
RTN4IP1,CENPK
RTN4IP1,EXOC7
B4GALT1,IFI30
NINL,JUNB
TRRAP,FOXO3
TRRAP,TTI1
PAX5,HOXC8
PAX5,OSGIN1
PAX5,DTX2
PAX5,HMGB3
PAX5,NFYC
PAX5,STAC
PAX5,FBLN1
PAX5,GRHL2
PAX5,HMBOX1
PAX5,PNMA5
PAX5,KRTAP9-3
PAX5,SEC14L4
PAX5,CIB3
PAX5,ETS1
PAX5,UBXN2B
PAX5,BCAS2
PAX5,SAE1
PAX5,ZMYM5
PAX5,CCNC
PAX5,HGS
PAX5,EP300
PAX5,CSNK2A1
PAX5,UBE2I
PAX5,MAPK9
PAX5,TLK2
PAX5,C1ORF109
PAX5,KRTAP10-8
PAX5,CXORF38
PAX5,CDK3
PAX5,RNF144B
PAX5,RAD52
PAX5,NEIL2
PAX5,LDLRAP1
TNFRSF1A,UBA52
FAM174A,ANKRD46
SULT2B1,REL
SULT2B1,KLHL8
KASH5,ANKRD46
PTPN3,TJP2
POLM,IKZF3
EHMT2,DNMT1
EHMT2,VEZF1
EHMT2,PRDM1
EHMT2,LCOR
EHMT2,KLF6
EHMT2,CDYL
EHMT2,REST
PAX9,KLF4
FOSL1,JUNB
FOSL1,JUN
FOSL1,JUND
MARK1,DYNLT1
FOXF1,SATB1
CD68,TTI1
ISOC1,JUN
HSPA1B,ELK1
HSPA1B,JUN
HSPA1B,PRKCZ
GABPA,GABPB2
GABPA,FOXJ2
GABPA,ESR1
GABPA,STK16
GABPA,SUMO2
GABPA,ZC2HC1B
GABPA,PINX1
GABPA,YEATS4
GABPA,UBC
GABPA,EP300
GABPA,KEAP1
WDR18,JUN
PPP2R1A,JUN
PPP2R1A,BBS12
PPP2R1A,FOXO3
LONP1,JUN
C18ORF21,KIF18A
ZMYND12,EVX2
ZMYND12,ZNF148
ZMYND12,VEZF1
NOC4L,IKZF1
NOC4L,JUN
IFT57,EXOC7
KRT33B,ICA1
CGGBP1,REL
CGGBP1,JUN
AMBP,STAT3
HSPB7,DYNLT1
HSPB7,REL
HSPB7,IKZF3
HSPB2,VEZF1
HSPB1,ELK1
HSPB1,ELK4
HSPB1,PRKCZ
HSPB1,MAPKAPK2
HSPB1,SAMD3
PKN1,IKZF3
PKN3,THAP11
HSPB9,DYNLT1
UTP14A,JUN
UTP14A,PRKCZ
C1ORF109,IKZF3
C1ORF109,TCF12
C1ORF109,REL
C1ORF109,IKZF1
FAM124B,IKZF3
TEX264,FOXK1
TEX264,STAT1
PSME3IP1,CREB1
LDLRAD1,ANKRD46
HPCA,CREM
CSNK1D,JUN
CSNK1D,GTF2B
CSNK1D,LDLRAD4
CSNK1E,LDLRAD4
CSNK1E,JUN
LIG3,FOXP1
LIG3,JUN
ISCU,IKZF1
ISCU,FXN
IL36RN,REL
FNTA,STAT2
FNTB,RRAS2
KCTD12,RELA
CRCP,TCF12
KCTD17,POLK
KRTAP10-8,ZNF121
KRTAP10-8,VEZF1
KRTAP10-7,ZNF846
KRTAP10-7,ZNF543
KRTAP10-7,ZNF180
KRTAP10-7,PPARD
KRTAP10-7,STAT3
KRTAP10-6,ZNF543
KRTAP10-6,ZNF776
KRTAP10-3,PPARD
H0Y415,ALDH2
H0Y415,ATF3
ZKSCAN4,ZSCAN30
ZKSCAN7,ZSCAN22
GLIS2,FOSB
GLIS2,HIF1A
GLIS2,CREM
GLIS1,RELA
VIM,DYNLT1
VIM,RELA
VIM,CREB1
VIM,NFATC2
VIM,JUN
TUBA1C,ELK1
TUBA1B,PRMT3
TUBA1B,ELK1
TUBA1B,JUN
TUBA1A,RELA
TUBA1A,JUN
CXORF38,NFYC
RIMKLB,EGR2
SCGB1A1,FOS
TAF6,EGR1
TAF2,JUN
TAF1,FOXP1
TAF1,TCF12
MRPS6,SREBF2
HMOX2,NR3C1
POMT2,CD200R1
LY6G6D,NCALD
FOSB,FOXP3
FOSB,POU6F2
FOSB,JUNB
FOSB,JUND
FOSB,NEDD9
FOSB,FAM90A1
FOSB,JUN
FOSB,APEX1
FOSB,VEZF1
FOSB,CENPO
FOSB,FAM222B
FOSB,FOS
FOSB,TENT5B
FOSB,CREB5
FOSB,CYTH4
FOSB,ENKD1
FOSB,NCK2
FOSB,TLX3
FOSB,POGZ
FOSB,PHF1
FOSB,ATF2
STOM,TTI1
STOM,CNIH3
C8ORF33,IKZF1
SMIM3,CNIH3
SMIM3,PDCD1LG2
LGALS14,REL
LGALS14,IKZF3
AP2M1,JUN
AP2M1,IKZF1
AP2M1,PRKCZ
TCF21,TCF12
PDCD1,PDCD1LG2
PDCD1,SOCS1
PDCD1,CD274
HDLBP,JUN
HDLBP,YBX1
SLC22A18AS,NRF1
ARFGEF2,LDLRAD4
VPS26B,ETV6
PGPEP1,GTF2I
SMU1,JUN
SMU1,YBX1
PIG59,PPARD
SREBF2,PTH1R
SREBF2,ZMYM2
SREBF2,EGR1
SREBF2,HSPA5
SREBF2,PSMD4
SREBF2,CASP8AP2
SREBF2,COPS5
SREBF2,NFYC
SREBF2,SLC4A4
SREBF2,NFYA
SREBF2,ARRB1
SREBF2,ZYX
SREBF2,SPINT2
SREBF2,FHL2
SREBF2,FHL3
SREBF2,B3KSG3
SREBF2,ARHGEF1
SREBF2,APEX1
SREBF2,MAPK3
SREBF2,NRG1
SREBF2,NAE1
SREBF2,OS9
SREBF2,ITGB4
SREBF2,CREB1
SREBF2,VIRMA
SREBF2,NR2A1
SREBF2,SLC39A4
SREBF2,UBE2I
SREBF2,PIAS2
SREBF2,PIAS3
SREBF2,PIAS1
SREBF2,GOLGB1
SREBF2,UBC
SREBF2,MAPK1
SREBF2,LZTR1
SREBF2,B3KQF8
SREBF2,ATXN1
TXNDC15,IL17A
CIC,NFYC
SSRP1,JUN
ODAD2,NR4A2
TSSK4,CREB1
IL12A,REL
IL12A,RELA
CIT,NLN
CIT,YBX1
CIT,GTF2I
CIT,CD274
CIT,SPTB
CIT,ZNF281
CIT,TJP2
CIT,CDYL
CIT,RSBN1L
CIT,STAT3
CIT,MYL12B
CIT,MAPKAPK2
CIT,HMGA1
CIT,FERMT2
CIT,ELF1
CIT,MTA3
GLE1,BATF
DMAC2L,EVX2
MTA2,DNMT1
MTA2,MTA3
MTA2,ARID4B
MTA2,JUN
MTA2,BCL11A
MTA3,HDAC1
MTA3,HDAC2
MTA3,BAG4
MTA3,LIN37
MTA3,BCL11A
MTA3,IGF1R
MTA3,SUDS3
MTA3,KIF14
MTA3,FAM219A
MTA3,EZH2
MTA3,CHAF1A
MTA3,EED
MTA3,SMARCA1
MTA3,ARID4B
MTA3,SHPRH
MTA3,CDK2AP1
MTA3,BPTF
MTA3,FZR1
MTA3,TSG101
MTA3,SMARCA5
MTA3,BCAR3
MTA3,MTF2
MTA3,SUZ12
MTA3,CDH1
MTA3,HJURP
MTA3,SIN3B
MTA3,MTA1
MTA3,SIN3A
MTA3,TGFB1
MTA3,CDKN2C
MTA3,BRMS1L
MTA3,CHAF1B
MTA3,BAP18
MTA3,DPY30
MTA3,UBC
MTA3,PARP1
MTA3,BCL11B
MTA3,FGFR2
MTA3,PHF20L1
MTA3,ZMYND8
MTA3,PHF1
MTA3,ZNF219
MTA3,GATAD2A
MTA3,LIN9
MTA3,ARNT
MTA3,HAT1
MTA3,TCF20
MTA3,ESR1
MTA3,GATAD2B
MTA3,MBD3L1
MTA3,GATAD1
MTA3,ZNF296
MTA3,LIN52
MTA3,ZNF512B
LRP10,PDCD1LG2
MTAP,JUN
BICD1,STAT3
BBS9,BBS7
BBS9,LZTFL1
SEC22B,CENPO
BBS1,LZTFL1
BBS1,BBS7
BBS2,MKKS
BBS2,LZTFL1
BBS2,BBS7
BBS2,NRF1
BBS5,BBS7
BBS5,LZTFL1
BBS4,LZTFL1
BBS4,BBS7
BBS7,SCGN
BBS7,DDX39A
BBS7,NUDC
BBS7,BBS10
BBS7,TTC21A
BBS7,BBS12
BBS7,KLK5
BBS7,CCT2
BBS7,UBC
BBS7,PLEKHO2
BBS7,MKKS
BBS7,LZTFL1
BBS7,THBS3
BBS7,DSCC1
DIABLO,MTFR1
B3KQF8,CREB1
ESM1,NRF1
AQP1,REL
AQP1,IKZF3
AQP1,FOS
RUBCN,VEZF1
PDCD11,JUN
PPP3R1,NFATC1
PIK3CA,FOS
GPR183,NRP1
ENKD1,ZNF76
ENKD1,ZNF143
ENKD1,FOS
ENKD1,IKZF3
DIMT1,JUN
IQCB1,YBX1
MEN1,JUND
ORM1,APOA1
MAX,FOXK1
MAX,THAP11
MAX,JUN
MAX,MXD1
ERI3,CENPO
ERI3,JUN
ACLY,JUN
MAL,CLDN20
MAL,SHISA3
EIF2AK2,STAT1
EIF2AK2,JUN
ALDH3A2,SMPD1
ALDH3A2,THADA
MGST2,JUN
ZNF451,CREB1
ZNF451,ZNF467
CSDE1,JUN
BACH2,FOSL2
KCNIP4,IL17A
KCNIP4,LACRT
HAND1,TCF12
LIN28A,YBX1
RPS6KA1,GBP2
SNRPB2,JUN
RPS6KA6,DNMT1
PSMD14,JUN
PSMD11,JUN
PSMD10,RELA
PSMD13,JUN
PSMD12,JUN
UTP23,HIF1A
UTP20,CD274
LEUTX,CNIH3
VAPB,USP33
VAPB,JUN
VAPA,JUN
TELO2,TTI1
TELO2,ELK1
EXOSC10,JUN
ARF1,JUN
ARF6,GTF2I
RGPD3,JUN
MOB2,FAAP20
MOB2,MYL12B
IRF7,TGFBR1
IRF7,IRAK1
IRF7,STAT1
IRF7,IKBKE
IRF7,IFNA2
IRF7,UBE2B
IRF7,TRIM21
IRF7,BMPR1B
IRF7,TRMT61B
IRF7,IFNA1|IFNA13
IRF7,IFNB1
IRF7,ACADS
IRF7,UBC
IRF7,TRAF6
IRF7,MYD88
IRF7,GCLM
IRF7,STAT2
MOB4,ELK1
RAB11FIP1,JUN
BPIFA1,JUN
BPIFA1,FAAP20
BPIFA1,ELK3
PCBD1,RBL2
LACRT,RSPO1
LACRT,PRAP1
LACRT,PPP1R3C
LACRT,CCDC148
LACRT,ALDH3B1
LACRT,FN3KRP
LACRT,KIF14
LACRT,NEUROD1
LACRT,UBC
LACRT,POLL
MYL6B,JUN
NFIX,FOS
NFIX,JUN
NFIX,CREB1
